Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,5630,5800,5460,5500,5500,3498100,8028
2016-01-12,5430,5570,5330,5470,5470,2597500,8028
2016-01-18,5380,5420,5020,5310,5310,2097800,8028
2016-01-25,5360,5640,5310,5600,5600,1994000,8028
2016-02-01,5600,5980,5470,5910,5910,3889000,8028
2016-02-08,5880,6160,5490,5620,5620,4784600,8028
2016-02-15,5820,5920,5490,5610,5610,3664500,8028
2016-02-22,5600,5670,5430,5550,5550,3438000,8028
2016-02-29,5640,5650,5350,5600,5600,3744200,8028
2016-03-07,5550,5740,5430,5720,5720,3704400,8028
2016-03-14,5720,5860,5650,5730,5730,2356600,8028
2016-03-22,5730,5930,5670,5830,5830,2194900,8028
2016-03-28,5870,6020,5680,5700,5700,2872500,8028
2016-04-04,5660,5770,5440,5710,5710,4042600,8028
2016-04-11,5700,6160,5670,5950,5950,3604900,8028
2016-04-18,5870,6090,5840,5880,5880,2967900,8028
2016-04-25,5910,6030,5770,5790,5790,2340300,8028
2016-05-02,5690,5820,5680,5780,5780,1132500,8028
2016-05-09,5830,6080,5830,6030,6030,2986700,8028
2016-05-16,6010,6070,5830,5930,5930,2910700,8028
2016-05-23,5950,5950,5610,5710,5710,3427500,8028
2016-05-30,5810,6030,5730,6030,6030,3119500,8028
2016-06-06,5960,6130,5940,6010,6010,2080800,8028
2016-06-13,5960,5990,5610,5690,5690,2984900,8028
2016-06-20,5750,6360,5640,6050,6050,4752400,8028
2016-06-27,6110,6570,6030,6360,6360,3662300,8028
2016-07-04,6350,6560,6170,6200,6200,3426600,8028
2016-07-11,6100,6330,6040,6090,6090,4326500,8028
2016-07-19,6120,6190,5940,5980,5980,2211500,8028
2016-07-25,5980,6090,5870,6060,6060,3444000,8028
2016-08-01,6060,7380,6030,6960,6960,14251100,8028
2016-08-08,6910,7930,6870,7890,7890,8433900,8028
2016-08-15,7740,7830,7300,7370,7370,10030900,8028
2016-08-22,7450,8240,7450,7800,7800,33339400,8028
2016-08-29,7760,7920,7190,7220,7220,10760400,8028
2016-09-05,7130,7200,6780,6800,6800,8888000,8028
2016-09-12,6730,6930,6640,6680,6680,6873400,8028
