Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,669.0,681.9,628.0,634.9,634.9,128164400,8604
2016-01-12,623.0,646.8,604.0,612.0,612.0,106289500,8604
2016-01-18,592.0,614.7,568.2,603.9,603.9,119246900,8604
2016-01-25,613.9,652.9,593.1,650.0,650.0,110558600,8604
2016-02-01,673.9,682.1,567.0,577.7,577.7,172332000,8604
2016-02-08,560.0,567.9,442.8,446.6,446.6,213112200,8604
2016-02-15,470.6,523.6,468.8,495.9,495.9,154680600,8604
2016-02-22,488.0,503.0,471.0,489.0,489.0,113454800,8604
2016-02-29,493.1,543.7,467.0,535.1,535.1,144194600,8604
2016-03-07,540.0,541.0,501.0,528.0,528.0,112341000,8604
2016-03-14,538.0,553.7,504.0,509.8,509.8,122928700,8604
2016-03-22,516.0,528.9,496.7,515.5,515.5,79947300,8604
2016-03-28,516.1,524.0,478.7,479.6,479.6,94034500,8604
2016-04-04,473.4,483.1,435.1,454.4,454.4,130210400,8604
2016-04-11,455.7,516.5,439.3,507.9,507.9,141923400,8604
2016-04-18,485.0,549.0,480.1,549.0,549.0,119806100,8604
2016-04-25,553.4,553.9,477.0,478.9,478.9,120430800,8604
2016-05-02,456.7,462.7,441.1,444.0,444.0,63293900,8604
2016-05-09,448.2,468.1,441.5,444.0,444.0,106230000,8604
2016-05-16,443.0,476.9,442.1,464.2,464.2,124495200,8604
2016-05-23,464.0,481.8,457.5,472.4,472.4,97272000,8604
2016-05-30,472.0,480.5,450.8,454.2,454.2,101088000,8604
2016-06-06,441.2,450.5,429.4,434.9,434.9,99960900,8604
2016-06-13,418.9,420.9,395.1,397.9,397.9,138125000,8604
2016-06-20,408.6,436.9,379.5,382.5,382.5,140555700,8604
2016-06-27,379.6,380.0,338.8,373.9,373.9,181846600,8604
2016-07-04,370.0,374.7,348.0,352.6,352.6,114766500,8604
2016-07-11,360.2,431.8,357.2,422.0,422.0,176121800,8604
2016-07-19,434.9,438.9,409.6,430.4,430.4,120320200,8604
2016-07-25,433.1,469.3,410.0,469.2,469.2,172799400,8604
2016-08-01,452.8,453.4,407.4,446.4,446.4,185749200,8604
2016-08-08,465.0,477.2,456.0,462.9,462.9,116509600,8604
2016-08-15,461.3,463.2,445.1,457.9,457.9,98041500,8604
2016-08-22,460.5,460.5,448.0,452.9,452.9,73570700,8604
2016-08-29,464.0,500.0,463.0,496.1,496.1,117057700,8604
2016-09-05,504.1,504.6,469.5,486.6,486.6,108437300,8604
2016-09-12,477.5,483.0,453.1,463.0,463.0,98962100,8604
