Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,7913,8039,7628,7810,7810,5471200,4523
2016-01-12,7680,7800,7128,7229,7229,5346600,4523
2016-01-18,7050,7219,6785,7101,7101,6261200,4523
2016-01-25,7172,7300,6987,7190,7190,5467800,4523
2016-02-01,7177,7929,7122,7730,7730,8098400,4523
2016-02-08,7680,7919,6779,6864,6864,6695100,4523
2016-02-15,6987,7198,6692,6952,6952,7547000,4523
2016-02-22,6852,7190,6814,7052,7052,4803200,4523
2016-02-29,7060,7326,6958,7124,7124,5328800,4523
2016-03-07,7120,7128,6794,7015,7015,6383900,4523
2016-03-14,7129,7148,6633,6685,6685,4983600,4523
2016-03-22,6743,7075,6737,6954,6954,4136000,4523
2016-03-28,7049,7122,6381,6414,6414,5628800,4523
2016-04-04,6218,6983,6200,6895,6895,6799900,4523
2016-04-11,6828,7206,6751,7125,7125,4424200,4523
2016-04-18,6950,7334,6900,7305,7305,5185100,4523
2016-04-25,7262,7338,6800,6835,6835,3591900,4523
2016-05-02,6535,6623,6457,6580,6580,2561800,4523
2016-05-09,6590,6825,6531,6642,6642,4411200,4523
2016-05-16,6632,6824,6493,6802,6802,3707600,4523
2016-05-23,6790,6888,6701,6858,6858,2905800,4523
2016-05-30,6897,6977,6301,6359,6359,5084600,4523
2016-06-06,6259,6427,6246,6316,6316,4839800,4523
2016-06-13,6216,6224,5688,5785,5785,4947600,4523
2016-06-20,5866,6007,5383,5409,5409,4548500,4523
2016-06-27,5549,6020,5515,5795,5795,6848100,4523
2016-07-04,5801,5801,5366,5509,5509,5413100,4523
2016-07-11,5609,6090,5604,5983,5983,5061900,4523
2016-07-19,6061,6327,6045,6275,6275,3357400,4523
2016-07-25,6300,6343,5898,6044,6044,4488900,4523
2016-08-01,6060,6129,5804,5994,5994,5263700,4523
2016-08-08,6028,6230,6011,6230,6230,3946800,4523
2016-08-15,6159,6159,5817,5875,5875,4953600,4523
2016-08-22,5893,5980,5820,5871,5871,5991100,4523
2016-08-29,5971,6328,5941,6320,6320,4731900,4523
2016-09-05,6409,6458,6356,6381,6381,5537700,4523
2016-09-12,6328,6427,6188,6424,6424,4446400,4523
2016-09-20,6325,6541,6320,6485,6485,2965000,4523
2016-09-26,6528,6547,6265,6287,6287,4204800,4523
2016-10-03,6333,6514,6310,6469,6469,2665100,4523
2016-10-11,6511,6729,6511,6540,6540,3451400,4523
2016-10-17,6535,6900,6503,6838,6838,4058700,4523
2016-10-24,6824,6888,6731,6817,6817,3366600,4523
2016-10-31,6763,6845,6345,6374,6374,3533300,4523
2016-11-07,6450,6888,5980,6762,6762,7372000,4523
2016-11-14,6785,7280,6701,7023,7023,4791300,4523
2016-11-21,7012,7145,6555,6640,6640,5931100,4523
2016-11-28,6650,6695,6483,6584,6584,5702600,4523
2016-12-05,6545,6997,6241,6881,6881,10010200,4523
2016-12-12,6813,6859,6657,6746,6746,6308900,4523
2016-12-19,6715,6850,6701,6728,6728,2432400,4523
2016-12-26,6730,6824,6601,6708,6708,2877000,4523
2017-01-04,6800,6916,6774,6895,6895,2235700,4523
2017-01-10,6900,6953,6552,6632,6632,3270800,4523
2017-01-16,6596,6623,6406,6476,6476,3618600,4523
2017-01-23,6379,6482,6320,6414,6414,4072300,4523
2017-01-30,6380,6380,6115,6197,6197,4312900,4523
2017-02-06,6230,6345,6071,6315,6315,3855600,4523
2017-02-13,6350,6355,6077,6155,6155,2962100,4523
2017-02-20,6070,6316,6056,6306,6306,2712100,4523
2017-02-27,6251,6424,6244,6388,6388,3978000,4523
2017-03-06,6367,6367,6088,6226,6226,4062000,4523
2017-03-13,6202,6255,6083,6083,6083,3317400,4523
2017-03-21,6050,6094,5927,6042,6042,2892500,4523
2017-03-27,6007,6024,5764,5764,5764,4034100,4523
2017-04-03,5808,5894,5705,5776,5776,4496900,4523
2017-04-10,5793,5833,5590,5616,5616,4764400,4523
2017-04-17,5581,5799,5581,5750,5750,4324000,4523
2017-04-24,5830,5892,5783,5852,5852,3306900,4523
2017-05-01,5805,5854,5777,5832,5832,1056800,4523
2017-05-08,5890,6047,5883,5996,5996,4840300,4523
2017-05-15,5972,6067,5935,5995,5995,4452600,4523
2017-05-22,5969,6003,5924,5925,5925,3314500,4523
2017-05-29,5910,6000,5806,5979,5979,5999400,4523
2017-06-05,5979,6133,5952,5978,5978,4965800,4523
2017-06-12,6002,6135,5980,6113,6113,3679900,4523
2017-06-19,6127,6303,6124,6267,6267,3364700,4523
2017-06-26,6250,6300,6173,6205,6205,3027700,4523
2017-07-03,6229,6271,6023,6033,6033,3229200,4523
2017-07-10,6089,6124,6051,6077,6077,2357900,4523
2017-07-18,6038,6095,5970,6049,6049,2542800,4523
2017-07-24,6002,6025,5877,5915,5915,3154900,4523
2017-07-31,5917,5944,5776,5776,5776,3106200,4523
2017-08-07,5802,5820,5675,5692,5692,2350300,4523
2017-08-14,5660,5716,5601,5612,5612,2855400,4523
2017-08-21,5624,5638,5496,5529,5529,2581000,4523
2017-08-28,5557,5824,5538,5775,5775,4110400,4523
2017-09-04,5775,5778,5561,5567,5567,5080700,4523
2017-09-11,5667,5861,5657,5801,5801,3810300,4523
2017-09-19,5840,5889,5811,5867,5867,3021900,4523
2017-09-25,5901,5924,5700,5776,5776,3880300,4523
2017-10-02,5780,5927,5736,5889,5889,3313500,4523
2017-10-10,5871,5949,5791,5826,5826,3904300,4523
2017-10-16,5825,6030,5823,6025,6025,3788000,4523
2017-10-23,6066,6386,6033,6292,6292,5761300,4523
2017-10-30,6250,6500,6187,6492,6492,5265900,4523
2017-11-06,6500,6570,6323,6386,6386,5561300,4523
2017-11-13,6324,6449,6233,6389,6389,3773900,4523
2017-11-20,6380,6402,6165,6222,6222,2559900,4523
2017-11-27,6248,6516,6174,6497,6497,3662100,4523
2017-12-04,6514,6533,6285,6533,6533,4979500,4523
2017-12-11,6574,6909,6540,6895,6895,3958000,4523
