Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,530,536,507,510,2550,13252000,4061
2016-01-12,498,507,480,487,2435,7934000,4061
2016-01-18,480,495,467,481,2405,14094000,4061
2016-01-25,494,530,484,527,2635,13378000,4061
2016-02-01,532,537,419,434,2170,21228000,4061
2016-02-08,426,451,367,370,1850,22744000,4061
2016-02-15,385,406,381,397,1985,12201000,4061
2016-02-22,397,423,391,403,2015,12513000,4061
2016-02-29,406,425,391,420,2100,11181000,4061
2016-03-07,419,458,407,453,2265,25262000,4061
2016-03-14,459,466,448,455,2275,15700000,4061
2016-03-22,462,469,458,462,2310,9508000,4061
2016-03-28,464,471,450,454,2270,16143000,4061
2016-04-04,452,470,437,453,2265,20470000,4061
2016-04-11,453,485,442,481,2405,15288000,4061
2016-04-18,463,493,463,484,2420,13430000,4061
2016-04-25,488,490,464,466,2330,9388000,4061
2016-05-02,445,454,445,446,2230,5119000,4061
2016-05-09,449,499,439,490,2450,18870000,4061
2016-05-16,490,503,482,487,2435,11029000,4061
2016-05-23,484,489,471,478,2390,9093000,4061
2016-05-30,478,488,460,463,2315,9374000,4061
2016-06-06,456,471,449,453,2265,10385000,4061
2016-06-13,444,446,414,419,2095,11939000,4061
2016-06-20,432,442,391,395,1975,13612000,4061
2016-06-27,401,419,395,412,2060,8185000,4061
2016-07-04,406,419,400,400,2000,7797000,4061
2016-07-11,404,461,399,460,2300,13764000,4061
2016-07-19,452,458,438,451,2255,9813000,4061
2016-07-25,455,460,440,449,2245,11098000,4061
2016-08-01,449,455,411,416,2080,14588000,4061
2016-08-08,424,427,398,404,2020,14898000,4061
2016-08-15,400,420,395,413,2065,12751000,4061
2016-08-22,412,423,404,420,2100,9417000,4061
2016-08-29,425,446,423,446,2230,10261000,4061
2016-09-05,450,457,443,456,2280,10282000,4061
2016-09-12,452,452,437,440,2200,9946000,4061
2016-09-20,437,463,435,459,2295,7438000,4061
2016-09-26,456,461,429,435,2175,12012000,4061
2016-10-03,443,462,430,432,2160,13482000,4061
2016-10-11,432,439,410,427,2135,16720000,4061
2016-10-17,430,455,426,452,2260,11950000,4061
2016-10-24,451,480,451,479,2395,8495000,4061
2016-10-31,480,482,453,465,2325,9642000,4061
2016-11-07,473,479,437,462,2310,13662000,4061
2016-11-14,466,491,464,484,2420,12305000,4061
2016-11-21,484,508,483,501,2505,7225000,4061
2016-11-28,499,513,495,498,2490,19589000,4061
2016-12-05,494,533,493,527,2635,15384000,4061
2016-12-12,530,535,519,531,2655,9936000,4061
2016-12-19,529,534,511,521,2605,7711000,4061
2016-12-26,523,523,509,516,2580,6532000,4061
2017-01-04,517,537,517,523,2615,5635000,4061
2017-01-10,518,539,513,532,2660,7305000,4061
2017-01-16,522,532,506,528,2640,9956000,4061
2017-01-23,524,568,520,562,2810,12173000,4061
2017-01-30,557,567,543,552,2760,9226000,4061
2017-02-06,552,602,543,601,3005,14040000,4061
2017-02-13,602,617,599,611,3055,10387000,4061
2017-02-20,608,614,591,593,2965,9675000,4061
2017-02-27,588,624,580,608,3040,13253000,4061
2017-03-06,605,612,596,605,3025,11674000,4061
2017-03-13,605,615,584,608,3040,12026000,4061
2017-03-21,611,612,583,599,2995,8068000,4061
2017-03-27,588,599,578,578,2890,9321000,4061
2017-04-03,588,588,549,552,2760,14018000,4061
2017-04-10,554,565,534,536,2680,10153000,4061
2017-04-17,530,549,530,547,2735,10546000,4061
2017-04-24,557,579,545,574,2870,9617000,4061
2017-05-01,564,577,562,571,2855,3045000,4061
2017-05-08,581,607,557,587,2935,20253000,4061
2017-05-15,581,582,555,571,2855,9748000,4061
2017-05-22,570,584,568,569,2845,9483000,4061
2017-05-29,565,583,554,582,2910,9791000,4061
2017-06-05,583,583,567,577,2885,9051000,4061
2017-06-12,574,581,549,553,2765,9150000,4061
2017-06-19,555,565,547,549,2745,5901000,4061
2017-06-26,553,580,543,579,2895,12176000,4061
2017-07-03,577,590,575,588,2940,8430000,4061
2017-07-10,597,612,591,611,3055,10603000,4061
2017-07-18,611,617,610,616,3080,7147000,4061
2017-07-24,613,620,604,606,3030,7379000,4061
2017-07-31,607,623,607,617,3085,7788000,4061
2017-08-07,621,686,600,673,3365,14996000,4061
2017-08-14,653,689,653,676,3380,13109000,4061
2017-08-21,685,757,680,715,3575,15419000,4061
2017-08-28,715,728,697,723,3615,16256000,4061
2017-09-04,723,730,700,724,3620,14059000,4061
2017-09-11,730,736,710,711,3555,11037000,4061
2017-09-19,721,734,712,715,3575,7878000,4061
2017-09-25,3600,3730,3570,3705,3705,1951100,4061
2017-10-02,3705,3785,3655,3765,3765,1760100,4061
2017-10-10,3755,3780,3720,3765,3765,1493400,4061
2017-10-16,3770,3770,3620,3670,3670,2216500,4061
2017-10-23,3725,3870,3660,3825,3825,1997900,4061
2017-10-30,3790,3865,3725,3860,3860,1782000,4061
2017-11-06,3905,4140,3740,3930,3930,3141600,4061
2017-11-13,3920,4000,3715,3890,3890,2575300,4061
2017-11-20,3910,4215,3895,4140,4140,1996100,4061
2017-11-27,4185,4215,4060,4180,4180,1718700,4061
2017-12-04,4250,4325,4130,4270,4270,2238100,4061
2017-12-11,4270,4385,4230,4245,4245,1890800,4061
2017-12-18,4300,4520,4270,4500,4500,1939300,4061
2017-12-25,4490,4600,4475,4515,4515,1364500,4061
2018-01-04,4545,4680,4530,4670,4670,798700,4061
2018-01-09,4690,4700,4470,4490,4490,1856200,4061
2018-01-15,4535,4555,4370,4405,4405,1642300,4061
2018-01-22,4405,4505,4370,4445,4445,1330200,4061
2018-01-29,4470,4490,4315,4385,4385,1318700,4061
2018-02-05,4300,4305,3885,4030,4030,3032100,4061
2018-02-13,4095,4110,3700,3765,3765,2695200,4061
2018-02-19,3790,3935,3750,3920,3920,1582600,4061
2018-02-26,3990,4090,3735,3770,3770,1826100,4061
2018-03-05,3750,3945,3700,3855,3855,1979300,4061
2018-03-12,3925,4015,3760,3835,3835,2090800,4061
2018-03-19,3800,3825,3550,3560,3560,1480000,4061
2018-03-26,3500,3630,3405,3565,3565,2687600,4061
2018-04-02,3600,3760,3530,3720,3720,2166400,4061
2018-04-09,3725,3855,3685,3785,3785,1637800,4061
2018-04-16,3825,4100,3720,4060,4060,1985900,4061
2018-04-23,4095,4095,3885,3910,3910,1698100,4061
2018-05-01,4050,4105,3970,4010,4010,895000,4061
2018-05-07,4010,4345,3855,4345,4345,2794400,4061
2018-05-14,4325,4440,4285,4425,4425,1733200,4061
2018-05-21,4420,4430,4110,4155,4155,1417900,4061
2018-05-28,4140,4215,3940,3955,3955,1560700,4061
2018-06-04,4000,4195,3970,4055,4055,1792800,4061
2018-06-11,4055,4155,3880,3885,3885,1567400,4061
2018-06-18,3860,3860,3565,3610,3610,2213600,4061
2018-06-25,3635,3765,3610,3695,3695,2210300,4061
2018-07-02,3680,3715,3500,3550,3550,1739900,4061
2018-07-09,3545,3695,3500,3635,3635,2208000,4061
2018-07-17,3670,3850,3660,3745,3745,1528700,4061
2018-07-23,3715,3920,3700,3915,3915,1487500,4061
2018-07-30,3875,4000,3820,3910,3910,1798300,4061
2018-08-06,3935,4095,3805,3840,3840,2976300,4061
2018-08-13,3780,3815,3520,3560,3560,1929100,4061
2018-08-20,3540,3775,3530,3760,3760,1579400,4061
2018-08-27,3765,3880,3745,3805,3805,1306900,4061
2018-09-03,3825,3840,3505,3515,3515,1497200,4061
2018-09-10,3485,3660,3465,3650,3650,1511700,4061
2018-09-18,3635,3890,3625,3870,3870,1176100,4061
2018-09-25,3890,4010,3820,3960,3960,1356200,4061
2018-10-01,3985,4100,3880,3885,3885,1528100,4061
2018-10-09,3820,3975,3755,3910,3910,1793700,4061
2018-10-15,3895,4025,3720,3805,3805,1892900,4061
2018-10-22,3785,3880,3535,3565,3565,1436700,4061
2018-10-29,3635,3830,3525,3815,3815,1510200,4061
2018-11-05,3745,3855,3430,3675,3675,3847100,4061
2018-11-12,3665,3690,3405,3435,3435,1907600,4061
2018-11-19,3405,3535,3330,3515,3515,1413700,4061
2018-11-26,3500,3700,3485,3660,3660,1909500,4061
2018-12-03,3765,3775,3520,3550,3550,1760200,4061
2018-12-10,3465,3465,3250,3345,3345,2212600,4061
2018-12-17,3365,3380,2982,3020,3020,1618700,4061
2018-12-25,2850,3135,2805,3110,3110,1586300,4061
