Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,4335,4336,4033,4109,4109,6347400,4578
2016-01-12,4080,4129,3888,3970,3970,5925000,4578
2016-01-18,3895,3937,3687,3886,3886,7421500,4578
2016-01-25,3949,4023,3863,4015,4015,7374600,4578
2016-02-01,4098,4346,4052,4155,4155,8231500,4578
2016-02-08,4105,4216,3467,3774,3774,8698700,4578
2016-02-15,4000,4247,3901,4033,4033,10776300,4578
2016-02-22,4010,4238,3972,4048,4048,7644000,4578
2016-02-29,4086,4249,3987,4122,4122,7567200,4578
2016-03-07,4113,4147,3969,3988,3988,7787400,4578
2016-03-14,4000,4023,3864,3894,3894,6783900,4578
2016-03-22,3985,4224,3976,4160,4160,4805600,4578
2016-03-28,4200,4243,3917,3930,3930,6351200,4578
2016-04-04,3961,4122,3865,3950,3950,6878700,4578
2016-04-11,3894,4411,3835,4384,4384,9255200,4578
2016-04-18,4244,4465,4242,4440,4440,6209900,4578
2016-04-25,4450,4474,4219,4296,4296,3773400,4578
2016-05-02,4086,4245,4085,4209,4209,2248800,4578
2016-05-09,4248,4411,4201,4335,4335,4593500,4578
2016-05-16,4464,4635,4435,4559,4559,6613000,4578
2016-05-23,4516,4760,4501,4501,4501,6997000,4578
2016-05-30,4500,4595,4433,4504,4504,7556600,4578
2016-06-06,4526,4820,4497,4768,4768,8131300,4578
2016-06-13,4683,4731,4482,4596,4596,10087800,4578
2016-06-20,4650,4869,4367,4474,4474,8769100,4578
2016-06-27,4587,4931,4543,4930,4930,8181500,4578
2016-07-04,4931,4957,4755,4835,4835,8011200,4578
2016-07-11,4930,5059,4811,4859,4859,8031500,4578
2016-07-19,4908,5055,4853,5027,5027,5074700,4578
2016-07-25,5000,5016,4790,4894,4894,6420600,4578
2016-08-01,4845,4893,4537,4597,4597,4440000,4578
2016-08-08,4807,4949,4647,4900,4900,5555700,4578
2016-08-15,4851,4900,4457,4513,4513,5666700,4578
2016-08-22,4537,4678,4511,4531,4531,4438100,4578
2016-08-29,4649,4665,4408,4519,4519,5583400,4578
2016-09-05,4601,4604,4481,4490,4490,4909200,4578
2016-09-12,4450,4599,4428,4458,4458,4339200,4578
2016-09-20,4400,4708,4385,4560,4560,4404300,4578
2016-09-26,4569,4678,4509,4589,4589,5244200,4578
2016-10-03,4600,4638,4524,4549,4549,4658700,4578
2016-10-11,4670,4695,4568,4625,4625,4484600,4578
2016-10-17,4603,4713,4505,4505,4505,5688600,4578
2016-10-24,4499,4635,4496,4606,4606,4438600,4578
2016-10-31,4565,4625,4450,4483,4483,3886400,4578
2016-11-07,4560,4820,4405,4784,4784,6361600,4578
2016-11-14,4799,4836,4677,4697,4697,6557800,4578
2016-11-21,4698,4778,4645,4661,4661,3579900,4578
2016-11-28,4640,4709,4491,4518,4518,7319200,4578
2016-12-05,4515,4543,4420,4466,4466,8101400,4578
2016-12-12,4523,4920,4495,4900,4900,8171600,4578
2016-12-19,4915,5079,4912,5028,5028,5372800,4578
2016-12-26,5051,5139,4990,5093,5093,5893400,4578
2017-01-04,5116,5229,5028,5213,5213,4906500,4578
2017-01-10,5734,5895,5576,5650,5650,26274500,4578
2017-01-16,5660,5771,5342,5395,5395,24841600,4578
2017-01-23,5320,5372,5114,5244,5244,50906200,4578
2017-01-30,5241,5265,5156,5240,5240,8365500,4578
2017-02-06,5265,5485,5212,5479,5479,7582600,4578
2017-02-13,5480,5572,5166,5208,5208,11021400,4578
2017-02-20,5155,5216,5123,5160,5160,5747000,4578
2017-02-27,5140,5242,5100,5162,5162,6788300,4578
2017-03-06,5158,5393,5040,5319,5319,7544900,4578
2017-03-13,5266,5342,5170,5202,5202,6707500,4578
2017-03-21,5102,5152,4838,5127,5127,6254900,4578
2017-03-27,5089,5249,5022,5022,5022,5431200,4578
2017-04-03,5080,5182,5053,5120,5120,8062700,4578
2017-04-10,5144,5158,5020,5037,5037,5607200,4578
2017-04-17,5020,5157,5017,5091,5091,5728100,4578
2017-04-24,5155,5213,5119,5127,5127,4970300,4578
2017-05-01,5116,5237,5092,5237,5237,1683300,4578
2017-05-08,5000,5230,5000,5206,5206,9599100,4578
2017-05-15,5229,5286,5084,5097,5097,5758500,4578
2017-05-22,5132,5158,5053,5054,5054,4233400,4578
2017-05-29,5064,5077,4987,5028,5028,6888500,4578
2017-06-05,5008,5086,4848,4861,4861,7620000,4578
2017-06-12,4868,4902,4822,4855,4855,5884500,4578
2017-06-19,4880,4943,4856,4905,4905,5126000,4578
2017-06-26,4908,4922,4768,4790,4790,4434700,4578
2017-07-03,4778,4822,4718,4736,4736,5420700,4578
2017-07-10,4769,4828,4725,4791,4791,5893400,4578
2017-07-18,4780,4801,4659,4762,4762,4817600,4578
2017-07-24,4735,4866,4718,4861,4861,10679300,4578
2017-07-31,4865,4928,4805,4808,4808,5130900,4578
2017-08-07,4896,4896,4633,4651,4651,6395300,4578
2017-08-14,4583,4590,4458,4534,4534,6088500,4578
2017-08-21,4535,4543,4411,4414,4414,4121900,4578
2017-08-28,4425,4483,4380,4415,4415,4469100,4578
2017-09-04,4398,4409,4290,4326,4326,6146400,4578
2017-09-11,4396,4424,4321,4353,4353,5577600,4578
2017-09-19,4375,4544,4347,4529,4529,5723800,4578
2017-09-25,4559,4565,4421,4471,4471,5817000,4578
2017-10-02,4483,4573,4473,4506,4506,4712900,4578
2017-10-10,4507,4599,4487,4574,4574,4660000,4578
2017-10-16,4597,4775,4563,4772,4772,5911800,4578
2017-10-23,4800,4822,4715,4775,4775,5284900,4578
2017-10-30,4775,4779,4642,4670,4670,5466800,4578
2017-11-06,4706,4880,4679,4715,4715,7562000,4578
2017-11-13,4699,4984,4598,4880,4880,11740800,4578
2017-11-20,4914,4987,4816,4909,4909,8219800,4578
2017-11-27,4930,5017,4876,4937,4937,13757800,4578
2017-12-04,4963,4963,4723,4870,4870,9082300,4578
2017-12-11,4915,5028,4898,4999,4999,5659100,4578
2017-12-18,5030,5063,4950,4993,4993,4849600,4578
2017-12-25,5000,5035,4918,4948,4948,3266800,4578
2018-01-04,5010,5079,4997,5078,5078,2277500,4578
2018-01-09,5090,5105,4942,4948,4948,3955700,4578
2018-01-15,4945,4986,4854,4888,4888,4953100,4578
2018-01-22,4904,5000,4874,4959,4959,4748500,4578
2018-01-29,5000,5009,4844,4930,4930,4855800,4578
2018-02-05,4871,4919,4502,4622,4622,7946100,4578
2018-02-13,4641,5008,4495,4966,4966,7375300,4578
2018-02-19,5010,5262,4961,5211,5211,7398100,4578
2018-02-26,5300,5465,5216,5246,5246,7070800,4578
2018-03-05,5196,5425,5187,5292,5292,6425400,4578
2018-03-12,5392,5442,5290,5328,5328,4191500,4578
2018-03-19,5313,5368,5035,5047,5047,5266600,4578
2018-03-26,4999,5368,4989,5329,5329,6253500,4578
2018-04-02,5321,5500,5200,5456,5456,4668200,4578
2018-04-09,5461,5568,5256,5277,5277,4643300,4578
2018-04-16,5293,5423,5280,5302,5302,4546400,4578
2018-04-23,5257,5750,5155,5732,5732,7805800,4578
2018-05-01,5742,5832,5617,5670,5670,2204800,4578
2018-05-07,5647,5724,5205,5256,5256,7064300,4578
2018-05-14,5400,5450,5219,5310,5310,6249000,4578
2018-05-21,5298,5501,5252,5439,5439,5568700,4578
2018-05-28,5450,5550,5323,5464,5464,5401600,4578
2018-06-04,5489,5508,5257,5313,5313,6326000,4578
2018-06-11,5366,5506,5321,5474,5474,4462100,4578
2018-06-18,5485,5550,5350,5528,5528,4369900,4578
2018-06-25,5555,5591,5301,5364,5364,5037800,4578
2018-07-02,5319,5331,4999,5035,5035,5552800,4578
2018-07-09,5008,5079,4797,5072,5072,8795900,4578
2018-07-17,5064,5229,5059,5189,5189,4046000,4578
2018-07-23,5161,5227,5117,5222,5222,4763600,4578
2018-07-30,5153,5227,4960,4977,4977,7120700,4578
2018-08-06,5019,5180,4822,4831,4831,5223700,4578
2018-08-13,4820,4941,4795,4922,4922,4623500,4578
2018-08-20,4923,5005,4791,5002,5002,3741600,4578
2018-08-27,5002,5290,4975,5211,5211,4968900,4578
2018-09-03,5199,5293,5169,5274,5274,4336000,4578
2018-09-10,5290,5450,5260,5289,5289,6336000,4578
2018-09-18,5270,5512,5245,5490,5490,5677100,4578
2018-09-25,5495,5736,5478,5727,5727,5082100,4578
2018-10-01,5768,5829,5677,5717,5717,6349700,4578
2018-10-09,5736,5791,5327,5347,5347,5956200,4578
2018-10-15,5280,5537,5260,5514,5514,5029600,4578
2018-10-22,5462,5486,5199,5324,5324,4924000,4578
2018-10-29,5359,5445,5227,5424,5424,5843400,4578
2018-11-05,5447,5641,5346,5608,5608,4759300,4578
2018-11-12,5599,5695,5080,5195,5195,7251400,4578
2018-11-19,5174,5230,4960,5217,5217,5267600,4578
2018-11-26,5200,5535,5087,5535,5535,6355700,4578
2018-12-03,5539,5565,5310,5502,5502,6281800,4578
2018-12-10,5405,5565,5253,5386,5386,7138100,4578
2018-12-17,5369,5404,4802,4818,4818,6288100,4578
2018-12-25,4699,4702,4331,4493,4493,5556400,4578
