Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,787,799,746,749,3745,37588000,1801
2016-01-12,740,746,712,715,3575,35559000,1801
2016-01-18,701,712,645,676,3380,57546000,1801
2016-01-25,687,749,668,745,3725,62564000,1801
2016-02-01,770,785,732,742,3710,45019000,1801
2016-02-08,730,776,677,696,3480,62313000,1801
2016-02-15,731,763,678,689,3445,62677000,1801
2016-02-22,684,719,669,702,3510,40901000,1801
2016-02-29,705,712,678,712,3560,44749000,1801
2016-03-07,712,724,691,717,3585,39095000,1801
2016-03-14,730,763,727,748,3740,43543000,1801
2016-03-22,753,785,748,757,3785,36840000,1801
2016-03-28,766,771,725,727,3635,28985000,1801
2016-04-04,725,735,691,726,3630,37013000,1801
2016-04-11,726,766,714,753,3765,38516000,1801
2016-04-18,741,783,737,771,3855,56006000,1801
2016-04-25,775,776,745,748,3740,33755000,1801
2016-05-02,727,736,715,720,3600,14206000,1801
2016-05-09,720,783,720,768,3840,42343000,1801
2016-05-16,771,809,771,800,4000,49066000,1801
2016-05-23,794,813,790,812,4060,36638000,1801
2016-05-30,815,825,794,814,4070,38286000,1801
2016-06-06,817,833,811,824,4120,36768000,1801
2016-06-13,809,816,781,792,3960,41628000,1801
2016-06-20,806,823,752,765,3825,37588000,1801
2016-06-27,775,858,775,835,4175,50444000,1801
2016-07-04,829,835,809,811,4055,38245000,1801
2016-07-11,833,882,832,862,4310,56239000,1801
2016-07-19,863,914,853,902,4510,40712000,1801
2016-07-25,906,929,891,925,4625,56771000,1801
2016-08-01,915,924,799,820,4100,66696000,1801
2016-08-08,805,830,768,814,4070,78064000,1801
2016-08-15,812,817,766,774,3870,37344000,1801
2016-08-22,775,796,769,777,3885,37200000,1801
2016-08-29,786,794,763,783,3915,30132000,1801
2016-09-05,789,816,774,792,3960,34489000,1801
2016-09-12,777,788,764,765,3825,24315000,1801
2016-09-20,762,775,750,774,3870,21155000,1801
2016-09-26,775,777,751,755,3775,25938000,1801
2016-10-03,758,761,739,745,3725,26141000,1801
2016-10-11,740,771,740,765,3825,29999000,1801
2016-10-17,760,764,740,744,3720,28322000,1801
2016-10-24,743,797,741,788,3940,45308000,1801
2016-10-31,788,791,767,775,3875,19345000,1801
2016-11-07,783,787,714,745,3725,63560000,1801
2016-11-14,748,782,733,775,3875,42580000,1801
2016-11-21,777,817,776,797,3985,38388000,1801
2016-11-28,790,837,788,825,4125,46787000,1801
2016-12-05,822,839,815,833,4165,29724000,1801
2016-12-12,835,850,830,838,4190,28166000,1801
2016-12-19,838,843,828,836,4180,16010000,1801
2016-12-26,833,833,810,818,4090,20147000,1801
2017-01-04,836,844,826,843,4215,15953000,1801
2017-01-10,843,846,821,838,4190,19882000,1801
2017-01-16,835,840,803,818,4090,25792000,1801
2017-01-23,810,822,803,815,4075,22818000,1801
2017-01-30,810,813,792,794,3970,23089000,1801
2017-02-06,798,812,779,807,4035,29121000,1801
2017-02-13,809,820,802,805,4025,21940000,1801
2017-02-20,804,811,785,791,3955,20637000,1801
2017-02-27,783,810,778,804,4020,29841000,1801
2017-03-06,800,815,795,811,4055,22176000,1801
2017-03-13,810,833,808,821,4105,22244000,1801
2017-03-21,819,830,811,829,4145,17185000,1801
2017-03-27,838,843,803,811,4055,29855000,1801
2017-04-03,812,838,812,823,4115,30795000,1801
2017-04-10,826,831,805,807,4035,16584000,1801
2017-04-17,801,830,801,829,4145,19413000,1801
2017-04-24,834,856,831,850,4250,28191000,1801
2017-05-01,848,861,847,855,4275,7212000,1801
2017-05-08,868,910,864,894,4470,34569000,1801
2017-05-15,893,936,893,934,4670,37339000,1801
2017-05-22,936,947,932,938,4690,23133000,1801
2017-05-29,938,968,936,965,4825,29072000,1801
2017-06-05,965,979,951,955,4775,27405000,1801
2017-06-12,953,1032,953,1022,5110,35073000,1801
2017-06-19,1026,1080,1026,1074,5370,31514000,1801
2017-06-26,1072,1073,1019,1026,5130,30221000,1801
2017-07-03,1029,1062,1010,1034,5170,29620000,1801
2017-07-10,1035,1067,1025,1061,5305,19796000,1801
2017-07-18,1059,1083,1054,1066,5330,16700000,1801
2017-07-24,1056,1073,1040,1058,5290,17173000,1801
2017-07-31,1049,1093,1042,1088,5440,23010000,1801
2017-08-07,1092,1120,1080,1095,5475,31255000,1801
2017-08-14,1094,1104,1044,1047,5235,22780000,1801
2017-08-21,1055,1096,1055,1068,5340,21865000,1801
2017-08-28,1074,1118,1073,1115,5575,23314000,1801
2017-09-04,1112,1152,1092,1133,5665,26853000,1801
2017-09-11,1150,1161,1133,1148,5740,25918000,1801
2017-09-19,1157,1197,1153,1174,5870,20336000,1801
2017-09-25,5925,5985,5770,5900,5900,4594100,1801
2017-10-02,5880,5930,5800,5890,5890,3035700,1801
2017-10-10,5950,6350,5940,6300,6300,4686200,1801
2017-10-16,6220,6250,6010,6070,6070,4111900,1801
2017-10-23,6110,6350,6070,6150,6150,5122500,1801
2017-10-30,6170,6520,6150,6510,6510,3624700,1801
2017-11-06,6590,6620,6250,6260,6260,6297900,1801
2017-11-13,6160,6240,5870,6090,6090,5546900,1801
2017-11-20,6030,6220,6030,6070,6070,2461000,1801
2017-11-27,6090,6100,5860,5950,5950,5391500,1801
2017-12-04,5990,6240,5910,6220,6220,4569800,1801
2017-12-11,6180,6240,5930,6140,6140,6167900,1801
2017-12-18,6100,6110,5370,5550,5550,12101100,1801
2017-12-25,5550,5700,5540,5610,5610,4099300,1801
2018-01-04,5690,5780,5620,5780,5780,2473000,1801
2018-01-09,5880,5890,5640,5660,5660,4341800,1801
2018-01-15,5660,5840,5620,5840,5840,4066100,1801
2018-01-22,5850,5860,5710,5780,5780,3187200,1801
2018-01-29,5800,5820,5520,5560,5560,4543900,1801
2018-02-05,5460,5510,4965,5080,5080,7785500,1801
2018-02-13,5130,5400,5020,5330,5330,4827900,1801
2018-02-19,5380,5480,5190,5370,5370,4385000,1801
2018-02-26,5410,5540,5140,5160,5160,4598900,1801
2018-03-05,5070,5490,5060,5420,5420,5645700,1801
2018-03-12,5490,5500,5190,5260,5260,3788600,1801
2018-03-19,5260,5350,5110,5130,5130,3665600,1801
2018-03-26,5040,5450,5030,5400,5400,4469700,1801
2018-04-02,5410,5530,5260,5470,5470,3345400,1801
2018-04-09,5410,5600,5350,5360,5360,3478300,1801
2018-04-16,5380,5730,5370,5640,5640,3386100,1801
2018-04-23,5620,5950,5580,5910,5910,4625800,1801
2018-05-01,5920,5940,5840,5900,5900,1282100,1801
2018-05-07,5890,6070,5590,6060,6060,5572300,1801
2018-05-14,6010,6220,5990,6170,6170,5295600,1801
2018-05-21,6170,6220,6000,6040,6040,4405100,1801
2018-05-28,6040,6170,5940,6110,6110,6827700,1801
2018-06-04,6130,6250,6110,6140,6140,4084100,1801
