Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,890,905,792,828,4140,17686000,7735
2016-01-12,831,862,793,820,4100,12386000,7735
2016-01-18,790,874,781,864,4320,18782000,7735
2016-01-25,872,932,841,924,4620,15773000,7735
2016-02-01,936,978,840,852,4260,19252000,7735
2016-02-08,830,869,762,774,3870,17823000,7735
2016-02-15,820,868,799,826,4130,17311000,7735
2016-02-22,814,844,794,823,4115,11299000,7735
2016-02-29,820,875,801,869,4345,12378000,7735
2016-03-07,873,893,830,843,4215,11362000,7735
2016-03-14,855,856,762,769,3845,18277000,7735
2016-03-22,786,837,786,830,4150,13327000,7735
2016-03-28,838,903,816,868,4340,17739000,7735
2016-04-04,860,885,822,854,4270,13292000,7735
2016-04-11,848,954,828,931,4655,19375000,7735
2016-04-18,888,949,881,939,4695,14452000,7735
2016-04-25,967,967,868,868,4340,25090000,7735
2016-05-02,832,835,802,812,4060,6989000,7735
2016-05-09,820,953,806,917,4585,24717000,7735
2016-05-16,921,1036,912,1029,5145,26509000,7735
2016-05-23,1030,1087,1022,1040,5200,22199000,7735
2016-05-30,1050,1103,1020,1053,5265,18241000,7735
2016-06-06,1031,1130,1024,1114,5570,17905000,7735
2016-06-13,1084,1086,1003,1014,5070,18007000,7735
2016-06-20,1050,1125,1013,1040,5200,22585000,7735
2016-06-27,1042,1149,1026,1120,5600,23001000,7735
2016-07-04,1105,1124,1044,1045,5225,24203000,7735
2016-07-11,1084,1138,1073,1101,5505,18036000,7735
2016-07-19,1120,1271,1112,1258,6290,23135000,7735
2016-07-25,1257,1266,1197,1230,6150,15948000,7735
2016-08-01,1210,1226,1156,1181,5905,12593000,7735
2016-08-08,1205,1240,1057,1180,5900,21581000,7735
2016-08-15,1180,1208,1103,1180,5900,18242000,7735
2016-08-22,1193,1352,1175,1315,6575,23995000,7735
2016-08-29,1365,1370,1285,1300,6500,14872000,7735
2016-09-05,1323,1328,1278,1293,6465,11657000,7735
2016-09-12,1270,1303,1202,1227,6135,15382000,7735
2016-09-20,1244,1302,1222,1288,6440,9066000,7735
2016-09-26,6420,6790,6280,6470,6470,2842900,7735
2016-10-03,6510,6870,6310,6810,6810,2289000,7735
2016-10-11,6810,6930,6310,6620,6620,2110500,7735
2016-10-17,6600,6740,6530,6580,6580,1534500,7735
