Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,1900,1930,1741,1758,1758,10651100,6305
2016-01-12,1745,1797,1665,1677,1677,9488700,6305
2016-01-18,1646,1728,1636,1708,1708,10243400,6305
2016-01-25,1730,1938,1523,1732,1732,18690000,6305
2016-02-01,1733,1814,1587,1673,1673,13309800,6305
2016-02-08,1667,1729,1475,1486,1486,10042200,6305
2016-02-15,1556,1717,1556,1635,1635,11467400,6305
2016-02-22,1614,1707,1585,1602,1602,7465200,6305
2016-02-29,1625,1746,1518,1744,1744,7792000,6305
2016-03-07,1774,1820,1713,1787,1787,12313000,6305
2016-03-14,1804,1819,1752,1797,1797,7875700,6305
2016-03-22,1840,1878,1698,1796,1796,7468500,6305
2016-03-28,1825,1845,1690,1694,1694,10415300,6305
2016-04-04,1688,1724,1627,1699,1699,8573400,6305
2016-04-11,1695,1931,1661,1889,1889,9294900,6305
2016-04-18,1809,1960,1800,1945,1945,9798700,6305
2016-04-25,1944,1949,1759,1768,1768,9807100,6305
2016-05-02,1721,1785,1716,1781,1781,5900700,6305
2016-05-09,1785,1798,1662,1662,1662,11056000,6305
2016-05-16,1663,1753,1658,1666,1666,6306100,6305
2016-05-23,1659,1737,1634,1661,1661,6856300,6305
2016-05-30,1669,1718,1609,1655,1655,6404400,6305
2016-06-06,1621,1687,1606,1617,1617,9114600,6305
2016-06-13,1596,1598,1501,1523,1523,7461700,6305
2016-06-20,1553,1624,1465,1480,1480,8385500,6305
2016-06-27,1488,1503,1387,1470,1470,7450700,6305
2016-07-04,1442,1479,1377,1378,1378,6109200,6305
2016-07-11,1427,1622,1423,1597,1597,7621700,6305
2016-07-19,1590,1669,1579,1628,1628,4719700,6305
2016-07-25,1636,1834,1606,1685,1685,10101700,6305
2016-08-01,1638,1670,1548,1617,1617,6937800,6305
2016-08-08,1657,1880,1652,1866,1866,9414500,6305
2016-08-15,1857,1946,1840,1904,1904,8359700,6305
2016-08-22,1917,1929,1821,1833,1833,8372000,6305
2016-08-29,1874,1943,1864,1894,1894,5913400,6305
2016-09-05,1923,1998,1850,1997,1997,9600800,6305
2016-09-12,1970,2003,1929,1998,1998,7286800,6305
2016-09-20,1973,2043,1962,2012,2012,4157800,6305
2016-09-26,1992,2029,1907,1999,1999,6785700,6305
2016-10-03,2010,2104,1976,2067,2067,5796200,6305
2016-10-11,2084,2106,2040,2063,2063,3799000,6305
2016-10-17,2074,2114,2061,2104,2104,3961100,6305
2016-10-24,2109,2233,2099,2204,2204,7632200,6305
2016-10-31,2195,2208,2119,2145,2145,4012500,6305
2016-11-07,2170,2323,2037,2317,2317,10835600,6305
2016-11-14,2312,2364,2276,2346,2346,7817000,6305
2016-11-21,2350,2418,2300,2392,2392,5049300,6305
2016-11-28,2359,2463,2325,2451,2451,6634300,6305
2016-12-05,2442,2574,2420,2567,2567,7525700,6305
2016-12-12,2579,2579,2462,2516,2516,5871200,6305
2016-12-19,2509,2598,2495,2597,2597,5212100,6305
2016-12-26,2598,2626,2509,2531,2531,5291500,6305
2017-01-04,2565,2620,2514,2552,2552,3642200,6305
2017-01-10,2523,2598,2510,2597,2597,4689100,6305
2017-01-16,2584,2663,2532,2650,2650,5702200,6305
2017-01-23,2623,2783,2603,2780,2780,6499600,6305
2017-01-30,2752,2758,2577,2629,2629,8535800,6305
2017-02-06,2653,2691,2574,2677,2677,4701800,6305
2017-02-13,2685,2735,2672,2683,2683,4409500,6305
2017-02-20,2668,2715,2593,2603,2603,4250900,6305
2017-02-27,2558,2800,2526,2746,2746,6966300,6305
2017-03-06,2737,2842,2715,2839,2839,5239400,6305
2017-03-13,2835,2934,2813,2910,2910,5441400,6305
2017-03-21,2887,2910,2781,2856,2856,3878800,6305
2017-03-27,2806,2878,2768,2775,2775,5456200,6305
2017-04-03,2759,2768,2662,2676,2676,6515000,6305
2017-04-10,2677,2729,2552,2572,2572,5855500,6305
2017-04-17,2556,2660,2528,2598,2598,7243400,6305
2017-04-24,2647,2899,2590,2871,2871,10407400,6305
2017-05-01,2856,2871,2821,2860,2860,2505600,6305
2017-05-08,2905,2914,2722,2731,2731,7564300,6305
2017-05-15,2700,2724,2557,2566,2566,6606000,6305
2017-05-22,2602,2665,2590,2594,2594,4781800,6305
2017-05-29,2594,2730,2546,2707,2707,6062600,6305
2017-06-05,2678,2703,2554,2653,2653,7279600,6305
2017-06-12,2637,2691,2613,2672,2672,6145400,6305
2017-06-19,2680,2797,2668,2714,2714,5651400,6305
2017-06-26,2712,2830,2702,2807,2807,5975900,6305
2017-07-03,2815,2862,2805,2818,2818,4384700,6305
2017-07-10,2847,2937,2847,2934,2934,4161200,6305
2017-07-18,2916,2983,2865,2974,2974,4063900,6305
2017-07-24,2959,3240,2946,3100,3100,6921800,6305
2017-07-31,3120,3190,3080,3100,3100,4838300,6305
2017-08-07,3125,3160,3060,3070,3070,2897700,6305
