Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,8305,8347,8001,8024,8024,5092600,9021
2016-01-12,7951,8015,7594,7819,7819,3774000,9021
2016-01-18,7640,7741,6982,7369,7369,4631800,9021
2016-01-25,7401,7777,7260,7740,7740,3332900,9021
2016-02-01,7722,7754,7281,7497,7497,7279600,9021
2016-02-08,7421,7658,6301,6310,6310,4459000,9021
2016-02-15,6688,7099,6407,6593,6593,6851100,9021
2016-02-22,6550,7014,6538,6862,6862,4717800,9021
2016-02-29,6908,6949,6531,6789,6789,6474100,9021
2016-03-07,6759,6770,6403,6696,6696,5879800,9021
2016-03-14,6765,6989,6661,6726,6726,4862000,9021
2016-03-22,6768,7190,6755,7136,7136,4503800,9021
2016-03-28,7183,7246,6596,6608,6608,6292900,9021
2016-04-04,6578,6726,6281,6439,6439,4877700,9021
2016-04-11,6450,6760,6330,6716,6716,4006800,9021
2016-04-18,6500,7034,6481,6962,6962,4179900,9021
2016-04-25,7010,7026,6627,6678,6678,3692500,9021
2016-05-02,6410,6475,6309,6402,6402,2295700,9021
2016-05-09,6407,6848,6347,6505,6505,4224600,9021
2016-05-16,6510,6679,6450,6548,6548,3510100,9021
2016-05-23,6527,6796,6390,6772,6772,4802100,9021
2016-05-30,6866,6976,6652,6859,6859,6197900,9021
2016-06-06,6759,7058,6717,6937,6937,4568600,9021
2016-06-13,6798,6815,6297,6315,6315,4674600,9021
2016-06-20,6360,6503,5952,6045,6045,4027500,9021
2016-06-27,6102,6516,6100,6396,6396,4996900,9021
2016-07-04,6388,6720,6379,6486,6486,4153700,9021
2016-07-11,6636,6766,6411,6597,6597,5320800,9021
2016-07-19,6662,6797,6601,6671,6671,3361400,9021
2016-07-25,6639,6800,6251,6405,6405,5117300,9021
2016-08-01,6320,6399,5860,5911,5911,5651700,9021
2016-08-08,5925,6064,5872,5974,5974,2897700,9021
2016-08-15,5950,6008,5598,5708,5708,4467800,9021
2016-08-22,5748,6038,5745,5848,5848,4035700,9021
2016-08-29,5900,5995,5715,5949,5949,3863500,9021
2016-09-05,6026,6103,5997,6053,6053,2767000,9021
2016-09-12,5980,6216,5934,6214,6214,4280500,9021
2016-09-20,6166,6480,6128,6479,6479,2847100,9021
2016-09-26,6471,6472,6141,6238,6238,4095200,9021
2016-10-03,6281,6379,6217,6275,6275,3071800,9021
2016-10-11,6275,6356,6200,6222,6222,2454200,9021
2016-10-17,6200,6505,6104,6443,6443,4596300,9021
2016-10-24,6469,6663,6455,6660,6660,5449500,9021
2016-10-31,6606,6637,6194,6302,6302,5342000,9021
2016-11-07,6398,6474,6066,6376,6376,4354200,9021
2016-11-14,6413,6608,6327,6600,6600,4099300,9021
2016-11-21,6628,6776,6563,6759,6759,2084500,9021
2016-11-28,6780,6985,6754,6812,6812,5097100,9021
2016-12-05,6781,6944,6688,6934,6934,4118100,9021
2016-12-12,6998,7223,6986,7161,7161,3349800,9021
2016-12-19,7174,7368,7143,7297,7297,2932200,9021
2016-12-26,7257,7308,7157,7173,7173,2445900,9021
2017-01-04,7232,7442,7212,7398,7398,2129300,9021
2017-01-10,7394,7443,7270,7387,7387,2903200,9021
2017-01-16,7393,7423,7170,7318,7318,3181200,9021
2017-01-23,7299,7368,7091,7276,7276,3116500,9021
2017-01-30,7269,7422,7122,7149,7149,3835400,9021
2017-02-06,7191,7373,7140,7363,7363,2659600,9021
2017-02-13,7385,7424,7305,7314,7314,2617300,9021
2017-02-20,7300,7526,7291,7462,7462,2166500,9021
2017-02-27,7423,7592,7360,7382,7382,3211600,9021
2017-03-06,7379,7578,7336,7557,7557,2865000,9021
2017-03-13,7560,7614,7474,7505,7505,2461500,9021
2017-03-21,7409,7533,7287,7519,7519,3156500,9021
2017-03-27,7550,7567,7241,7241,7241,5266700,9021
2017-04-03,7238,7366,7086,7300,7300,5544500,9021
2017-04-10,7423,7541,7330,7436,7436,4401600,9021
2017-04-17,7385,7539,7231,7273,7273,3341100,9021
2017-04-24,7330,7533,7296,7444,7444,3237400,9021
2017-05-01,7522,7540,7362,7411,7411,1351800,9021
2017-05-08,7549,7685,7498,7571,7571,3460200,9021
2017-05-15,7552,7749,7545,7729,7729,2841400,9021
2017-05-22,7760,7894,7696,7828,7828,2707400,9021
2017-05-29,7820,7895,7671,7879,7879,3229400,9021
2017-06-05,7874,7984,7636,7652,7652,3082800,9021
2017-06-12,7639,8093,7639,8077,8077,3268500,9021
2017-06-19,8000,8252,8000,8233,8233,2951800,9021
2017-06-26,8230,8230,7915,7936,7936,2552600,9021
2017-07-03,7970,8116,7869,7916,7916,2474900,9021
2017-07-10,7988,8054,7928,8029,8029,2067000,9021
2017-07-18,8031,8099,7940,8007,8007,1657800,9021
2017-07-24,7971,7973,7725,7792,7792,2282500,9021
2017-07-31,7944,8099,7853,8097,8097,2736600,9021
2017-08-07,8120,8172,8025,8067,8067,1927700,9021
2017-08-14,8035,8215,7990,8031,8031,2686900,9021
2017-08-21,8059,8075,7819,7849,7849,2250700,9021
2017-08-28,7868,8039,7847,7933,7933,2609500,9021
2017-09-04,7905,7998,7824,7954,7954,2449500,9021
2017-09-11,8010,8053,7785,7816,7816,2910700,9021
2017-09-19,7880,7895,7790,7809,7809,2678100,9021
2017-09-25,7830,7938,7765,7822,7822,2752000,9021
2017-10-02,7822,7824,7667,7669,7669,2715500,9021
2017-10-10,7650,7959,7615,7945,7945,2892900,9021
2017-10-16,7944,8176,7933,8098,8098,2653600,9021
2017-10-23,8163,8165,8013,8051,8051,1962400,9021
2017-10-30,8008,8090,7834,8071,8071,3215800,9021
2017-11-06,8050,8446,8040,8231,8231,4120200,9021
2017-11-13,8155,8182,7726,7839,7839,3566200,9021
2017-11-20,7790,7838,7681,7732,7732,2080700,9021
2017-11-27,7713,8292,7687,8216,8216,4307900,9021
2017-12-04,8280,8406,8106,8376,8376,3117400,9021
2017-12-11,8432,8568,8311,8332,8332,2663500,9021
2017-12-18,8390,8446,8235,8317,8317,2019100,9021
2017-12-25,8324,8397,8211,8227,8227,1207600,9021
2018-01-04,8338,8497,8283,8473,8473,908800,9021
2018-01-09,8513,8606,8453,8490,8490,2167800,9021
2018-01-15,8520,8527,8274,8370,8370,2419900,9021
2018-01-22,8353,8636,8317,8449,8449,2353400,9021
2018-01-29,8449,8469,8001,8098,8098,4095200,9021
2018-02-05,8018,8156,7703,7830,7830,5022600,9021
2018-02-13,7873,7873,7483,7541,7541,3278600,9021
2018-02-19,7575,7621,7362,7422,7422,3637000,9021
2018-02-26,7463,7545,7180,7205,7205,3183200,9021
2018-03-05,7232,7425,7204,7314,7314,3416900,9021
2018-03-12,7425,7480,7326,7415,7415,3014900,9021
2018-03-19,7414,7429,7163,7261,7261,3062400,9021
2018-03-26,7202,7546,7151,7431,7431,6308200,9021
2018-04-02,7435,7627,7290,7582,7582,3177200,9021
2018-04-09,7575,7662,7400,7487,7487,2187900,9021
2018-04-16,7471,7640,7445,7588,7588,3034000,9021
2018-04-23,7582,7752,7475,7750,7750,2923900,9021
2018-05-01,8090,8258,7986,8041,8041,2979200,9021
2018-05-07,8043,8177,7929,8012,8012,2838800,9021
2018-05-14,7998,8028,7814,7887,7887,2596500,9021
2018-05-21,7843,7963,7755,7954,7954,3014300,9021
2018-05-28,7940,7945,7741,7817,7817,2575100,9021
2018-06-04,7863,8011,7794,7951,7951,2432900,9021
2018-06-11,7958,8247,7909,8202,8202,3093200,9021
2018-06-18,8195,8199,7996,8156,8156,2710000,9021
2018-06-25,8167,8287,8033,8164,8164,3247000,9021
2018-07-02,8113,8113,7825,7964,7964,3083900,9021
2018-07-09,7969,7993,7708,7792,7792,2783600,9021
2018-07-17,7849,8138,7770,7813,7813,2189000,9021
2018-07-23,7770,7914,7692,7884,7884,1926200,9021
2018-07-30,7803,7928,7675,7684,7684,2521600,9021
2018-08-06,7700,7796,7610,7648,7648,1750100,9021
2018-08-13,7600,7735,7467,7537,7537,2091400,9021
2018-08-20,7489,7521,7410,7474,7474,1377500,9021
2018-08-27,7504,7560,7377,7456,7456,2129600,9021
2018-09-03,7427,7461,7289,7406,7406,1926000,9021
2018-09-10,7399,7652,7364,7494,7494,2205400,9021
2018-09-18,7440,7881,7411,7831,7831,2567100,9021
2018-09-25,7830,8015,7814,7921,7921,2488200,9021
2018-10-01,7884,7917,7675,7757,7757,3111200,9021
2018-10-09,7720,7857,7504,7550,7550,2787500,9021
2018-10-15,7510,7656,7358,7562,7562,2563900,9021
2018-10-22,7564,7627,7252,7309,7309,2473700,9021
2018-10-29,7319,7790,7301,7455,7455,4150500,9021
2018-11-05,7398,7811,7371,7811,7811,2537700,9021
2018-11-12,7758,7995,7700,7988,7988,2573900,9021
2018-11-19,7941,8061,7880,8038,8038,2058600,9021
2018-11-26,8070,8143,7812,7909,7909,3566000,9021
2018-12-03,7967,8020,7640,7805,7805,2830400,9021
2018-12-10,7722,7839,7656,7782,7782,3326300,9021
2018-12-17,7848,7997,7475,7509,7509,3228500,9021
2018-12-25,7485,7815,7213,7761,7761,2400400,9021
