Date,Open,High,Low,Close,Adj Close,Volume,Code
2016-01-04,686.5,692.9,625.1,633.1,3165.5,144223000,6501
2016-01-12,623.5,634.0,600.6,604.6,3023.0,106964000,6501
2016-01-18,588.0,614.8,572.3,602.1,3010.5,133593000,6501
2016-01-25,619.9,619.9,547.1,586.4,2932.0,201164000,6501
2016-02-01,605.9,615.0,488.2,510.9,2554.5,250297000,6501
2016-02-08,500.0,504.0,431.0,431.0,2155.0,234342000,6501
2016-02-15,459.1,500.0,453.1,475.0,2375.0,181816000,6501
2016-02-22,471.0,484.7,452.7,476.1,2380.5,130191000,6501
2016-02-29,498.2,525.4,459.3,519.3,2596.5,167748000,6501
2016-03-07,525.0,525.1,499.5,519.5,2597.5,121875000,6501
2016-03-14,528.2,541.9,515.2,521.4,2607.0,124224000,6501
2016-03-22,528.9,543.1,511.1,528.5,2642.5,82894000,6501
2016-03-28,532.2,541.2,492.6,494.8,2474.0,111403000,6501
2016-04-04,490.9,506.7,456.5,474.7,2373.5,133349000,6501
2016-04-11,471.5,525.8,457.2,520.3,2601.5,120085000,6501
2016-04-18,493.6,538.9,492.0,538.6,2693.0,99688000,6501
2016-04-25,540.3,554.7,514.3,515.6,2578.0,96169000,6501
2016-05-02,487.6,494.1,476.0,482.7,2413.5,67300000,6501
2016-05-09,486.1,492.5,460.0,476.1,2380.5,148331000,6501
2016-05-16,464.1,518.2,464.1,500.0,2500.0,136769000,6501
2016-05-23,496.3,498.2,477.7,483.6,2418.0,116104000,6501
2016-05-30,488.3,515.0,482.4,491.6,2458.0,127086000,6501
2016-06-06,480.2,498.6,477.8,485.5,2427.5,101819000,6501
2016-06-13,470.0,470.6,442.5,457.0,2285.0,133211000,6501
2016-06-20,468.0,498.0,421.6,434.2,2171.0,152373000,6501
2016-06-27,431.9,437.5,400.0,417.4,2087.0,174918000,6501
2016-07-04,413.6,421.4,400.0,403.3,2016.5,146095000,6501
2016-07-11,414.5,472.3,411.0,466.2,2331.0,142012000,6501
2016-07-19,472.4,488.1,462.8,486.0,2430.0,102686000,6501
2016-07-25,488.0,493.4,461.8,476.5,2382.5,135591000,6501
2016-08-01,454.5,471.9,441.1,461.4,2307.0,104843000,6501
2016-08-08,474.0,492.3,467.3,488.2,2441.0,69486000,6501
2016-08-15,484.0,492.5,474.3,489.3,2446.5,75279000,6501
2016-08-22,496.9,498.5,464.6,466.0,2330.0,86030000,6501
2016-08-29,477.0,497.7,476.1,496.2,2481.0,88811000,6501
2016-09-05,505.0,510.0,483.0,489.9,2449.5,82389000,6501
2016-09-12,483.0,483.0,465.9,475.8,2379.0,70956000,6501
2016-09-20,470.1,490.3,466.6,483.7,2418.5,62774000,6501
2016-09-26,480.0,485.5,461.4,468.6,2343.0,92472000,6501
2016-10-03,466.1,525.0,461.5,524.5,2622.5,170027000,6501
2016-10-11,528.8,535.5,512.8,518.8,2594.0,84422000,6501
2016-10-17,520.0,527.9,508.5,523.9,2619.5,87599000,6501
2016-10-24,524.0,536.5,517.3,532.2,2661.0,106130000,6501
2016-10-31,546.0,562.9,531.5,535.3,2676.5,113548000,6501
2016-11-07,546.9,575.4,502.8,564.4,2822.0,155577000,6501
2016-11-14,570.1,600.9,569.0,594.4,2972.0,118595000,6501
2016-11-21,598.5,627.4,594.8,619.0,3095.0,96098000,6501
2016-11-28,615.0,628.8,604.6,621.5,3107.5,103153000,6501
2016-12-05,619.5,653.8,611.4,652.0,3260.0,119035000,6501
2016-12-12,660.0,662.0,624.8,655.7,3278.5,139789000,6501
2016-12-19,647.6,654.7,631.5,640.8,3204.0,65781000,6501
2016-12-26,644.7,646.4,624.2,632.0,3160.0,66323000,6501
2017-01-04,644.0,670.7,641.9,656.4,3282.0,79213000,6501
2017-01-10,654.5,666.2,651.5,657.9,3289.5,64636000,6501
2017-01-16,654.2,661.0,633.5,658.6,3293.0,73934000,6501
2017-01-23,650.2,677.7,643.4,673.6,3368.0,80599000,6501
2017-01-30,670.0,679.5,635.1,660.7,3303.5,113854000,6501
2017-02-06,667.9,678.0,619.4,627.4,3137.0,166764000,6501
2017-02-13,630.0,649.0,628.4,631.1,3155.5,108173000,6501
2017-02-20,624.9,641.5,619.4,633.0,3165.0,75503000,6501
2017-02-27,620.9,642.7,613.0,626.5,3132.5,103996000,6501
2017-03-06,624.2,634.5,620.5,630.0,3150.0,95093000,6501
2017-03-13,629.3,640.1,621.5,624.7,3123.5,87341000,6501
2017-03-21,623.0,629.6,605.0,616.4,3082.0,61632000,6501
2017-03-27,608.0,623.3,602.5,602.5,3012.5,84059000,6501
2017-04-03,602.6,607.2,581.4,586.1,2930.5,105335000,6501
2017-04-10,587.3,594.2,567.6,572.7,2863.5,76238000,6501
2017-04-17,571.3,591.2,566.3,587.4,2937.0,70947000,6501
2017-04-24,596.3,619.9,582.1,615.1,3075.5,95427000,6501
2017-05-01,617.2,628.2,616.4,623.5,3117.5,27058000,6501
2017-05-08,635.9,639.6,621.7,624.6,3123.0,96917000,6501
2017-05-15,654.6,681.9,650.1,665.6,3328.0,170872000,6501
2017-05-22,671.1,677.0,666.4,670.4,3352.0,63748000,6501
2017-05-29,670.4,694.5,662.4,692.1,3460.5,78085000,6501
2017-06-05,697.5,699.7,670.6,678.3,3391.5,87277000,6501
2017-06-12,672.8,682.0,655.2,666.7,3333.5,77748000,6501
2017-06-19,662.7,681.3,662.6,674.3,3371.5,68969000,6501
