Date,Open,High,Low,Close,Adj Close,Volume,Code
2018-01-04,7630,7730,7620,7720,7720,233200,6103
2018-01-05,7800,7880,7740,7790,7790,179700,6103
2018-01-09,7850,7990,7840,7900,7900,198400,6103
2018-01-10,7880,7920,7780,7810,7810,146100,6103
2018-01-11,7800,7960,7760,7930,7930,153700,6103
2018-01-12,7890,7960,7820,7890,7890,241800,6103
2018-01-15,7930,8050,7840,7870,7870,240000,6103
2018-01-16,7870,7980,7820,7970,7970,193300,6103
2018-01-17,7900,7980,7850,7940,7940,158100,6103
2018-01-18,8080,8140,7900,7940,7940,300300,6103
2018-01-19,7960,8000,7860,7980,7980,197900,6103
2018-01-22,8020,8040,7940,8040,8040,152900,6103
2018-01-23,8070,8120,8050,8120,8120,206300,6103
2018-01-24,8050,8110,7850,7890,7890,289800,6103
2018-01-25,7750,7790,7620,7640,7640,294000,6103
2018-01-26,7720,7740,7560,7610,7610,203500,6103
2018-01-29,7690,7760,7650,7760,7760,198200,6103
2018-01-30,7730,7740,7490,7530,7530,182000,6103
2018-01-31,7570,7600,7480,7490,7490,233600,6103
2018-02-01,7750,7820,7660,7790,7790,289000,6103
2018-02-02,7670,7690,7400,7510,7510,375500,6103
2018-02-05,7250,7290,7140,7180,7180,313700,6103
2018-02-06,6750,6870,6530,6780,6780,496900,6103
2018-02-07,7080,7110,6760,6780,6780,401700,6103
2018-02-08,6830,6910,6720,6880,6880,263400,6103
2018-02-09,6550,6650,6510,6560,6560,420100,6103
2018-02-13,6690,6690,6380,6400,6400,332900,6103
2018-02-14,6370,6430,6170,6260,6260,398400,6103
2018-02-15,6400,6500,6310,6440,6440,306300,6103
2018-02-16,6390,6540,6360,6420,6420,241800,6103
2018-02-19,6490,6630,6460,6630,6630,219900,6103
2018-02-20,6630,6630,6480,6560,6560,198900,6103
2018-02-21,6560,6750,6530,6630,6630,244300,6103
2018-02-22,6580,6620,6510,6600,6600,229800,6103
2018-02-23,6680,6780,6660,6750,6750,266800,6103
2018-02-26,6870,6980,6780,6800,6800,282400,6103
2018-02-27,6870,7010,6860,6940,6940,253700,6103
2018-02-28,6870,6890,6790,6820,6820,220000,6103
2018-03-01,6760,6780,6530,6550,6550,285100,6103
2018-03-02,6350,6410,6290,6320,6320,403700,6103
2018-03-05,6220,6270,6150,6210,6210,259700,6103
2018-03-06,6380,6460,6360,6370,6370,173000,6103
2018-03-07,6330,6430,6280,6360,6360,317600,6103
2018-03-08,6460,6470,6260,6310,6310,267400,6103
2018-03-09,6380,6550,6340,6400,6400,337700,6103
2018-03-12,6600,6690,6560,6640,6640,288700,6103
2018-03-13,6540,6580,6470,6570,6570,226400,6103
2018-03-14,6470,6690,6450,6670,6670,319700,6103
2018-03-15,6630,6690,6310,6570,6570,519600,6103
2018-03-16,6660,6660,6490,6520,6520,169800,6103
2018-03-19,6440,6520,6370,6390,6390,194100,6103
2018-03-20,6300,6370,6260,6330,6330,194300,6103
2018-03-22,6320,6410,6290,6390,6390,244100,6103
2018-03-23,6090,6090,5890,5920,5920,515100,6103
2018-03-26,5820,5950,5760,5950,5950,320500,6103
2018-03-27,6000,6110,5960,6070,6070,490600,6103
2018-03-28,5920,6000,5890,5970,5970,270100,6103
2018-03-29,6070,6170,6060,6120,6120,265400,6103
2018-03-30,6240,6300,6200,6260,6260,193400,6103
2018-04-02,6240,6300,6180,6180,6180,130700,6103
2018-04-03,6040,6070,5910,5980,5980,309700,6103
2018-04-04,6020,6070,5840,5900,5900,341300,6103
2018-04-05,6000,6010,5800,5870,5870,434200,6103
2018-04-06,5900,5990,5780,5790,5790,332900,6103
2018-04-09,5790,5810,5680,5720,5720,264700,6103
2018-04-10,5690,6000,5650,5950,5950,396000,6103
2018-04-11,6050,6110,6030,6040,6040,228600,6103
2018-04-12,5950,6000,5800,5810,5810,209500,6103
2018-04-13,5890,6050,5870,5960,5960,270500,6103
2018-04-16,5950,6010,5860,5910,5910,176100,6103
2018-04-17,5900,5940,5850,5890,5890,146800,6103
2018-04-18,5990,6160,5960,6120,6120,268700,6103
2018-04-19,6140,6280,6140,6260,6260,230800,6103
2018-04-20,6260,6260,6120,6190,6190,191300,6103
2018-04-23,6230,6290,6200,6260,6260,148400,6103
2018-04-24,6300,6470,6280,6450,6450,219900,6103
2018-04-25,6320,6320,6200,6320,6320,202900,6103
2018-04-26,6360,6380,6310,6340,6340,209500,6103
2018-04-27,6280,6300,6140,6270,6270,255800,6103
2018-05-01,6970,6970,6550,6790,6790,941300,6103
2018-05-02,6850,6920,6780,6800,6800,352000,6103
2018-05-07,6810,6830,6620,6740,6740,285100,6103
2018-05-08,6790,6820,6720,6740,6740,188900,6103
2018-05-09,6810,6850,6730,6780,6780,270700,6103
2018-05-10,6890,6950,6820,6880,6880,258200,6103
2018-05-11,6860,6910,6790,6880,6880,291300,6103
2018-05-14,6800,6980,6780,6960,6960,212600,6103
2018-05-15,6870,7020,6870,7000,7000,268000,6103
2018-05-16,6950,7040,6940,6960,6960,258800,6103
2018-05-17,7050,7060,6980,7010,7010,197400,6103
2018-05-18,7060,7070,6910,7000,7000,230400,6103
2018-05-21,6960,7050,6950,7010,7010,126200,6103
2018-05-22,7100,7140,6980,7020,7020,237500,6103
2018-05-23,6960,7050,6910,6920,6920,290100,6103
2018-05-24,6880,6880,6640,6690,6690,246800,6103
2018-05-25,6590,6620,6480,6530,6530,358900,6103
2018-05-28,6550,6650,6420,6430,6430,208200,6103
2018-05-29,6370,6430,6300,6360,6360,202600,6103
2018-05-30,6220,6240,6140,6210,6210,354900,6103
2018-05-31,6350,6380,6270,6370,6370,360400,6103
2018-06-01,6390,6520,6380,6480,6480,337600,6103
2018-06-04,6580,6660,6530,6620,6620,281000,6103
2018-06-05,6720,6730,6600,6680,6680,258700,6103
2018-06-06,6600,6610,6340,6420,6420,452800,6103
2018-06-07,6520,6650,6520,6590,6590,267800,6103
2018-06-08,6610,6630,6460,6480,6480,332100,6103
2018-06-11,6080,6360,6020,6300,6300,385800,6103
2018-06-12,6390,6390,6190,6200,6200,382000,6103
2018-06-13,6200,6280,6170,6250,6250,203900,6103
2018-06-14,6160,6220,6080,6100,6100,343500,6103
2018-06-15,6140,6150,6000,6020,6020,215500,6103
2018-06-18,5970,5970,5800,5840,5840,239500,6103
2018-06-19,5810,5930,5710,5730,5730,271400,6103
2018-06-20,5730,5890,5630,5870,5870,383700,6103
2018-06-21,5860,5960,5810,5890,5890,237200,6103
2018-06-22,5770,5840,5700,5790,5790,263300,6103
2018-06-25,5880,5910,5720,5750,5750,274400,6103
2018-06-26,5650,5840,5580,5820,5820,285200,6103
2018-06-27,5830,5890,5630,5700,5700,334200,6103
2018-06-28,5680,5810,5660,5780,5780,244100,6103
2018-06-29,5800,5860,5700,5860,5860,271200,6103
