Date,Open,High,Low,Close,Adj Close,Volume,Code
2018-01-04,11160,11315,11135,11310,11310,761700,9020
2018-01-05,11380,11430,11310,11430,11430,735500,9020
2018-01-09,11450,11470,11340,11430,11430,732800,9020
2018-01-10,11435,11550,11430,11525,11525,569800,9020
2018-01-11,11475,11480,11330,11480,11480,607800,9020
2018-01-12,11450,11480,11370,11480,11480,661800,9020
2018-01-15,11540,11615,11530,11580,11580,512400,9020
2018-01-16,11505,11585,11495,11515,11515,326700,9020
2018-01-17,11545,11580,11505,11570,11570,520000,9020
2018-01-18,11610,11610,11430,11445,11445,707100,9020
2018-01-19,11495,11495,11330,11375,11375,670600,9020
2018-01-22,11350,11455,11350,11425,11425,414100,9020
2018-01-23,11450,11480,11400,11450,11450,365500,9020
2018-01-24,11395,11505,11395,11455,11455,520200,9020
2018-01-25,11425,11540,11370,11505,11505,668900,9020
2018-01-26,11580,11585,11325,11335,11335,724200,9020
2018-01-29,11210,11275,11170,11195,11195,864700,9020
2018-01-30,11255,11295,11065,11110,11110,837300,9020
2018-01-31,11120,11150,10825,10845,10845,1216600,9020
2018-02-01,10835,10915,10805,10895,10895,789800,9020
2018-02-02,10830,10830,10705,10775,10775,707000,9020
2018-02-05,10630,10750,10615,10645,10645,858400,9020
2018-02-06,10420,10590,10270,10395,10395,1728200,9020
2018-02-07,10690,10800,10460,10460,10460,1335000,9020
2018-02-08,10475,10575,10385,10415,10415,888000,9020
2018-02-09,10300,10375,10165,10375,10375,1051900,9020
2018-02-13,10380,10415,10180,10200,10200,1140000,9020
2018-02-14,10215,10280,10055,10090,10090,879200,9020
2018-02-15,10140,10160,9937,9990,9990,1215400,9020
2018-02-16,10090,10290,10050,10215,10215,1045500,9020
2018-02-19,10290,10335,10210,10315,10315,718200,9020
2018-02-20,10315,10410,10260,10375,10375,660200,9020
2018-02-21,10365,10385,10270,10310,10310,626100,9020
2018-02-22,10200,10200,10045,10065,10065,788000,9020
2018-02-23,10025,10095,10010,10080,10080,647600,9020
2018-02-26,10200,10285,10110,10125,10125,790100,9020
2018-02-27,10185,10225,10150,10170,10170,862900,9020
2018-02-28,10170,10225,10060,10060,10060,776300,9020
2018-03-01,10010,10030,9885,9895,9895,959100,9020
2018-03-02,9800,9828,9639,9709,9709,1003900,9020
2018-03-05,9640,9758,9620,9743,9743,1140500,9020
2018-03-06,9821,9873,9701,9719,9719,966900,9020
2018-03-07,9699,9779,9662,9710,9710,808300,9020
2018-03-08,9780,9780,9678,9701,9701,652100,9020
2018-03-09,9851,9883,9720,9749,9749,1315100,9020
2018-03-12,9877,9950,9829,9850,9850,681900,9020
2018-03-13,9824,9903,9790,9867,9867,851400,9020
2018-03-14,9821,9914,9786,9877,9877,1052000,9020
2018-03-15,9859,9900,9820,9859,9859,829300,9020
2018-03-16,9800,9817,9721,9778,9778,1222300,9020
2018-03-19,9735,9736,9573,9718,9718,1259000,9020
2018-03-20,9743,9809,9632,9802,9802,578900,9020
2018-03-22,9682,9787,9670,9778,9778,1043200,9020
2018-03-23,9628,9687,9561,9599,9599,1144500,9020
2018-03-26,9571,9633,9470,9633,9633,1094700,9020
2018-03-27,9669,9984,9630,9981,9981,1443400,9020
2018-03-28,9871,9937,9703,9925,9925,1055200,9020
