value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2017-01-04,3926,1040,1015,1042,1008,143400,,1015.0,1015.0,,,,0.0,,,,,,
2017-01-05,3926,1022,1047,1052,1015,247492,,1032.6000000000001,1031.842105263158,,,,-0.44444444444457076,,100.0,,,,
2017-01-06,3926,1043,1042,1073,1028,174600,,1043.6146179401994,1042.2324723247232,,,,-0.8027865066442246,,100.0,,,,1042.0
2017-01-10,3926,1060,1028,1060,1032,148205,,1041.7648514851485,1041.0017446932247,,,,-0.41233763199693385,,64.3223564454741,,,1028.0,
2017-01-11,3926,1047,1060,1047,1017,125704,,1036.3779729809219,1036.6058215916582,,,,0.18757509789452342,,50.969850412047734,,,,1060.0
2017-01-12,3926,1012,1047,1027,992,258308,,1030.305905880076,1031.5678601840962,,,,0.7943035162800243,,44.35875255843289,,,,1047.0
2017-01-13,3926,1003,1027,1040,1003,140700,,1030.2321948515125,1031.2673328948972,,,,0.6164734137430514,,55.035989327136534,,,,1027.0
2017-01-16,3926,1048,992,1093,1033,319800,,1041.5546103674135,1039.8239371784018,,,,-1.0943471241873794,,72.0340009096115,,,992.0,
2017-01-17,3926,1080,994,1110,1067,189906,,1050.5716768004302,1046.8721753330074,,,,-2.2376289879900924,-0.37702140748284463,72.70083587199484,,,994.0,
2017-01-18,3926,1067,998,1097,1063,103197,1046.1,1055.0728281939148,1050.7301505965393,,1096.287249376709,995.9127506232907,-2.5229129956346696,-0.6573450736644746,66.44472225992968,,,998.0,
2017-01-19,3926,1067,1002,1078,1037,90003,1049.4,1053.627937817984,1050.332279311879,103.2512315270936,1095.1138928554549,1003.6861071445453,-1.7720919863400013,-0.8048614672084113,55.26954646694541,,,1002.0,
2017-01-20,3926,1043,1006,1058,1035,39000,1049.2,1051.9040916328295,1049.589177472691,99.80897803247373,1094.971606919574,1003.428393080426,-1.1130110403314575,-0.8393308598403261,54.04591277754949,,,1006.0,
2017-01-23,3926,1045,1010,1048,1033,45601,1047.0,1049.1751459819,1048.0352797811329,97.9245283018868,1092.5982455802853,1001.4017544197148,-0.37607538697557175,-0.8353017215046192,51.19766884847059,,,1010.0,
2017-01-24,3926,1033,1014,1063,1033,67200,1048.7,1050.3021000264619,1048.9383439093722,101.63776493256262,1094.0964756341282,1003.3035243658718,-0.5347255581993977,-0.9155573499594993,57.10936812239288,,,1014.0,
