value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2017-01-04,6459,892,908,910,892,110400,,908.0,908.0,,,,0.0,,,,,,
2017-01-05,6459,905,913,913,905,86100,,910.7500000000001,910.6315789473684,,,,-0.06944444444445708,,100.0,,,,
2017-01-06,6459,910,910,936,907,228100,,920.4983388704319,919.6236162361624,,,,-0.5155415893688087,,100.0,,,,910.0
2017-01-10,6459,935,907,942,921,211700,,927.5821782178217,926.13027042745,,,,-0.8445612559572737,,100.0,,,907.0,
2017-01-11,6459,943,907,964,935,221700,,937.462598772573,934.8894532490049,,,,-1.493745828253168,,100.0,,,907.0,
2017-01-12,6459,965,909,968,954,175200,,945.3942166887074,941.955915903867,,,,-1.9691772707266182,,100.0,,,909.0,
2017-01-13,6459,960,912,977,960,193400,,952.5280211738113,948.2898027632958,,,,-2.3924536848618345,,100.0,,,912.0,
2017-01-16,6459,974,917,976,961,136700,,956.9579901975435,952.4528988401178,,,,-2.479412764432027,,94.4735154331772,,,917.0,
2017-01-17,6459,967,921,986,962,95100,,961.7535601865799,956.786556868697,,,,-2.688039901438401,-1.3835974154980653,95.14739920124865,,,921.0,
2017-01-18,6459,975,927,976,959,102100,952.6,963.9058880385958,959.1223375441654,,1002.6255934497533,902.5744065502467,-2.4969012422820924,-1.6610308868627424,84.1032223328193,,,927.0,
2017-01-19,6459,973,932,978,965,90100,959.0,965.5594139201944,960.9990296618892,107.04845814977975,1000.1533716723186,917.8466283276814,-2.2959703697121085,-1.9084226563369258,84.1032223328193,,,932.0,
2017-01-20,6459,964,937,975,964,89700,964.7,966.4466348917651,962.253397113689,106.24315443592552,992.3702005775166,937.0297994224835,-2.0201550083623943,-2.075601925113991,80.9882114936343,,,937.0,
2017-01-23,6459,970,941,979,970,54200,968.8,968.3216667063068,964.0965662723407,104.38502673796792,988.7158228552073,948.8841771447926,-2.004238850499746,-2.2044549911742655,83.0200503554745,,,941.0,
2017-01-24,6459,970,945,973,968,88200,971.7,968.8398528322822,964.991683831297,103.07855626326965,980.5113563087643,962.8886436912358,-1.7388117220276627,-2.231684534926987,75.75435277134945,,,945.0,
2017-01-25,6459,972,949,976,968,87400,972.9,969.8267019167592,966.1260769268513,101.24740124740124,978.9299253726724,966.8700746273275,-1.628126535964725,-2.1937900088423326,77.05205219633272,,,949.0,
2017-01-26,6459,980,952,997,979,62200,975.6,974.5959971368358,969.6702029394919,102.78925619834712,989.4910042833483,961.7089957166518,-2.356182085128239,-2.1897598310941553,83.64926327213882,89.05660377358491,,952.0,
2017-01-27,6459,999,957,999,981,58100,976.2,975.8000902433754,971.0299501601955,100.61538461538461,990.4492105044455,961.9507894955545,-2.199391414244019,-2.158646347739932,69.33791013759443,87.14859437751004,,957.0,
2017-01-30,6459,975,962,978,968,73000,976.4,975.4637205253024,971.379406695376,100.20576131687243,990.4627166649975,962.3372833350024,-1.7348538803986457,-2.0527367898466258,63.48903942111272,80.60344827586206,85.602882142319,962.0,
2017-01-31,6459,964,999,983,961,88700,976.5,976.3071273644089,972.3761052168062,100.10214504596526,990.6492049246591,962.3507950753409,-1.6228922625173254,-1.955624680983874,66.12657473053825,66.84491978609626,78.19898747982279,,999.0
2017-02-01,6459,970,978,979,970,67200,977.0,976.4354227087497,972.9024909062757,100.51440329218107,990.8275088139548,963.1724911860452,-1.369821650121139,-1.8527192676959885,63.65067679981378,55.70469798657718,67.71768868284516,,978.0
2017-02-02,6459,978,961,978,974,89200,977.4,976.3550668132673,973.2502985796848,100.41152263374487,990.85213737664,963.9478626233599,-1.1139536152170422,-1.7520302240131715,62.806516652096896,48.8,57.11653925755781,961.0,
2017-02-03,6459,974,961,979,971,102400,978.1,976.4737633253931,973.6662282670649,100.72164948453607,990.6363471553717,965.5636528446283,-0.9506694116938661,-1.6349669530347404,63.33025502258197,44.166666666666664,49.55712155108128,961.0,
2017-02-06,6459,982,961,985,974,90800,978.8,977.6722140360946,974.6903749248966,100.7172131147541,991.5687117596096,966.0312882403903,-1.0751232384787954,-1.5612237881959774,66.38849416272798,49.166666666666664,47.37777777777777,961.0,
2017-02-07,6459,980,962,984,976,112000,979.9,978.4655085769567,975.4846977378511,101.13285272914521,991.6456374880204,968.1543625119796,-1.0826520838942315,-1.5006155157437004,65.40937181348656,53.38983050847458,48.90772128060263,962.0,
2017-02-08,6459,976,963,981,972,83800,980.5,978.7463679668693,975.9711502952741,100.61601642710471,991.5724884285327,969.4275115714673,-0.9658970757054703,-1.346139403585615,63.39556546886259,55.172413793103445,52.576303656081556,963.0,
2017-02-09,6459,975,964,979,969,119100,978.8,978.6099250156359,976.1880492872342,98.29145728643216,984.2258639864997,973.3741360135002,-0.767963715358519,-1.187091881487226,61.36107631563302,50.0,52.854081433859335,964.0,
2017-02-10,6459,985,965,1006,984,80900,981.3,983.6121260483453,979.3533030312747,102.54841997961263,998.5754160586652,964.0245839413348,-1.8684627931597788,-1.201937316238463,73.96032752685177,66.94214876033058,57.37152085114467,965.0,
2017-02-13,6459,1012,968,1024,1008,80500,986.3,990.9821220728662,984.0645338794511,105.1334702258727,1016.4071420098284,956.1928579901715,-3.369086083419461,-1.3959588518942558,78.75605090051954,85.61643835616438,67.51952903883165,968.0,
2017-02-14,6459,1025,973,1039,1007,91300,989.2,994.2678560014612,986.6813352015271,102.9591836734694,1021.8042941957033,956.5957058042968,-3.6045794659981993,-1.644265275880596,67.58547829341992,83.87096774193549,78.80985161947682,973.0,
2017-02-15,6459,1000,980,1018,992,158800,991.5,995.3126020822016,988.0721603712785,102.35414534288638,1023.5780298646903,959.4219701353097,-3.245785543278089,-1.8811354901096011,61.911367216147426,68.4931506849315,79.32685226101044,980.0,
2017-02-16,6459,994,987,1011,994,76500,994.6,997.4418156984589,990.0400222854305,103.17622950819671,1026.0731631711838,963.1268368288163,-3.221882446615382,-2.1334924939897695,64.41382072614974,56.837606837606835,69.73390842149126,987.0,
2017-02-17,6459,996,992,1025,996,108300,999.0,1001.7320991220616,993.2461068643383,104.503582395087,1031.6802692767355,966.3197307232645,-3.7452154024061883,-2.4301694010928134,68.82532983794907,61.965811965811966,62.43218982945009,992.0,
2017-02-20,6459,1024,994,1029,1009,71800,1003.3,1006.1503235807849,996.6259438005318,104.37436419125127,1037.6982557697324,968.9017442302674,-4.213397164969365,-2.778029965656717,70.24407977737735,72.12389380530973,63.642437536242824,994.0,
2017-02-21,6459,1026,996,1056,1022,108700,1010.3,1014.495713713506,1002.3217664175824,107.12830957230142,1052.1860358592207,968.4139641407792,-5.590424897985599,-3.291866390354509,76.28735103058708,85.1063829787234,73.065362916615,996.0,
2017-02-22,6459,1052,1004,1067,1040,130500,1018.5,1023.140556856283,1008.442808989937,108.3673469387755,1065.2696482774877,971.7303517225122,-6.8096895118891325,-3.9631692566356884,78.12732601122623,91.37254901960785,82.86760860121363,1004.0,
2017-02-23,6459,1060,1014,1063,1051,91500,1026.7,1029.8471613995712,1013.7173551748145,108.38445807770962,1070.8728423355335,982.5271576644665,-7.334992193512107,-4.570561412230392,76.84307109213968,94.34628975265018,90.27507391699378,1014.0,
2017-02-24,6459,1049,1022,1065,1031,102400,1032.3,1035.696619915153,1018.6455413906247,105.56660039761432,1078.6987068785315,985.9012931214684,-7.557516738555705,-5.035942596134419,77.24587447610767,94.21768707482994,93.31217528236262,1022.0,
2017-02-27,6459,1062,1029,1076,1047,116500,1036.1,1040.4813869441432,1023.0615709754626,103.7109375,1085.2971543892518,986.902845610748,-7.476286422463772,-5.466132257963927,77.24587447610767,91.41914191419141,93.32770624722382,1029.0,
2017-02-28,6459,1062,1076,1083,999,180900,1041.1,1043.8497520043793,1026.715421812932,104.95540138751238,1088.3901681113514,993.8098318886485,-7.053890793402388,-5.889255063533294,74.97704886364511,86.52037617554859,90.71906838818994,,1076.0
2017-03-01,6459,1053,1074,1072,1045,181700,1047.1,1046.787120023984,1030.0938152698557,106.0,1086.5912648569258,1007.608735143074,-6.597246820357441,-6.2642955495046335,75.23812833178576,80.9375,86.29233936324663,,1074.0
2017-03-02,6459,1090,999,1090,1057,118700,1052.6,1049.5538374791406,1033.3274501232897,105.4617676266137,1082.334828064071,1022.865171935929,-6.177428083162113,-6.534541402921958,75.78235617645305,75.88424437299035,81.11404018284627,999.0,
2017-03-03,6459,1062,1000,1070,1056,61800,1056.5,1051.4535550745318,1036.027025822,103.81978452497552,1077.6139764137374,1035.3860235862626,-5.611315251860788,-6.689865634798783,74.03012873462887,72.54237288135593,76.45470575144871,1000.0,
2017-03-06,6459,1053,1001,1070,1048,139400,1059.7,1052.6440307310547,1038.2482575978443,103.11890838206628,1065.4999999999873,1053.9000000000128,-4.963483301884935,-6.620205457454265,72.2315316664394,69.38775510204081,72.60479078546233,1001.0,
2017-03-07,6459,1060,1002,1071,1055,73400,1060.8,1054.5272098374708,1040.7476704876642,101.04562737642586,1063.8724582991226,1057.7275417008773,-4.6026458310873295,-6.37497838180962,73.93637651556412,69.52054794520548,70.48355864286737,1002.0,
2017-03-08,6459,1065,1003,1072,1056,76700,1060.7,1055.7042217124356,1042.7907352335674,99.90583804143127,1063.673213749438,1057.726786250562,-4.124703494745745,-6.018279637502246,72.03135794632092,69.44444444444444,69.45091583056355,1003.0,
2017-03-09,6459,1069,1004,1069,1055,39400,1060.9,1056.8490208294727,1044.726870375494,100.18867924528303,1063.9265491900592,1057.873450809941,-3.7204080186600095,-5.591934224180502,72.41407975859251,70.1067615658363,69.6905846518287,1004.0,
2017-03-10,6459,1092,1005,1092,1064,93400,1062.6,1060.876794442213,1048.1785857592995,101.60075329566855,1073.9207773584608,1051.279222641539,-4.1159961474563715,-5.218568638068569,77.94047147055026,74.82014388489209,71.45711663172425,1005.0,
2017-03-13,6459,1088,1008,1089,1075,38400,1064.3,1064.1721388441615,1051.280463455427,101.60075329566855,1079.2679657936487,1049.3320342063512,-4.257233257039388,-4.907828911806013,77.94047147055026,80.50541516245488,75.14410687106106,1008.0,
2017-03-14,6459,1081,1011,1087,1055,56600,1066.5,1067.23191414744,1054.2695337726552,102.07743153918791,1083.964249196568,1049.035750803432,-4.314150897643231,-4.65415158705999,78.52740531873579,86.73835125448028,80.68797010060905,1011.0,
2017-03-15,6459,1080,1014,1080,1066,57700,1067.9,1068.462529238865,1056.2528017125276,101.32075471698114,1085.2999999999952,1050.500000000005,-3.897153370736305,-4.400787730123789,71.36991398769834,84.94623655913979,84.06333432535827,1014.0,
2017-03-16,6459,1063,1017,1089,1062,90100,1070.6,1072.1967489664262,1059.5427817771956,102.54237288135593,1091.5227149289908,1049.677285071009,-4.186873546692368,-4.242516429549521,76.34537713260457,88.5304659498208,86.73835125448024,1017.0,
2017-03-17,6459,1087,1020,1132,1087,195400,1077.8,1083.0703869059669,1066.818878084929,106.79245283018868,1118.9514276787547,1036.6485723212452,-6.237792776670403,-4.38410637119235,84.604903652368,93.41692789968651,88.96454346954899,1020.0,
2017-03-21,6459,1134,1026,1154,1131,88000,1086.4,1094.148764766961,1074.5660973704857,108.12854442344046,1141.115262952852,1031.6847370471482,-7.9878899227705915,-4.760244603601602,86.06701597273641,96.11940298507463,92.68893227819393,1026.0,
2017-03-22,6459,1117,1036,1141,1110,81100,1093.3,1101.0309429359056,1080.3289741784745,106.49106302916276,1151.746898976761,1034.8531010232389,-8.373255135917816,-5.232305897065165,78.08103000885612,90.80459770114942,93.44697619530348,1036.0,
2017-03-23,6459,1124,1045,1142,1119,76000,1100.8,1107.38905565665,1085.9130705771934,107.06880301602261,1159.9864849437745,1041.6135150562254,-8.561094054407931,-5.7701599010371565,78.78758401098194,84.42367601246106,90.44922556622832,1045.0,
2017-03-24,6459,1136,1053,1185,1132,131400,1111.9,1119.3184753765759,1094.6456815072602,110.45197740112995,1178.9310375870732,1044.868962412927,-10.132102888839427,-6.438616205635274,83.94347022005448,85.10028653295129,86.77618674885385,1053.0,
2017-03-27,6459,1190,1066,1209,1167,100300,1121.2,1128.8970376134207,1102.4002285842,108.61909175162188,1193.0264575208855,1049.3735424791146,-10.83772479242134,-7.169781931788823,83.35378334086421,83.12342569269522,84.21579607936911,1066.0,
