value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2017-01-04,5998,1633,1698,1717,1633,15200,,1698.0,1698.0,,,,0.0,,,,,,
2017-01-05,5998,1698,1735,1740,1680,14800,,1718.35,1717.4736842105262,,,,-0.5138888888891415,,100.0,,,,
2017-01-06,5998,1696,1717,1760,1696,13500,,1730.2691029900332,1728.7380073800734,,,,-0.8885397342216947,,100.0,,,,1717.0
2017-01-10,5998,1758,1696,1837,1745,19900,,1764.7732673267324,1759.6371038092466,,,,-3.0183861321370387,,100.0,,,1696.0,
2017-01-11,5998,1839,1696,1875,1835,18100,,1792.1102723476008,1784.1451490806082,,,,-4.622201252806235,,100.0,,,1696.0,
2017-01-12,5998,1878,1703,1878,1833,15500,,1804.029419733574,1795.6388672504422,,,,-4.732307507993255,,86.08883667791375,,,1703.0,
2017-01-13,5998,1808,1713,1857,1808,9100,,1814.8655230661277,1805.8671240404744,,,,-4.966464794844114,,87.0582544846509,,,1713.0,
2017-01-16,5998,1834,1722,1853,1802,11700,,1817.626175047936,1809.5776875638715,,,,-4.252717260975942,,75.69666784163314,,,1722.0,
2017-01-17,5998,1827,1731,1856,1802,9600,,1824.4520214534953,1816.01314805973,,,,-4.398132046050478,-3.0436264019908776,78.69146435085946,,,1731.0,
2017-01-18,5998,1838,1739,1852,1835,5800,1808.9,1829.8185318502408,1821.2312851570935,,1919.9691676389089,1697.8308323610913,-4.389832287813988,-3.5313855450813207,78.81922740816223,,,1739.0,
2017-01-19,5998,1852,1747,1867,1844,8500,1823.5,1832.715628497348,1824.549423664212,108.59835100117785,1907.5059521700693,1739.4940478299307,-4.035295981319905,-3.92265299979585,75.87946726742149,,,1747.0,
2017-01-20,5998,1854,1754,1860,1825,4900,1834.9,1835.9692161198705,1827.9568348633688,106.57060518731988,1895.4339574123487,1774.3660425876515,-3.8643501736275994,-4.253298604174284,76.660683561957,,,1754.0,
2017-01-23,5998,1832,1761,1878,1830,10100,1847.8,1844.0222973409063,1834.5326303649995,107.37986270022884,1874.01144788065,1821.58855211935,-4.698430851961575,-4.439970239710344,80.47449622136523,,,1761.0,
2017-01-24,5998,1877,1768,1888,1870,8100,1852.7,1851.75691756726,1840.9467009424081,102.67029972752044,1885.0981480952235,1820.3018519047766,-5.386745211076686,-4.524919568407061,81.29730716082875,,,1768.0,
2017-01-25,5998,1884,1777,1898,1880,7400,1855.8,1859.261936070043,1847.2497786538584,101.66666666666666,1895.506926347931,1816.0930736520688,-5.965265290464686,-4.661914877570553,82.10922421809158,,,1777.0,
2017-01-26,5998,1896,1789,1930,1863,12800,1864.7,1872.0954878537666,1857.0387094226583,104.84221980413493,1920.9213482584687,1808.4786517415314,-7.634998009165429,-4.958418568050699,85.57700812659013,98.01980198019803,,1789.0,
2017-01-27,5998,1927,1805,1950,1920,9400,1872.8,1882.9828071449347,1865.7951691854994,104.38074634937804,1939.9225744440723,1805.6774255559276,-8.655532189649193,-5.447620226792171,85.82360752882813,95.4337899543379,,1805.0,
2017-01-30,5998,1901,1825,1936,1866,8900,1883.6,1892.7028801023866,1873.9378205545356,105.91133004926108,1952.501088525509,1814.6989114744908,-9.294299507866526,-5.9916388336606206,86.245700924685,93.52640545144804,95.65999912866131,1825.0,
2017-01-31,5998,1923,1842,1933,1901,9700,1891.7,1899.6373395368373,1880.4196355975287,104.38074634937804,1961.4656075727864,1821.9343924272137,-9.235389922842614,-6.5300341264415795,83.56617456205564,89.02195608782435,92.66071716453673,1842.0,
2017-02-01,5998,1930,1857,1939,1902,8600,1899.3,1904.5187656866456,1885.6085191399197,104.10810810810811,1965.7171664556688,1832.882833544331,-8.746531269986463,-7.053504714071197,81.38769252038728,86.71171171171171,89.75335775032801,1857.0,
2017-02-02,5998,1940,1870,1955,1929,7400,1909.9,1912.9121848571506,1892.838796910752,105.74837310195228,1971.2739358359888,1848.5260641640114,-9.190501034501722,-7.645299254168322,84.07088085338944,89.086859688196,88.27350916257733,1870.0,
2017-02-03,5998,1950,1883,1965,1949,10100,1921.4,1922.314624666932,1900.732240584467,106.21957815035155,1975.4828993305657,1867.3171006694345,-9.824930081955472,-8.214910279723199,85.39367810265512,93.53448275862068,89.77768471950942,1883.0,
2017-02-06,5998,1954,1897,1988,1954,10200,1931.6,1932.7240890706098,1909.320158364644,105.43420351624933,1986.8028984746281,1876.3971015253717,-10.617404733844296,-8.796094671141823,86.6708567914537,96.86847599164928,93.16327281282196,1897.0,
2017-02-07,5998,1991,1915,1992,1954,6900,1940.2,1939.5568615072725,1915.9141193410555,104.5647558386412,1989.5461244678866,1890.8538755321135,-10.434658971667204,-9.292693969053213,82.03584962646903,93.50912778904666,94.63736217977218,1915.0,
2017-02-08,5998,1956,1992,1956,1863,8300,1942.0,1933.9640107739929,1915.1692321019486,100.9518773135907,1984.9325051679978,1899.0674948320022,-7.279076513428436,-9.253147136193547,59.003924976018425,77.06237424547284,89.14665934205622,,1992.0
2017-02-09,5998,1885,1956,1950,1885,5000,1942.5,1933.604971482178,1916.9685652819753,100.25947067981318,1984.8343831890834,1900.1656168109166,-5.948292597932777,-8.952342737113945,63.199252534488544,66.73387096774194,79.10179100075378,,1956.0
2017-02-10,5998,1950,1863,1955,1924,8900,1943.3,1934.4076277802417,1919.2015566123703,100.41450777202073,1984.95621202174,1901.64378797826,-5.135062174928635,-8.490205255676402,64.22769181766355,56.98689956331878,66.92771492551115,1863.0,
2017-02-13,5998,1900,1864,1950,1886,8300,1940.8,1929.953713718717,1918.2305854027013,98.70801033591732,1986.9111700133508,1894.6888299866491,-3.1648535151618944,-7.815701210378545,56.31798175565195,53.333333333333336,59.01803462146464,1864.0,
2017-02-14,5998,1934,1865,1934,1913,2800,1939.1,1926.8620404036599,1917.6816723512732,99.11917098445596,1987.8561278199995,1890.3438721800003,-1.869006077403128,-7.051531744535952,56.92999535813438,44.44444444444444,51.588225780365484,1865.0,
2017-02-15,5998,1913,1866,1930,1913,7600,1938.7,1925.9758802413508,1918.1326213672567,99.79231568016614,1987.94266442832,1889.45733557168,-1.3422465520247897,-6.179503468705182,58.79514099800386,40.310077519379846,46.029285099052494,1866.0,
