value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2017-01-04,7453,22860,23110,23260,22790,154500,,23110.0,23110.0,,,,0.0,,,,,,
2017-01-05,7453,23230,22900,23250,22750,177900,,22994.5,22999.473684210527,,,,2.9166666666642413,,0.0,,,,
2017-01-06,7453,22010,23260,22690,22010,515700,,22815.81395348837,22833.61623616236,,,,10.439177677661064,,0.0,,,,23260.0
2017-01-10,7453,22250,22690,22250,21560,452300,,22510.799504950493,22559.229427159058,,,,28.426864311742975,,0.0,,,,22690.0
2017-01-11,7453,21830,22250,22120,21830,182200,,22364.162859551772,22422.668799296716,,,,33.57919762833626,,9.222148555296528,,,,22250.0
2017-01-12,7453,21860,22120,21870,21640,170000,,22186.462132696837,22264.168205071288,,,,44.2038131418376,,7.154955536806739,,,,22120.0
2017-01-13,7453,21750,21870,22020,21750,145900,,22141.532249080912,22213.532468946414,,,,39.39814006566303,,25.209282350349767,,,,21870.0
2017-01-16,7453,22000,21560,22070,21640,135600,,22047.906679128908,22128.63262166169,,,,43.711290798688424,,21.423827259271974,,,21560.0,
2017-01-17,7453,21620,22070,21750,21180,214600,,21909.12050882716,22011.320075493022,,,,55.66250599889463,28.704184032165358,17.97815721526956,,,,22070.0
2017-01-18,7453,21520,21750,21700,21330,194800,22091.0,21852.590086822554,21954.309821518007,,23173.014787329637,21008.985212670363,53.66983342931053,34.667498857644304,27.058716002057466,,,,21750.0
2017-01-19,7453,21510,21700,21650,21450,124100,21926.0,21772.388840223106,21882.272885549402,92.86023366508005,22823.65026597222,21028.34973402778,57.17734519606165,40.696463138688465,24.749430570867816,,,,21700.0
2017-01-20,7453,21270,21650,21440,21180,107900,21772.0,21689.994304701868,21809.489387328453,93.27510917030568,22449.926249676173,21094.073750323827,61.451520358459675,46.364501214332755,23.547110146349326,,,,21650.0
