Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,5433,5520,5143,5262,5262,9324000,4507,,5262.0,5262.0,,,,0.0,,,,,,
2016-01-12,5209,5303,5001,5100,5100,7113000,4507,,5172.900000000001,5176.736842105263,,,,2.25,,0.0,,,,
2016-01-18,5000,5097,4755,5520,4976,7874600,4507,,5093.747508305649,5102.664206642066,,,,5.200848067240258,,0.0,,,,5520.0
2016-01-25,5030,5273,4941,5097,5201,7135000,4507,,5129.082425742575,5131.258505379471,,,,1.0344932716579933,,46.891946494268765,,,,5097.0
2016-02-01,5280,5626,5001,4755,5102,10066200,4507,,5121.307797886317,5124.113745696075,,,,1.4419655722695097,,38.36697107720642,,,4755.0,
2016-02-08,5060,5217,4184,5626,4328,9242300,4507,,4915.258360481244,4954.206915244397,,,,23.291211572275643,,15.160716532782843,,,,5626.0
2016-02-15,4530,4730,4355,5217,4618,8225800,4507,,4843.631036760786,4889.76280608645,,,,26.709185933980734,,31.804281848685292,,,,5217.0
2016-02-22,4584,4939,4576,4730,4848,8218600,4507,,4844.624996952932,4882.429987534168,,,,20.66167089009923,,41.591127076503476,,,,4730.0
2016-02-29,4869,5408,4797,4184,5219,10373800,4507,,4926.075896637128,4937.373061277591,,,,3.8908814413625805,9.38669519432066,53.246592897799516,,,4184.0,
2016-03-07,5177,5264,4950,4208,5217,10104700,4507,4987.1,4987.186298092916,4980.305301807958,,5568.141444304965,4406.0585556950355,-6.939071019917719,8.615687303218692,53.18497873262734,,,4208.0,
2016-03-14,5311,5416,5231,4232,5333,8764900,4507,4994.2,5057.831714049774,5031.704331898243,101.34929684530596,5590.050853821658,4398.3491461783415,-17.94113865995223,6.372227452112889,56.34056144571343,,,4232.0,
2016-03-22,5470,5534,5345,4279,5470,5811400,4507,5031.2,5140.1821832309515,5092.784837630368,107.25490196078431,5691.229575094934,4371.170424905065,-29.707637415399404,2.4935068429307043,59.788005440862946,,,4279.0,
2016-03-28,5495,5560,5121,4354,5137,6230200,4507,5047.3,5139.557618511595,5098.713285865796,103.2355305466238,5709.01054094672,4385.589459053281,-23.96971498030507,-0.28473851839852515,49.54695720996732,,,4354.0,
2016-04-04,5140,5375,5030,4450,5307,6659100,4507,5057.9,5171.953257692088,5125.7202946202715,102.03806960199961,5732.392075565012,4383.407924434987,-26.038842888142426,-3.338161680666518,53.88927558645376,,,4450.0,
2016-04-11,5275,5649,5221,4538,5609,6725600,4507,5108.6,5255.5359857620315,5186.578411801924,109.937279498236,5860.507015527851,4356.69298447215,-38.65849145919856,-10.221462017496984,60.40828126862807,,,4538.0,
2016-04-18,5470,5888,5436,4649,5881,7822500,4507,5263.9,5374.035457844355,5271.815101261721,135.88262476894639,5944.927136023225,4582.872863976774,-57.0133497820716,-19.523965985947243,65.18270621747284,92.06245933636956,,4649.0,
2016-04-25,5899,5912,5556,4797,5643,5023800,4507,5366.4,5424.606695558197,5316.362910170483,122.1957557384149,5925.314089999523,4807.485910000476,-57.86963827645195,-28.24966700445293,58.53151797873104,93.54706963447008,,4797.0,
2016-05-02,5400,5575,5380,4953,5474,2743600,4507,5429.0,5433.8364616496065,5334.910515159963,112.91254125412541,5869.279002451849,4988.720997548151,-49.64558543637031,-34.19816332420103,54.29489081020087,86.16279069767442,90.59077322283802,4953.0,
2016-05-09,5533,6069,5403,5087,6026,8591200,4507,5509.7,5543.93434713042,5414.8131208595505,115.46273232420003,6050.73534080501,4968.664659194989,-65.97888216358479,-40.758142340164035,63.5701303308851,85.95768582662423,88.55584871958958,5087.0,
2016-05-16,6007,6304,5976,5244,6100,7014700,4507,5598.0,5646.897908896911,5492.815018546034,116.92543607437224,6203.511354146223,4992.488645853777,-78.2179032543927,-47.4555606284352,64.60707170745567,87.68428622797555,86.6015875840914,5244.0,
2016-05-23,6084,6268,6000,5403,6189,5460200,4507,5683.6,5746.941149862768,5570.987017831652,116.05100318769924,6353.642506114345,5013.557493885655,-87.9999402395315,-53.93248316444988,65.86551293637189,93.49154980222941,89.04450728560973,5403.0,
2016-05-30,6209,6244,5919,5565,5958,6637500,4507,5732.4,5785.785405174688,5613.915819525897,108.92138939670932,6404.188180902277,5060.611819097722,-81.89035472709838,-60.36810980298247,59.9112067190701,87.17206790123457,89.44930131047984,5565.0,
2016-06-06,5890,6043,5837,5698,6031,6725000,4507,5821.8,5830.815584142336,5659.680316632648,117.40315359159041,6381.4375970214915,5262.162402978509,-78.48566258548271,-66.19553421379806,61.10775884038894,84.00522989758117,88.2229492003484,5698.0,
2016-06-13,5945,5950,5534,6304,5564,7288000,4507,5847.5,5781.90758636186,5649.282921763397,104.84266063689466,6328.258775270914,5366.741224729086,-53.13312856958237,-67.80382722606292,50.68531644500839,67.13422007255139,79.43717262378904,,6304.0
