Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,3656.0,3690.0,3417.0,3471.0,3471.0,11684100,7269,,3471.0,3471.0,,,,0.0,,,,,,
2016-01-12,3414.0,3537.0,3321.0,3354.0,3354.0,8387900,7269,,3406.6499999999996,3409.4210526315787,,,,1.625,,0.0,,,,
2016-01-18,3261.0,3377.0,3101.0,3690.0,3294.0,11281600,7269,,3361.3654485049833,3366.8302583025834,,,,3.1787756029234515,,0.0,,,,3690.0
2016-01-25,3310.0,3739.0,3220.0,3101.0,3656.0,24039000,7269,,3458.4344059405944,3450.9156731608027,,,,-4.657738762731697,,69.80372866348566,,,3101.0,
2016-02-01,3679.0,3731.0,3181.0,3101.0,3223.0,13389600,7269,,3390.847591223702,3395.2599692315207,,,,2.726504604488582,,36.75482768335354,,,3101.0,
2016-02-08,3207.0,3261.0,2662.5,3739.0,2671.0,12814000,7269,,3203.878306938039,3240.68819294902,,,,22.190519140850483,,22.27563478860604,,,,3739.0
2016-02-15,2805.0,2942.0,2755.0,3261.0,2868.5,13270900,7269,,3123.065607436569,3169.3471959434396,,,,27.007407970424993,,32.51862160111672,,,,3261.0
2016-02-22,2808.5,2859.5,2668.5,2942.0,2816.5,13400400,7269,,3053.320454321515,3107.3933976479207,,,,30.729084362152207,,31.34726270466936,,,,2942.0
2016-02-29,2866.5,2966.0,2695.0,2662.5,2939.5,12919200,7269,,3028.5571065245317,3079.9857885730034,,,,28.02379931223186,12.313705803371098,37.11726183189721,,,2662.5,
2016-03-07,2947.5,3037.0,2795.0,2668.5,3020.0,28201100,7269,3131.35,3026.7596335445705,3070.775930913415,,3732.813390407097,2529.886609592903,22.634608977823973,14.828662356462651,40.633931921236325,,,2668.5,
2016-03-14,3086.0,3129.0,2971.5,2683.24,3018.0,11725100,7269,3086.05,3024.970149923843,3063.084770045484,86.94900605012964,3645.1066071517266,2526.9933928482737,18.501372073985294,16.70381480912768,40.57322216613996,,,2683.24,
2016-03-22,3060.0,3073.0,2894.0,2709.9856,3010.0,7567400,7269,3051.65,3021.9791413674743,3055.6869223435106,89.74358974358975,3582.126587607785,2521.173412392215,15.514311456818177,18.074429904004873,40.31376381484134,,,2709.9856,
2016-03-28,3037.0,3088.0,2841.5,2735.126464,2859.0,10984500,7269,3008.15,2989.991347358923,3029.314787193327,86.79417122040073,3523.114668690969,2493.185331309031,18.802074758115396,20.681075850765662,35.67630876927643,,,2735.126464,
2016-04-04,2858.5,2988.5,2795.5,2758.75887616,2940.0,18360300,7269,2936.55,2980.3193537048046,3017.733994584154,80.41575492341356,3217.007287300579,2656.0927126994216,17.27900562744253,22.298020408871658,39.6844967061245,,,2758.75887616,
2016-04-11,2913.0,3060.0,2820.0,2780.9733435904,2996.0,12727700,7269,2913.85,2983.3181889971834,3014.9970909349754,92.95687247905678,3126.423305003237,2701.2766949967627,13.512978529430711,21.333849229825017,42.35872446345254,,,2780.9733435904,
2016-04-18,2907.0,3234.0,2907.0,2795.5,3228.0,14720100,7269,2969.55,3029.675237159748,3041.142105897889,120.8536128790715,3190.1471214680723,2748.952878531928,1.1717989274125102,18.463226002823628,51.87788743402157,36.42978789286267,,2795.5,
2016-04-25,3185.0,3228.0,3030.0,2820.0,3075.0,21260900,7269,2990.2,3038.1972874551043,3045.205565919137,107.19888443437338,3207.733537644197,2772.6664623558027,-0.8763605290796477,14.951509903797866,46.431977113375005,40.61000154822728,,2820.0,
2016-05-02,2929.0,2935.5,2843.5,3234.0,2903.5,6995000,7269,2998.9,3013.0273890162853,3028.5324665595804,103.08894017397479,3193.72340721792,2804.0765927820803,4.939211344415071,12.386555685151556,41.20985880767257,37.83951575353096,38.293101731540304,,3234.0
2016-05-09,2929.0,3122.0,2872.5,2935.5,2927.5,16374200,7269,2997.7,2997.1257266011703,3016.8512624384744,99.5917673073652,3194.113441495228,2801.2865585047716,7.706029556096382,10.727824638292937,42.18972409475465,33.47913249498816,37.30954993224881,,2935.5
2016-05-16,2917.5,2924.5,2450.0,2933.66,2724.5,50430400,7269,2968.15,2946.645148102614,2983.5698994184363,90.21523178807948,3222.594119601926,2713.705880398074,18.043274015075895,10.67692485396967,36.628721373684094,31.844145246838025,34.38759783178572,,2933.66
2016-05-23,2724.5,2829.0,2686.5,2914.3136,2806.0,15937400,7269,2946.95,2920.6895270614236,2963.631241704943,92.97548045062956,3216.1471210841587,2677.752878915841,20.973027313798866,11.283448838078634,40.04548228725627,41.333948765289634,35.55240883570527,,2914.3136
2016-05-30,2834.0,2955.0,2805.0,2450.0,2824.0,16677100,7269,2928.35,2902.8943354704493,2948.1428675116836,93.82059800664452,3203.1950654459697,2653.50493455403,21.53931595615586,11.58758674897202,40.804600922671106,42.70833333333333,38.628809115153665,2450.0,
2016-06-06,2774.0,2839.5,2698.5,2460.1,2795.5,19367000,7269,2922.0,2883.1728904651427,2931.394152514476,97.7789436866037,3205.750594713032,2638.249405286968,22.525178315953326,12.17049482547322,39.942263079488605,45.72704081632653,43.25644097164983,2460.1,
2016-06-13,2733.0,2779.0,2690.0,2469.998,2763.0,13868200,7269,2904.3,2861.144883821396,2913.095085799552,93.9795918367347,3203.0374097765452,2605.562590223455,23.949748640112375,13.330135948882294,38.93185549482792,43.898809523809526,44.11139455782313,2469.998,
2016-06-20,2782.0,2956.0,2683.0,2479.69804,2734.0,18882900,7269,2878.1,2837.8734376833813,2893.800416815946,91.25500667556742,3185.8914228824437,2570.308577117556,25.479815035743286,16.031026627585714,38.007928927414355,40.072278911564624,43.232709750566904,2479.69804,
2016-06-27,2730.0,2823.5,2582.0,2498.7501184000002,2739.5,15578500,7269,2829.25,2819.8898655630346,2877.3045646153446,84.86679058240397,3038.7786376608206,2619.7213623391794,25.49687807045848,18.961386471978837,38.30696108279151,37.691326530612244,40.554138321995474,2498.7501184000002,
2016-07-04,2700.0,2735.0,2581.5,2517.0401136640003,2691.0,11937300,7269,2790.85,2796.350936991527,2857.52386571502,87.51219512195122,2937.4515347805045,2644.2484652194953,26.911989712565628,21.402806290662234,36.62904190828413,34.630102040816325,37.46456916099774,2517.0401136640003,
2016-07-11,2741.0,3109.0,2739.5,2534.5985091174402,3089.0,20834200,7269,2809.4,2849.753659638774,2881.949804888615,106.38884105390048,3034.3376802583316,2584.4623197416686,9.102801973299393,21.55800322590701,54.313954607994894,49.72363945578231,40.68168934240364,2534.5985091174402,
2016-07-19,3138.0,3260.0,3082.0,2569.0625985703937,3186.0,11056700,7269,2835.25,2911.071424880538,2913.8577286746972,108.83005977796756,3150.0134826341828,2520.4865173658172,-7.631430119502966,18.705258322064918,57.43191173441419,67.95626576955425,50.77000242205097,2569.0625985703937,
2016-07-25,3145.0,3193.0,3049.0,2624.3375906847623,3188.0,16370400,7269,2881.6,2961.5446934472093,2942.485521086423,117.012295834098,3249.4988447929663,2513.7011552070335,-18.828021686336342,14.282919544272115,57.496322139175504,87.89517470881863,68.52502664471841,2624.3375906847623,
2016-08-01,3118.0,3380.0,3058.0,2675.1905834299814,3320.0,18587700,7269,2933.0,3026.8481874242198,2981.7343936290513,118.31789023521027,3379.512485827663,2486.487514172337,-31.842122808312524,8.351648570442295,61.62360879578233,91.92156862745098,82.59100303527462,2675.1905834299814,
2016-08-08,3379.0,3424.0,3249.0,2745.6715250869834,3282.0,10266300,7269,2978.8,3073.3149939482037,3012.828632101622,116.21813031161471,3463.5172784211422,2494.082721578858,-37.95318848565603,1.6318300369301444,59.82267277918953,89.9042004421518,89.90698125947381,2745.6715250869834,
2016-08-15,3264.0,3294.0,3182.0,2827.070942076545,3271.0,10009900,7269,3026.35,3109.305611070549,3039.4690415783352,117.0094795206582,3522.9581050486377,2529.741894951362,-40.429163069635706,-5.5213823752640865,59.282575498499554,87.66504517025713,89.83027141328665,2827.070942076545,
2016-08-22,3286.0,3294.0,3207.0,2898.70242902736,3248.0,8166400,7269,3074.85,3134.550255640179,3060.9187136965347,117.55338400289541,3553.5156557556625,2596.1843442443374,-39.81638869504877,-12.776516123129872,58.10140485205035,83.12130442573016,86.89685001271305,2898.70242902736,
2016-08-29,3329.0,3513.0,3314.0,2961.738137544077,3480.0,13430900,7269,3149.45,3197.415295558737,3103.9028008712667,127.28602779809803,3624.894307989903,2674.0056920100965,-48.80431670852704,-21.032204431906038,65.5562812777085,86.82678311499272,85.87104423699334,2961.738137544077,
2016-09-05,3520.0,3528.0,3417.0,3038.9147982879063,3487.0,8922700,7269,3224.2,3250.10545929507,3143.0954688680026,127.28600109509034,3650.8725207931693,2797.5274792068303,-53.716123645653624,-29.9908836939304,65.75427077113365,90.81051277338725,86.91953343803671,3038.9147982879063,
2016-09-12,3432.0,3500.0,3380.0,3117.1684305618414,3461.0,9317800,7269,3301.2,3288.4727985632026,3175.543830674625,128.61389817911558,3560.1251629332246,3042.274837066775,-54.20175394099124,-37.0247232399627,64.27637609377706,95.0079660116835,90.88175396668782,3117.1684305618414,
2016-09-20,3391.0,3513.0,3325.0,3182.901481671947,3487.0,9346600,7269,3341.0,3324.586271612232,3207.268356876499,112.88442861767562,3578.704017635371,3103.295982364629,-54.06135986659683,-42.183604322973125,65.12062953680419,94.75259728825498,93.5236920244419,3182.901481671947,
2016-09-26,3492.0,3515.0,3284.0,3238.117244604435,3360.0,10193800,7269,3358.4,3331.0277024577417,3222.7965437583985,105.46139359698681,3572.471389961379,3144.3286100386213,-46.46989089806675,-45.2549231242765,57.92014047815831,90.27997886951928,93.34684738981923,3238.117244604435,
2016-10-03,3343.0,3562.0,3319.0,3284.0,3521.0,12444700,7269,3391.7,3365.5794041754343,3253.064273147563,110.44542032622333,3592.578172034685,3190.8218279653147,-47.30642104596791,-46.97317848401599,63.43920944229838,91.29980859578912,92.11079491785443,3284.0,
2016-10-11,3524.0,3605.0,3412.0,3284.0,3579.0,13453500,7269,3417.6,3404.393520154043,3286.0972771009824,107.8012048192771,3640.4114898293988,3194.788510170601,-49.08842401033826,-48.21042687564735,65.20947850295565,91.58460161145928,91.05479635892254,3284.0,
2016-10-17,3598.0,3695.0,3520.0,3319.0,3649.0,10443700,7269,3454.3,3448.8771506530093,3322.8273001494886,111.1822059719683,3695.797080727689,3212.8029192723116,-52.00907868889635,-49.49708416667631,67.2693184654358,95.46548956661316,92.7832999246205,3319.0,
2016-10-24,3638.0,3782.0,3609.0,3394.2,3703.0,11992200,7269,3497.5,3495.0895711893654,3361.2586783678253,113.2069703454601,3746.813056216467,3248.186943783533,-54.875011114843346,-51.17026443554237,68.8037763369331,93.2724437513923,93.44084497648822,3394.2,
2016-10-31,3684.0,3739.0,3540.0,3471.7599999999998,3574.0,7899100,7269,3530.1,3509.439021922107,3382.741141818095,110.03694581280787,3718.1073402822217,3342.092659717778,-49.18624353694486,-51.21270074981102,61.39854493963268,84.1654778887304,90.96780373557858,3471.7599999999998,
2016-11-07,3924.0,4069.0,3561.0,3533.808,3838.0,30381900,7269,3565.9,3569.184535547197,3428.66787448581,110.28735632183908,3825.0083943063114,3306.791605693689,-55.9876112134466,-51.465088257343574,68.79948684647582,77.90102389078498,85.11298184363586,3533.808,
2016-11-14,3768.0,3887.0,3674.0,3540.0,3881.0,22051100,7269,3605.3,3625.883811169595,3474.2592146375064,111.29911098365358,3918.59353647976,3292.0064635202402,-60.85277162575585,-52.20409022231742,69.81463394742781,74.89991993594876,78.98880723848804,3540.0,
2016-11-21,3890.0,3927.0,3715.0,3561.0,3752.0,16633900,7269,3634.4,3648.8158654864683,3502.231044232563,108.40797457382259,3942.6936262720887,3326.1063737279114,-56.328534128547744,-52.455998473645295,63.17397212356029,72.07890743550834,74.95995042074735,3561.0,
2016-11-28,3714.0,3872.0,3618.0,4069.0,3790.0,26219500,7269,3664.7,3674.4873917421096,3531.1922106009174,108.68941783768283,3968.6184759108833,3360.7815240891164,-53.28559262843601,-53.213298665908546,64.25263927049957,69.06077348066299,72.01320028404001,,4069.0
2016-12-05,3757.0,4010.0,3740.0,3872.0,4002.0,15346200,7269,3728.9,3734.038334133388,3578.5441464664727,119.10714285714286,4019.161192721303,3438.638807278697,-59.3631284086232,-54.55293281731469,69.60213247004023,72.73848684210526,71.29272258609218,,3872.0
2016-12-12,4024.0,4139.0,3943.0,3618.0,4125.0,11653500,7269,3789.3,3805.1253942956246,3633.4728218652663,117.15421755183186,4128.605231318342,3449.994768681659,-67.32448738945413,-56.5791620816609,72.20137008116481,85.15463917525773,75.65129983267532,3618.0,
2016-12-19,4118.0,4227.0,4097.0,3628.42,4167.0,8767800,7269,3848.1,3870.923140631648,3687.074164020189,116.42917015926237,4223.161008370628,3473.0389916293716,-72.58055417895275,-58.86488158055605,73.04881142826912,94.54123112659698,84.14478571465331,3628.42,
2016-12-26,4144.0,4218.0,4068.0,3652.3632000000002,4114.0,6619500,7269,3894.6,3915.1202321705046,3729.945717400789,112.74321731981365,4274.661258220292,3514.5387417797074,-71.46127322712982,-60.70779959303233,70.14290729295946,93.17767238234221,90.95784756139896,3652.3632000000002,
2017-01-04,4214.0,4322.0,4194.0,3675.348672,4270.0,7073900,7269,3951.3,3979.645377885274,3784.154814775713,115.31190926275991,4367.560543410003,3535.039456589997,-75.7021494012024,-63.65401135572761,73.48619395788671,92.21183800623052,93.31024717172323,3675.348672,
2017-01-10,4245.0,4315.0,4133.0,3714.14775168,4301.0,8206200,7269,4024.0,4038.0746405286486,3836.014691867175,120.34135422495802,4403.612433937549,3644.387566062451,-77.67447108474335,-66.06366245253837,74.10668502363137,93.4873949579832,92.95896844885198,3714.14775168,
2017-01-16,4295.0,4365.0,4139.0,3750.6188865792,4290.0,8019900,7269,4069.2,4083.879988662486,3881.551803619758,111.77696717040124,4457.01108803126,3681.388911968739,-76.11257648234368,-67.75919632549257,73.44982939802361,94.63379260333575,93.44434185584981,3750.6188865792,
2017-01-23,4222.0,4471.0,4205.0,3799.7693756528643,4462.0,10150700,7269,4127.3,4152.629987079564,3939.7560404397123,114.97036846173667,4556.769486692582,3697.830513307418,-80.65002597716648,-70.46158430867243,76.8979572839455,96.09084139985107,94.73734298705665,3799.7693756528643,
2017-01-30,4461.0,4529.0,4298.0,3866.892438087578,4498.0,9355500,7269,4201.9,4215.425211537198,3995.7183855185312,119.88272921108742,4602.912169391389,3800.8878306086094,-82.90157031517174,-73.7522484960875,77.55500116210223,95.84086799276673,95.52183399865116,3866.892438087578,
2017-02-06,4552.0,4568.0,4355.0,3946.3453455170684,4520.0,10313500,7269,4274.9,4270.802934033654,4048.2631190993334,119.26121372031662,4609.721086552188,3940.0789134478114,-82.89039846761989,-76.36638961375381,77.96739736322166,96.99350871199181,96.30840603486985,3946.3453455170684,
2017-02-13,4550.0,4554.0,4408.0,4033.3769971446786,4420.0,6895400,7269,4316.7,4297.929868977522,4085.511179576433,110.4447776111944,4606.092536185693,4027.307463814307,-75.71800615122174,-77.29900280950577,71.5336030603484,92.29463679565512,95.04300450013785,4033.3769971446786,
2017-02-20,4386.0,4552.0,4364.0,4108.2242175444235,4471.0,5785200,7269,4351.3,4329.397351243975,4124.129459064795,108.38787878787879,4622.930705186264,4079.669294813736,-70.88670580648977,-77.11079743478766,72.76781972878693,89.92088063295493,93.0696753802006,4108.2242175444235,
2017-02-27,4430.0,4588.0,4376.0,4172.592827088204,4548.0,7359100,7269,4389.4,4369.143479307565,4166.585177184792,109.14326853851692,4653.722832914575,4125.077167085425,-68.98869692061089,-76.83606673406332,74.56115514583564,90.06968641114983,90.76173461325327,4172.592827088204,
2017-03-06,4566.0,4814.0,4512.0,4239.057974754091,4761.0,9348100,7269,4454.1,4440.3904009184325,4226.113307323338,115.72678658240156,4733.418384643735,4174.781615356265,-75.4110512998077,-76.80372250057502,78.7332469956742,93.65397461589846,91.21484722000105,4239.057974754091,
2017-03-13,4760.0,4821.0,4735.0,4342.547539298355,4805.0,6454200,7269,4507.6,4506.683269588793,4284.077911411134,112.52927400468384,4827.388930390007,4187.811069609994,-79.4689103387409,-77.00310463990809,79.48185143932497,96.26967830253251,93.33111310986023,4342.547539298355,
2017-03-21,4758.0,4788.0,4668.0,4438.238031438685,4715.0,7721800,7269,4549.0,4544.559138927625,4327.220986752172,109.62566844919786,4858.098042698402,4239.901957301598,-75.617162021902,-76.9480585887479,73.76232187993332,93.53049907578558,94.48471733140548,4438.238031438685,
2017-03-27,4654.0,4723.0,4622.0,4514.790425150948,4622.0,7496100,7269,4582.2,4558.639325954453,4356.730200794182,107.73892773892774,4839.943748711745,4324.456251288255,-66.39117305080799,-75.3637415969303,68.2934644592601,86.53523489932886,92.11180409254895,4514.790425150948,
2017-04-03,4660.0,4667.0,4461.0,4821.0,4515.0,9327400,7269,4587.5,4550.704889005967,4372.572310007493,101.18780815777677,4837.193011516108,4337.806988483892,-53.16491145178861,-72.05966838988772,62.5475659796562,72.15132178669099,84.07235192060178,,4821.0
2017-04-10,4601.0,4641.0,4407.0,4667.0,4424.0,8676300,7269,4580.1,4527.667603088404,4377.719503042092,98.35482436638506,4843.949123553563,4316.250876446437,-38.37609465225705,-67.11363463262518,58.07257479738497,57.63269140441521,72.10641603014498,,4667.0
2017-04-17,4400.0,4525.0,4355.0,4641.0,4498.0,7794800,7269,4577.9,4522.273487042913,4389.756864286945,99.51327433628319,4844.0735524051615,4311.726447594838,-30.599641948404496,-62.10048305453438,60.544655371616024,50.14577259475219,59.97659526195276,,4641.0
2017-04-24,4550.0,4675.0,4485.0,4355.0,4652.0,7883100,7269,4601.1,4545.860148634394,4415.999447908467,105.24886877828055,4847.917260336434,4354.282739663567,-31.501519277636362,-57.724351217995114,65.14980106966922,55.23665659617322,54.33837353178018,4355.0,
2017-05-01,4618.0,4718.0,4609.0,4355.0,4712.0,2905600,7269,4625.2,4576.067418303431,4445.618061511455,105.390292999329,4863.411334742876,4386.988665257124,-33.91191741327566,-53.82693127273564,66.77682478564722,66.9961559582647,57.45952838306334,4355.0,
2017-05-08,4812.0,5001.0,4763.0,4369.52,4871.0,13320800,7269,4657.5,4629.69155887595,4488.180257070803,107.10202286719436,4930.180399002168,4384.819600997832,-41.838440204007384,-50.09664115098005,70.68289671368073,77.14285714285715,66.458556565765,4369.52,
2017-05-15,5111.0,5235.0,5014.0,4407.4088,5167.0,14299700,7269,4698.1,4727.384054602491,4556.0967009140195,108.5276202478471,5107.138335611689,4289.061664388311,-59.57804991948797,-47.886545548840836,76.27509801993493,85.01708150317228,76.38536486809802,4407.4088,
2017-05-22,5190.0,5278.0,5109.0,4473.616096,5229.0,7968200,7269,4740.5,4818.586993397676,4623.417781470279,108.82414151925077,5258.46930410979,4222.53069589021,-72.61476304348434,-47.552945662349984,77.25381034453795,89.91425071457738,84.02472978686892,4473.616096,
2017-05-29,5176.0,5560.0,5159.0,4554.054486399999,5524.0,9400500,7269,4821.4,4946.843949289332,4713.513041332923,117.15800636267232,5519.541647518595,4123.2583524814045,-92.8205426985578,-50.48954228987774,81.22292452289764,94.91356382978722,89.94829868251226,4554.054486399999,
