Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,134,137,121,123,1230,230065000,5406,,123.0,123.0,,,,0.0,,,,,,
2016-01-12,121,123,114,117,1170,190105000,5406,,119.7,119.84210526315789,,,,0.0833333333333286,,0.0,,,,
2016-01-18,112,116,106,137,1120,284340000,5406,,116.6046511627907,116.94833948339482,,,,0.2005830462272229,,0.0,,,,137.0
2016-01-25,114,119,109,116,1150,267499000,5406,,116.07599009900991,116.3817970340215,,,,0.17247336697504068,,23.40764331210191,,,,116.0
2016-02-01,118,121,92,106,930,294409000,5406,,109.45150095096174,110.67209591951354,,,,0.7187847819131719,,8.2172342621259,,,106.0,
2016-02-08,91,95,78,121,790,320970000,5406,,101.54219430377704,103.91262786543422,,,,1.3887569113722549,,5.6877083409648606,,,,121.0
2016-02-15,86,94,81,95,880,330096000,5406,,98.27906947959501,100.86249688759754,,,,1.4675407389110546,,22.256055779252222,,,,95.0
2016-02-22,88,91,85,94,880,195056000,5406,,95.94053163534916,98.60406732683467,,,,1.4681663186671727,,22.256055779252222,,,,94.0
2016-02-29,89,102,86,78,990,282800000,5406,,96.6061648876441,98.66870100557442,,,,1.0572910689230355,0.7285477295913646,37.75593703962635,,,78.0,
2016-03-07,103,109,96,78,1020,317281000,5406,101.6,97.73917320593822,99.18016864299412,,129.48834882168538,73.71165117831463,0.6567793549870373,0.8015232134788133,41.199110857054805,,,78.0,
2016-03-14,104,111,102,79,1070,247125000,5406,100.0,99.63104434164785,100.31977110733521,86.99186991869918,124.41311123146741,75.58688876853259,0.19654117601372434,0.8141018626655239,46.50999786970624,,,79.0,
2016-03-22,109,109,99,80,1040,205292000,5406,98.7,100.50395368611039,100.83264462704737,88.88888888888889,120.60981515211847,76.79018484788153,-0.001655689575372321,0.7916308920207911,43.94532608463669,,,80.0,
2016-03-28,104,107,94,81,950,204906000,5406,97.0,99.42369681847272,100.05059317921983,84.82142857142857,117.0798406368178,76.9201593631822,0.208818781511809,0.7956692714137653,37.30020847732761,,,81.0,
2016-04-04,94,101,90,82,1000,318202000,5406,95.5,99.53519612803444,100.04403313318048,86.95652173913044,111.87681287674741,79.12318712325259,0.14838590861140233,0.7322916188246799,42.50202146773044,,,82.0,
2016-04-11,99,120,97,83,1160,333669000,5406,97.8,102.68399714068649,102.05332524811519,124.73118279569893,118.11354228095139,77.4864577190486,-0.5329928232170857,0.5187638705369753,55.28601807463553,,,83.0,
2016-04-18,111,123,110,85,1230,375815000,5406,102.2,106.53303650801878,104.62442217451503,155.69620253164558,123.36223050625807,81.03776949374193,-1.2590044397788347,0.21581440623809872,59.525902201599216,70.46979865771812,,85.0,
2016-04-25,124,125,107,88,1080,321853000,5406,104.2,106.80885784445198,105.02954263183295,122.72727272727273,123.29554921964802,85.10445078035198,-1.0924762453643808,-0.06870143420985168,48.83892991760174,82.48175182481752,,88.0,
2016-05-02,104,106,99,92,1000,110087000,5406,105.4,105.53653630281488,104.43776584812123,113.63636363636364,121.55425640504694,89.24574359495307,-0.6127201351250733,-0.25425823465964154,44.273554475588156,69.7841726618705,74.24524104813538,92.0,
2016-05-09,103,105,97,95,1000,263047000,5406,105.5,104.50715691629313,103.92467881304417,101.01010101010101,121.50624877977347,89.49375122022653,-0.26998188279020496,-0.3572317055237796,44.27355447558816,52.4822695035461,68.24939799674472,95.0,
2016-05-16,101,106,100,97,1030,255848000,5406,105.6,104.22808511345524,103.81941307552974,100.98039215686273,121.52984620139189,89.6701537986081,-0.15846737560646318,-0.39667710014824487,46.45059080631124,47.82608695652174,56.69750970731278,97.0,
2016-05-23,103,103,94,125,970,265057000,5406,104.6,102.89416467190946,103.05368676963428,90.65420560747664,121.29011683602005,87.90988316397994,0.18140183678734445,-0.3763373749968319,42.84543859255896,42.74809160305343,47.6854826877071,,125.0
2016-05-30,98,101,95,103,960,212352000,5406,103.8,101.62533044627075,102.27126774366158,92.3076923076923,121.27684181996278,86.32315818003721,0.4497871572106078,-0.3495631110302987,42.256781725358465,35.77235772357724,42.11551209438415,,103.0
2016-06-06,93,99,91,101,930,214476000,5406,103.6,100.04141096575466,101.25397932637271,97.89473684210527,121.51535654124694,85.68464345875304,0.7499484622657775,-0.2827228272909237,40.46081539417531,21.929824561403507,33.48342462934474,,101.0
2016-06-13,90,91,84,99,870,303404000,5406,102.3,97.65088606213004,99.70502697409901,87.0,122.77535103484186,81.82464896515813,1.1962082018079343,-0.09058938006592143,37.06760364425449,13.91304347826087,23.871741921080552,,99.0
2016-06-20,89,93,81,91,840,299993000,5406,99.1,95.15235171152823,98.01305817723878,72.41379310344827,120.00837152912679,78.1916284708732,1.5959087581618547,0.22662319748304405,35.46604170410605,7.5,14.44762267988814,,91.0
2016-06-27,84,86,79,90,830,206714000,5406,95.1,92.93078968642676,96.40805156817584,67.47967479674797,110.85944161447352,79.34055838552646,1.8630605146710337,0.5550161708203123,34.92436374986181,7.633587786259542,9.682210421506817,,90.0
2016-07-04,83,86,81,86,820,167542000,5406,92.5,90.93451886610272,94.87829125125141,75.92592592592592,107.4465715132267,77.5534284867733,2.0323755429661077,0.8489156906082214,34.35922321232813,7.352941176470589,7.495509654243389,,86.0
2016-07-11,84,96,84,79,940,229030000,5406,91.9,91.4939091374775,94.78561176726903,94.0,106.05485782337641,77.7451421766236,1.5440575965362484,1.050475632755605,45.711905524916716,15.942028985507244,10.309519316079138,79.0,
