Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,1438.0,1449.5,1366.0,1377.0,1377.0,11743600,9503,,1377.0,1377.0,,,,0.0,,,,,,
2016-01-12,1359.5,1389.0,1299.0,1321.5,1321.5,10415500,9503,,1346.475,1347.7894736842106,,,,0.7708333333332575,,0.0,,,,
2016-01-18,1293.5,1313.5,1164.0,1449.5,1242.0,14602700,9503,,1304.4767441860465,1308.7527675276754,,,,2.504959678945852,,0.0,,,,1449.5
2016-01-25,1270.0,1305.0,1199.0,1313.5,1295.5,15541300,9503,,1301.5193069306931,1304.8990985751673,,,,1.8984136996539291,,30.54070978170644,,,,1313.5
2016-02-01,1380.0,1387.5,1281.5,1164.0,1303.0,17004100,9503,,1301.9443736397325,1304.435349564113,,,,1.3252256467928873,,33.60214679549439,,,1164.0,
2016-02-08,1290.0,1335.5,1189.0,1168.47,1227.0,15498900,9503,,1282.4787310905397,1287.9090744175226,,,,3.0875561130692404,,22.689044829316344,,,1168.47,
2016-02-15,1272.0,1320.0,1245.5,1172.8506,1278.5,17286300,9503,,1281.5200167271914,1286.1055439386885,,,,2.4811676062918195,,37.50155662175333,,,1172.8506,
2016-02-22,1260.0,1278.0,1169.0,1387.5,1271.5,17533300,9503,,1279.2404146325632,1283.5410657918396,,,,2.250032939324228,,36.47849893321281,,,,1387.5
2016-02-29,1289.0,1336.5,1225.5,1278.0,1321.5,20283600,9503,,1288.4346215653004,1289.7376384042984,,,,0.37475559351514676,1.63254940121404,47.4963515728179,,,,1278.0
2016-03-07,1320.0,1320.0,1000.0,1169.0,1004.5,41373300,9503,1264.2,1228.7924038511828,1245.9439647466827,,1455.3586775430297,1073.0413224569704,10.112937102244587,2.7562090792412164,21.744741229781127,,,1169.0,
2016-03-14,1009.5,1013.5,948.0,1320.0,953.9,52825000,9503,1221.8899999999999,1172.6353224332079,1203.3837090676273,69.27378358750907,1472.5012439616387,971.278756038361,17.963793593388345,4.666537997025115,19.89089228067894,,,,1320.0
2016-03-22,951.1,1007.5,945.0,1013.5,992.4,17641200,9503,1188.98,1136.6246348783,1173.98120160753,75.09648127128263,1463.882030549067,914.0779694509331,21.167406068892433,6.740143151463624,25.121724961509074,,,,1013.5
2016-03-28,995.0,1017.0,951.1,945.0,953.8,19099000,9503,1160.1599999999999,1100.7417807221989,1144.4589113752265,76.79549114331724,1465.5256195448335,854.7943804551662,24.12294032491218,9.20953499871454,23.46724219420213,,,945.0,
2016-04-04,961.7,1014.0,931.1,1017.0,982.7,28412700,9503,1128.8799999999999,1077.903841471054,1123.4848211468395,75.85488228483212,1436.4583841559743,821.3016158440256,24.246834966917504,11.756380478728387,27.326333756847106,,,,1017.0
2016-04-11,979.9,1037.5,961.1,931.1,1034.0,18598500,9503,1101.98,1069.5074790510462,1112.2162376108217,79.35533384497315,1390.3960161988236,813.5639838011764,21.563137116728058,13.809222812468256,33.71563045044755,,,931.1,
2016-04-18,990.0,1022.5,971.5,931.1,1007.5,16590500,9503,1080.03,1057.7596352655698,1099.3628563532013,82.11083944580278,1360.3426404570441,799.7173595429558,20.187051263208105,15.776543218792288,32.1435215283405,16.116423535981014,,931.1,
2016-04-25,1017.5,1028.0,970.9,933.2280000000001,977.2,16971300,9503,1049.9,1042.6126555465924,1084.701463610475,76.43332029722332,1301.7280683323447,798.0719316676555,19.903770263310207,17.738069588124063,30.3981802076636,16.444152622747502,,933.2280000000001,
2016-05-02,985.0,1017.0,969.5,935.31344,995.7,10092100,9503,1022.32,1033.8464301985384,1074.2295372870572,78.30908375933937,1227.0324383128686,817.6075616871315,18.342232989643435,19.73445596547165,32.79748928959427,13.664913818288055,15.408496659005523,935.31344,
2016-05-09,1002.0,1040.0,975.1,937.3571712,1000.5,12858400,9503,990.22,1027.646501943212,1065.7050519989846,75.7094211123723,1036.8302821274453,943.6097178725548,16.532676948801623,20.447760392866876,33.43861346818417,13.662570171445914,14.590545537493824,937.3571712,
2016-05-16,998.0,1013.0,980.0,941.4628843520001,1006.0,12869800,9503,990.3700000000001,1023.638340445812,1058.9082094160776,100.1493280238925,1037.172397374494,943.5676026255061,14.575577003511285,20.071291882880537,34.2130794568934,16.485164141414142,14.604216043716038,941.4628843520001,
2016-05-23,997.5,1012.0,979.1,945.4043689779201,1008.5,13400700,9503,995.8300000000002,1020.8446071880011,1053.248060726525,105.72387042666946,1036.7038596171203,954.9561403828801,12.703347801104428,19.130840964237425,34.585655551469785,18.22890971879625,16.125548010552105,945.4043689779201,
2016-05-30,1014.5,1074.0,996.0,949.1881942188032,1002.5,18542800,9503,996.8400000000001,1017.468380108472,1047.6189125178769,101.01773478436115,1037.8239187974998,955.8560812025005,11.313750837155226,17.707597687819984,34.086706281233845,18.39335635586252,17.702476738690972,949.1881942188032,
2016-06-06,1004.0,1080.0,998.1,956.676902565675,1051.5,15202200,9503,1006.6100000000002,1023.7178039462585,1048.0447642407707,110.24323757601175,1048.466655384778,964.7533446152225,7.875773834591882,15.88859089533936,41.50810226533706,22.438943069100606,19.68706971458646,956.676902565675,
2016-06-13,1032.0,1035.0,949.1,1080.0,965.7,20123600,9503,1004.9100000000002,1013.0829880086782,1039.0965180459573,98.27007224992369,1051.6132718339952,958.2067281660051,9.105023411792558,14.504356039235416,34.23860270540909,24.00339270568278,21.611897376881974,,1080.0
2016-06-20,984.1,1009.5,914.6,1035.0,928.8,14190600,9503,994.3900000000001,997.6565944579152,1027.2138089462617,89.82591876208897,1055.3581523420225,933.4218476579777,11.304532658385256,13.517409527588434,31.669745457863087,24.061433447098967,23.50125640729412,,1035.0
2016-06-27,953.3,1011.5,938.7,1009.5,979.4,17415800,9503,991.5800000000002,994.3191205336781,1022.1021602430301,97.21091811414392,1052.4623652628582,930.6976347371422,10.188266137339042,12.437909069147192,38.48544813689275,23.681467583906592,23.915431245562786,,1009.5
2016-07-04,970.3,989.4,952.0,1005.704,956.7,8967800,9503,989.5300000000001,987.4488069733607,1015.1581519635271,97.90216946377404,1053.5126882836294,925.5473117163709,10.141763834575158,11.526745829695162,36.716096606494446,24.405481660620705,24.04946089720876,,1005.704
2016-07-11,978.0,1007.5,961.5,914.6,990.7,14439600,9503,989.0300000000001,988.0420860281077,1012.5772667504358,99.49784071507483,1052.8900375822006,925.1699624177996,8.268088937947823,10.608458272933628,41.0850820566807,36.880290205562275,28.322413150029863,914.6,
2016-07-19,985.7,1007.5,976.2,916.458,985.0,8755700,9503,987.4800000000001,987.4873322820406,1009.6832270824823,98.45077461269365,1050.9021286303139,924.0578713696865,7.004208234409134,9.767195076366724,40.579289538726414,38.00886739218058,33.0982130861212,916.458,
2016-07-25,993.7,1010.0,937.1,918.27884,956.4,12255200,9503,982.5200000000001,981.8213251875544,1004.11903168653,95.06958250497017,1047.1199256965522,917.920074303448,7.231616636869376,9.159224947007273,38.04825076635678,37.9484079000403,37.612521832594396,918.27884,
2016-08-01,933.9,937.8,845.5,1010.0,866.1,18210900,9503,968.2800000000001,960.7391798705505,989.7696711038286,85.88001983143282,1060.5486425607317,876.0113574392685,11.271598703638915,9.15454137661657,31.390860959053654,23.491951176366523,33.14974215619581,,1010.0
2016-08-08,865.0,885.7,851.5,937.8,883.3,9655800,9503,956.36,946.636393956176,978.744121479911,88.10972568578553,1058.170577053664,854.5494229463361,12.879982424413583,9.710564553263428,33.76804204079009,15.794451450189145,25.744936842198666,,937.8
2016-08-15,868.5,891.1,841.6,885.7,854.4,11307300,9503,936.65,929.8437964500571,965.9131931735974,81.25534950071327,1033.3409819993574,839.9590180006426,14.894844477410743,10.353878004998782,31.775848484408456,10.065026858919978,16.450476495158558,,885.7
2016-08-22,858.3,888.7,858.0,841.6,859.0,8337600,9503,925.9799999999999,916.9490681546348,954.9160109995901,88.95101998550274,1030.7082120538685,821.2517879461313,15.593131223981572,10.830388956731705,32.458876634957434,9.559960635456191,11.806479648188448,841.6,
2016-08-29,874.0,924.2,859.7,841.6,921.7,13915000,9503,925.2700000000001,917.8136440444293,951.5091303798496,99.23557278208442,1030.0083807398228,820.5316192601774,12.71726641039595,11.111388987071361,41.112847121893736,15.422259507829972,11.682415667402056,841.6,
2016-09-05,928.9,961.6,922.4,844.904,930.4,14053700,9503,920.3700000000001,920.1037413664628,949.3495658083548,94.99693690014294,1018.922485508992,821.8175144910082,9.980776197405476,11.093501471830287,42.21913352684192,26.0486577181208,17.010292620469,844.904,
2016-09-12,913.9,950.5,883.7,851.90576,906.1,13128300,9503,915.3100000000001,917.5560874810927,944.9351035346286,94.71098567994146,1011.0371309504263,819.5828690495738,8.936426729560822,11.167761226453953,39.96097317128551,34.82542524619517,25.43211415738199,851.90576,
2016-09-20,906.0,954.4,902.8,858.4874144,936.7,9415200,9503,909.9100000000001,921.0384977694614,944.0962864438471,94.5493085696982,993.3162084020132,826.503791597987,6.549634020480312,11.117252980461862,44.021362019812884,41.28303141100216,34.05237145843938,858.4874144,
2016-09-26,938.8,970.0,915.0,864.674169536,915.2,12587000,9503,902.9300000000001,919.9765288287203,941.1584084316914,92.91370558375634,970.1423827876981,835.717617212302,5.720439610756102,10.949344422004831,41.878346928643325,43.73593398349589,39.94813021356441,864.674169536,
2016-10-03,925.0,938.5,906.1,873.10023597312,910.6,9432100,9503,898.3500000000001,918.2711484578522,938.056721923321,95.211208699289,955.9131305611505,840.7868694388497,5.194841998547872,10.27414923255027,41.41381978268395,46.77292404565133,43.93062981338314,873.10023597312,
2016-10-11,921.9,929.0,908.2,880.8522170952704,925.5,8528200,9503,904.2900000000002,919.5858363916246,936.7841205766056,106.85833044683062,959.5277008935027,849.0522991064977,3.9938119734182465,9.286796960217455,43.59626113179783,44.70100651272943,45.06995484729223,880.8522170952704,
2016-10-17,915.0,960.0,914.9,887.9840397276487,951.4,8841500,9503,911.1000000000001,925.3714946435231,938.2634194471319,107.70972489527908,970.9097650889892,851.2902349110111,1.8656630356281312,7.839110133352721,47.27312546475135,51.99920823436263,47.82437959758115,887.9840397276487,
2016-10-24,953.8,974.7,940.0,894.5453165494367,960.2,9142500,9503,921.6800000000003,931.7050830647222,940.4809722182167,112.38295880149813,974.6689648889284,868.6910351110722,-0.03780094970147729,6.102339891832382,48.50150297999529,61.81710213776722,52.83910562828644,894.5453165494367,
2016-10-31,975.2,1041.5,972.4,902.560784894493,1029.0,13010600,9503,938.6800000000003,949.3976572675471,949.4195590634342,119.79045401629801,1007.1442271555014,870.2157728444992,-4.494695542584623,4.18989967483454,56.946487666812246,77.47344885410844,63.76325307541277,902.560784894493,
2016-11-07,1036.5,1048.0,976.0,919.2334907071539,1034.5,13396000,9503,949.9600000000003,964.8726634809857,958.0025148827887,112.23825539763479,1037.912587227438,862.0074127725624,-7.627395155769818,2.2334361911483964,57.545841767315956,86.8105098312163,75.367020274364,919.2334907071539,
2016-11-14,1047.0,1074.0,1040.5,937.2608020081524,1055.5,9920200,9503,962.4700000000003,981.3519755036683,967.8294556574701,113.44582975064488,1069.2974140845886,855.6425859154119,-10.481660283268525,0.07587096750069122,59.844433995983124,93.03272271802098,85.77222713444858,937.2608020081524,
2016-11-21,1063.0,1106.5,1057.0,959.139073686848,1106.0,7614500,9503,982.4600000000003,1004.0170694519537,981.744887330068,122.06158260677628,1112.0092554976684,852.9107445023321,-14.419732163513345,-2.254058608498604,64.78250098984611,95.27135166593919,91.70486140505885,959.139073686848,
2016-11-28,1101.5,1166.0,1095.0,985.6640404232153,1161.0,13209800,9503,1004.8900000000001,1032.561292477703,999.7851833257466,123.9457670545532,1168.241190996577,841.5388090034232,-19.17826060055097,-5.02058085419939,69.22176462378414,96.95121951219512,95.08509796538512,985.6640404232153,
2016-12-05,1153.5,1322.0,1138.5,1021.7312323385722,1264.5,27792000,9503,1039.8200000000002,1074.7342295241203,1026.409124781389,138.166520979021,1253.2313736425504,826.4086263574499,-26.58273987436155,-8.55142328452266,75.4844019481247,93.6562279730138,95.29293305038273,1021.7312323385722,
2016-12-12,1274.0,1342.0,1271.0,1081.7849858708578,1337.5,18361200,9503,1082.51,1122.5119217257088,1057.6793721287559,146.88117724577202,1341.393950062572,823.6260499374281,-34.14457673441234,-12.789022029837168,78.76617780370061,94.43012719261785,95.01252489260897,1081.7849858708578,
2016-12-19,1340.0,1354.5,1316.5,1133.8279886966861,1326.5,9756800,9503,1122.6100000000001,1159.601995520026,1084.6867056692956,143.32793084819016,1395.6309728207711,849.5890271792291,-37.70607956669687,-17.18588231898439,77.09151447916894,93.3249276867166,93.8037609507828,1133.8279886966861,
2016-12-26,1315.0,1322.0,1263.5,1177.9623909573488,1278.0,8591900,9503,1155.27,1181.1295381072441,1104.0990731547581,134.32835820895522,1416.4347457066137,894.1052542933862,-36.719956884234534,-21.261677422821396,70.0224968115406,91.97585394581861,93.24363627505107,1177.9623909573488,
2017-01-04,1279.0,1313.0,1278.5,1213.269912765879,1302.0,6982200,9503,1189.45,1203.1065141798522,1123.9637996454155,135.5967506769423,1428.039375287334,950.8606247126661,-36.0300537499254,-24.76560611252593,71.41912927187734,88.35743418613275,91.21940527288939,1213.269912765879,
2017-01-10,1290.5,1324.5,1274.5,1241.5159302127033,1317.0,9802700,9503,1218.25,1223.814828105952,1143.3329142483644,127.98833819241982,1441.4473342134718,995.0526657865281,-35.146705717493205,-27.82330728605075,72.28812431002204,87.60330578512396,89.3121979723585,1241.5159302127033,
2017-01-16,1312.0,1338.0,1281.0,1264.1127441701626,1322.5,10772700,9503,1247.05,1241.7578754583108,1161.3043143357652,127.83953600773322,1440.2879103592259,1053.812089640774,-33.721264559748306,-30.40548553899295,72.61688568963689,90.8566289440156,88.9391229717575,1264.1127441701626,
2017-01-23,1314.0,1315.5,1230.0,1354.5,1249.5,12824000,9503,1266.45,1243.165553005191,1170.148105404308,118.37991473235434,1411.9192063634096,1120.9807936365905,-28.35060362895274,-31.95336014626399,62.08831121722313,86.58105198400492,88.34699557104823,,1354.5
2017-01-30,1236.5,1243.0,1196.5,1315.5,1199.0,13011700,9503,1275.75,1235.1353659290032,1173.040424530902,108.40867992766728,1386.82407438282,1164.67592561718,-21.512556380179603,-32.21272634400051,56.03560970829893,76.33878013266462,84.59215368689512,,1315.5
2017-02-06,1208.5,1256.5,1163.0,1243.0,1255.0,12799400,9503,1285.15,1238.747149421095,1181.254605494846,108.09646856158483,1368.151265050602,1202.1487349493982,-18.805890667615813,-31.348631987695423,60.620140597599836,69.36430942047485,77.42804717904819,,1243.0
2017-02-13,1266.5,1274.5,1222.0,1163.0,1238.5,8799100,9503,1282.55,1238.7022128385688,1186.9905978757934,97.94385132463425,1369.5102782884246,1195.5897217115753,-15.633658102056188,-29.291863250766962,58.678566606823566,65.47552577703333,70.39287177672433,1163.0,
2017-02-20,1237.5,1267.5,1224.0,1163.0,1262.5,9236800,9503,1275.05,1243.0291087683229,1194.5551316332903,94.39252336448598,1354.3600876307692,1195.7399123692308,-14.11281004431794,-26.670388859391526,60.65264558735049,68.93939393939394,67.92640971230078,1163.0,
