Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,1308,1326,1241,1261,1261,8837300,8804,,1261.0,1261.0,,,,0.0,,,,,,
2016-01-12,1242,1266,1178,1202,1202,7206700,8804,,1228.5500000000002,1229.9473684210527,,,,0.819444444444116,,0.0,,,,
2016-01-18,1172,1192,1063,1326,1153,11793900,8804,,1198.1794019933557,1201.5535055350554,,,,1.9691439821299355,,0.0,,,,1326.0
2016-01-25,1155,1293,1097,1192,1282,16271200,8804,,1225.7945544554457,1224.945914510032,,,,-0.6062120362585119,,57.2385846557852,,,,1192.0
2016-02-01,1339,1353,1130,1063,1150,17364300,8804,,1204.0359992941314,1206.6445508046202,,,,1.5192443425305555,,35.09952939643786,,,1063.0,
2016-02-08,1128,1181,1036,1353,1039,12123800,8804,,1161.1704496339064,1170.8658013185106,,,,5.754513809923765,,25.994437197399193,,,,1353.0
2016-02-15,1105,1307,1092,1181,1291,19731300,8804,,1192.4541558936692,1193.8931129602258,,,,0.515889385906803,,54.7152721671549,,,,1181.0
2016-02-22,1280,1384,1263,1036,1339,17620400,8804,,1225.7940416722317,1219.3713452214051,,,,-4.23246927550008,,58.054481481627505,,,1036.0,
2016-02-29,1338,1448,1296,1042,1414,12153700,8804,,1266.7410720747819,1251.1433276797925,,,,-9.579375401955076,-0.426646749864277,62.684529664877516,,,1042.0,
2016-03-07,1418,1460,1375,1058,1442,11131100,8804,1257.3,1303.55529035515,1280.4463147250103,,1494.119002615922,1020.4809973840779,-13.686530639917692,-1.9473723765217983,64.27019677772785,,,1058.0,
2016-03-14,1465,1489,1380,1082,1402,10259200,8804,1271.4,1323.6663137855667,1298.1606199273874,111.18160190325139,1523.7048949188268,1019.0951050811735,-14.512507115721291,-3.6509225498735103,60.3263776347948,,,1082.0,
2016-03-22,1412,1450,1377,1114,1405,5657200,8804,1291.7,1339.9166354340452,1313.0496636526082,116.88851913477538,1550.9729064133007,1032.4270935866994,-14.727766862884891,-5.506134865986269,60.52204031895535,,,1114.0,
2016-03-28,1414,1438,1343,1144,1349,6942400,8804,1311.3,1341.699420594173,1317.869949198549,116.99913269731137,1554.8242082422203,1067.7757917577796,-12.299314844113042,-6.805368511303438,55.06298656250044,,,1144.0,
