minsup :69
80 261:(1808) 0 (0f1925)
69 262:(1808) 0 (0f2502)
69 263:(1808) 0 (0f2503)
83 264:(1808) 0 (0f3861)
71 265:(1808) 0 (0f4704)
70 266:(1808) 0 (0f5101)
70 267:(1808) 0 (0f6301)
71 268:(1808) 0 (0f6305)
81 269:(1808) 0 (0f6752)
73 270:(1808) 0 (0f7272)
69 271:(1808) 0 (0f7751)
73 272:(1808) 0 (0f7762)
71 273:(1808) 0 (0f8001)
72 274:(1808) 0 (0f8015)
69 275:(1808) 0 (0f8053)
69 276:(1808) 0 (0f8331)
79 277:(1808) 0 (0f8830)
71 278:(1925) 0 (0f6752)
77 279:(1925) 0 (0f7751)
70 280:(1925) 0 (0f8001)
70 281:(1925) 0 (0f8331)
70 282:(1925) 0 (0f9021)
82 283:(1963) 0 (0f8031)
74 284:(2002) 0 (0f3289)
69 285:(2002) 0 (0f4519)
74 286:(2002) 0 (0f4543)
75 287:(2002) 0 (0f8252)
81 288:(2002) 0 (0f8830)
69 289:(2002) 0 (0f9005)
81 290:(2002) 0 (0f9022)
69 291:(2502) 0 (0f2503)
70 292:(2502) 0 (0f4042)
70 293:(2502) 0 (0f6506)
71 294:(2768) 0 (0f7203)
78 295:(2768) 0 (0f8058)
78 296:(2801) 0 (0f4543)
73 297:(2801) 0 (0f8252)
94 298:(2801) 0 (0f8267)
72 299:(2801) 0 (0f9983)
75 300:(2871) 0 (0f5801)
69 301:(2871) 0 (0f6361)
74 302:(2871) 0 (0f6703)
69 303:(3086) 0 (0f3436)
80 304:(3086) 0 (0f5101)
75 305:(3086) 0 (0f6902)
71 306:(3086) 0 (0f6954)
82 307:(3086) 0 (0f7267)
69 310:(3086) 0 (0f8053)
71 311:(3086) 0 (0f8308)
72 312:(3086) 0 (0f8316)
84 314:(3086) 0 (0f8331)
72 319:(3086) 0 (0f8355)
75 321:(3086) 0 (0f8750)
78 328:(3086) 0 (0f8795)
69 331:(3099) 0 (0f4902)
69 332:(3099) 0 (0f8750)
74 333:(3099) 0 (0f8766)
90 334:(3101) 0 (0f3103)
70 343:(3101) 0 (0f3103) 0 (1f9107) 0 (b0)
84 347:(3101) 0 (0f4043)
82 348:(3101) 0 (0f4061)
85 370:(3101) 0 (0f4183)
78 379:(3101) 0 (0f4208)
71 382:(3101) 0 (0f5541)
80 383:(3101) 0 (0f5707)
74 386:(3101) 0 (0f5713)
76 387:(3101) 0 (0f5714)
72 388:(3101) 0 (0f6302)
85 390:(3101) 0 (0f7003)
73 392:(3101) 0 (0f7011)
83 393:(3101) 0 (0f7012)
72 400:(3101) 0 (0f7013)
95 401:(3101) 0 (0f7912)
72 404:(3101) 0 (0f7912) 0 (1f9001) 0 (b0)
81 412:(3101) 0 (0f8303)
99 422:(3101) 0 (0f8304)
84 444:(3101) 0 (0f8304) 0 (1f9001) 0 (b0)
73 474:(3101) 0 (0f8304) 0 (1f9202) 0 (b0)
96 492:(3101) 0 (0f9001)
71 520:(3101) 0 (0f9001) 0 (1f9202) 0 (b0)
72 525:(3101) 0 (0f9005)
69 526:(3101) 0 (0f9008)
72 527:(3101) 0 (0f9062)
69 528:(3101) 0 (0f9101)
85 529:(3101) 0 (0f9104)
89 539:(3101) 0 (0f9107)
82 545:(3101) 0 (0f9202)
71 552:(3101) 0 (0f9531)
82 553:(3103) 0 (0f4042)
70 558:(3103) 0 (0f4042) 0 (1f5707) 0 (b0)
71 560:(3103) 0 (0f4042) 0 (1f6302) 0 (b0)
71 567:(3103) 0 (0f4042) 0 (1f9104) 0 (b0)
91 603:(3103) 0 (0f4043)
72 605:(3103) 0 (0f4043) 0 (1f4061) 0 (b0)
70 631:(3103) 0 (0f4043) 0 (1f5707) 0 (b0)
71 635:(3103) 0 (0f4043) 0 (1f6302) 0 (b0)
75 674:(3103) 0 (0f4043) 0 (1f8303) 0 (b0)
70 693:(3103) 0 (0f4043) 0 (1f9101) 0 (b0)
72 698:(3103) 0 (0f4043) 0 (1f9104) 0 (b0)
100 1698:(3103) 0 (0f4061)
72 1729:(3103) 0 (0f4061) 0 (1f4208) 0 (b0)
73 9661:(3103) 0 (0f4061) 0 (1f5201) 0 (b0)
69 9664:(3103) 0 (0f4061) 0 (1f5201) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
70 9751:(3103) 0 (0f4061) 0 (1f5233) 0 (b0)
70 9936:(3103) 0 (0f4061) 0 (1f5541) 0 (b0)
76 10141:(3103) 0 (0f4061) 0 (1f5706) 0 (b0)
78 11568:(3103) 0 (0f4061) 0 (1f5707) 0 (b0)
69 11597:(3103) 0 (0f4061) 0 (1f5707) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
70 11603:(3103) 0 (0f4061) 0 (1f5707) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
69 14606:(3103) 0 (0f4061) 0 (1f5713) 0 (b0)
79 15367:(3103) 0 (0f4061) 0 (1f6103) 0 (b0)
72 15378:(3103) 0 (0f4061) 0 (1f6103) 0 (b0) 0 (2f6302) 0 (b0) 0 (b1)
69 15406:(3103) 0 (0f4061) 0 (1f6103) 0 (b0) 0 (2f6302) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
71 15598:(3103) 0 (0f4061) 0 (1f6103) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
75 15738:(3103) 0 (0f4061) 0 (1f6103) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
81 57604:(3103) 0 (0f4061) 0 (1f6302) 0 (b0)
76 59867:(3103) 0 (0f4061) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
71 59891:(3103) 0 (0f4061) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
70 60929:(3103) 0 (0f4061) 0 (1f6302) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1)
76 61301:(3103) 0 (0f4061) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
74 88688:(3103) 0 (0f4061) 0 (1f7003) 0 (b0)
78 89669:(3103) 0 (0f4061) 0 (1f7012) 0 (b0)
74 89681:(3103) 0 (0f4061) 0 (1f7012) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
69 89764:(3103) 0 (0f4061) 0 (1f7012) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
89 91639:(3103) 0 (0f4061) 0 (1f8303) 0 (b0)
75 99214:(3103) 0 (0f4061) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1)
69 99308:(3103) 0 (0f4061) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
79 100530:(3103) 0 (0f4061) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
70 145498:(3103) 0 (0f4061) 0 (1f8304) 0 (b0)
81 145524:(3103) 0 (0f4061) 0 (1f9101) 0 (b0)
75 157881:(3103) 0 (0f4061) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
87 222618:(3103) 0 (0f4061) 0 (1f9104) 0 (b0)
69 260911:(3103) 0 (0f4061) 0 (1f9107) 0 (b0)
69 260916:(3103) 0 (0f4061) 0 (1f9202) 0 (b0)
83 305509:(3103) 0 (0f4183)
69 305514:(3103) 0 (0f4183) 0 (1f6302) 0 (b0)
70 305517:(3103) 0 (0f4183) 0 (1f8303) 0 (b0)
80 305526:(3103) 0 (0f4208)
70 305535:(3103) 0 (0f4208) 0 (1f6302) 0 (b0)
71 305548:(3103) 0 (0f4208) 0 (1f9104) 0 (b0)
88 305564:(3103) 0 (0f5201)
71 305714:(3103) 0 (0f5201) 0 (1f6302) 0 (b0)
81 305744:(3103) 0 (0f5201) 0 (1f8303) 0 (b0)
69 305776:(3103) 0 (0f5201) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
74 305878:(3103) 0 (0f5201) 0 (1f9104) 0 (b0)
76 305982:(3103) 0 (0f5214)
85 305983:(3103) 0 (0f5233)
69 306119:(3103) 0 (0f5233) 0 (1f6103) 0 (b0)
75 306203:(3103) 0 (0f5233) 0 (1f6302) 0 (b0)
71 306237:(3103) 0 (0f5233) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
73 306478:(3103) 0 (0f5233) 0 (1f8303) 0 (b0)
71 306547:(3103) 0 (0f5233) 0 (1f9101) 0 (b0)
75 306589:(3103) 0 (0f5233) 0 (1f9104) 0 (b0)
96 306930:(3103) 0 (0f5541)
76 306975:(3103) 0 (0f5541) 0 (1f6103) 0 (b0)
72 307368:(3103) 0 (0f5541) 0 (1f6302) 0 (b0)
76 307536:(3103) 0 (0f5541) 0 (1f7003) 0 (b0)
74 307583:(3103) 0 (0f5541) 0 (1f8303) 0 (b0)
74 307596:(3103) 0 (0f5541) 0 (1f9101) 0 (b0)
79 307675:(3103) 0 (0f5541) 0 (1f9104) 0 (b0)
83 307955:(3103) 0 (0f5706)
69 308168:(3103) 0 (0f5706) 0 (1f6103) 0 (b0)
70 308245:(3103) 0 (0f5706) 0 (1f6302) 0 (b0)
70 308255:(3103) 0 (0f5706) 0 (1f7012) 0 (b0)
75 308263:(3103) 0 (0f5706) 0 (1f8303) 0 (b0)
72 308271:(3103) 0 (0f5706) 0 (1f9104) 0 (b0)
97 308330:(3103) 0 (0f5707)
76 309075:(3103) 0 (0f5707) 0 (1f6103) 0 (b0)
73 309237:(3103) 0 (0f5707) 0 (1f6103) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
82 312192:(3103) 0 (0f5707) 0 (1f6302) 0 (b0)
73 312275:(3103) 0 (0f5707) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
73 312380:(3103) 0 (0f5707) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
70 313280:(3103) 0 (0f5707) 0 (1f7012) 0 (b0)
81 313350:(3103) 0 (0f5707) 0 (1f8303) 0 (b0)
70 313505:(3103) 0 (0f5707) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
73 313980:(3103) 0 (0f5707) 0 (1f9101) 0 (b0)
82 314065:(3103) 0 (0f5707) 0 (1f9104) 0 (b0)
77 315330:(3103) 0 (0f5707) 0 (1f9107) 0 (b0)
83 324442:(3103) 0 (0f5713)
72 324531:(3103) 0 (0f5713) 0 (1f6103) 0 (b0)
70 324664:(3103) 0 (0f5713) 0 (1f6103) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
71 332058:(3103) 0 (0f5713) 0 (1f6302) 0 (b0)
69 332581:(3103) 0 (0f5713) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
75 336403:(3103) 0 (0f5713) 0 (1f8303) 0 (b0)
70 336687:(3103) 0 (0f5713) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
73 342895:(3103) 0 (0f5713) 0 (1f9101) 0 (b0)
70 342973:(3103) 0 (0f5713) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
76 343347:(3103) 0 (0f5713) 0 (1f9104) 0 (b0)
75 348520:(3103) 0 (0f5714)
100 348525:(3103) 0 (0f6103)
84 541206:(3103) 0 (0f6103) 0 (1f6302) 0 (b0)
76 566529:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
70 566824:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1) 0 (3f9101) 0 (b0) 0 (b1) 0 (b2)
74 567460:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
76 582717:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1)
74 583444:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
81 590929:(3103) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
79 722323:(3103) 0 (0f6103) 0 (1f7003) 0 (b0)
69 722331:(3103) 0 (0f6103) 0 (1f7003) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
71 722341:(3103) 0 (0f6103) 0 (1f7003) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
69 723164:(3103) 0 (0f6103) 0 (1f7011) 0 (b0)
73 723173:(3103) 0 (0f6103) 0 (1f7012) 0 (b0)
69 723176:(3103) 0 (0f6103) 0 (1f7012) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
71 723250:(3103) 0 (0f6103) 0 (1f7012) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
88 724891:(3103) 0 (0f6103) 0 (1f8303) 0 (b0)
74 732837:(3103) 0 (0f6103) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1)
71 733088:(3103) 0 (0f6103) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
81 735195:(3103) 0 (0f6103) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
81 789912:(3103) 0 (0f6103) 0 (1f9101) 0 (b0)
77 800364:(3103) 0 (0f6103) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
92 852478:(3103) 0 (0f6103) 0 (1f9104) 0 (b0)
102 905339:(3103) 0 (0f6302)
75 1891981:(3103) 0 (0f6302) 0 (1f7003) 0 (b0)
70 1891995:(3103) 0 (0f6302) 0 (1f7003) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
73 1892023:(3103) 0 (0f6302) 0 (1f7003) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
73 1894148:(3103) 0 (0f6302) 0 (1f7011) 0 (b0)
69 1894152:(3103) 0 (0f6302) 0 (1f7011) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
80 1894392:(3103) 0 (0f6302) 0 (1f7012) 0 (b0)
74 1894540:(3103) 0 (0f6302) 0 (1f7012) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
70 1894544:(3103) 0 (0f6302) 0 (1f7012) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
77 1894896:(3103) 0 (0f6302) 0 (1f7012) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
91 1919888:(3103) 0 (0f6302) 0 (1f8303) 0 (b0)
77 1947830:(3103) 0 (0f6302) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1)
74 1948244:(3103) 0 (0f6302) 0 (1f8303) 0 (b0) 0 (2f9101) 0 (b0) 0 (b1) 0 (3f9104) 0 (b0) 0 (b1) 0 (b2)
84 1951236:(3103) 0 (0f6302) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
89 2068661:(3103) 0 (0f6302) 0 (1f9101) 0 (b0)
85 2082845:(3103) 0 (0f6302) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
96 2132720:(3103) 0 (0f6302) 0 (1f9104) 0 (b0)
72 2179353:(3103) 0 (0f6302) 0 (1f9107) 0 (b0)
99 2206613:(3103) 0 (0f7003)
69 2213416:(3103) 0 (0f7003) 0 (1f7012) 0 (b0)
82 2213438:(3103) 0 (0f7003) 0 (1f8303) 0 (b0)
73 2213765:(3103) 0 (0f7003) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
72 2214340:(3103) 0 (0f7003) 0 (1f9101) 0 (b0)
86 2214578:(3103) 0 (0f7003) 0 (1f9104) 0 (b0)
86 2220919:(3103) 0 (0f7011)
75 2220974:(3103) 0 (0f7011) 0 (1f8303) 0 (b0)
74 2221035:(3103) 0 (0f7011) 0 (1f9104) 0 (b0)
96 2221122:(3103) 0 (0f7012)
87 2233306:(3103) 0 (0f7012) 0 (1f8303) 0 (b0)
78 2233970:(3103) 0 (0f7012) 0 (1f8303) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
75 2238329:(3103) 0 (0f7012) 0 (1f9101) 0 (b0)
72 2238377:(3103) 0 (0f7012) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
86 2239232:(3103) 0 (0f7012) 0 (1f9104) 0 (b0)
97 2242669:(3103) 0 (0f7013)
84 2242674:(3103) 0 (0f7013) 0 (1f8303) 0 (b0)
88 2242743:(3103) 0 (0f7912)
69 2242746:(3103) 0 (0f7912) 0 (1f8303) 0 (b0)
69 2242748:(3103) 0 (0f7912) 0 (1f9104) 0 (b0)
113 2242756:(3103) 0 (0f8303)
73 3248693:(3103) 0 (0f8303) 0 (1f8304) 0 (b0)
86 3248723:(3103) 0 (0f8303) 0 (1f9101) 0 (b0)
78 3264318:(3103) 0 (0f8303) 0 (1f9101) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
95 3303574:(3103) 0 (0f8303) 0 (1f9104) 0 (b0)
80 3354199:(3103) 0 (0f8303) 0 (1f9107) 0 (b0)
80 3376216:(3103) 0 (0f8304)
74 3376267:(3103) 0 (0f8304) 0 (1f9104) 0 (b0)
74 3376314:(3103) 0 (0f9001)
101 3376316:(3103) 0 (0f9101)
91 4037016:(3103) 0 (0f9101) 0 (1f9104) 0 (b0)
73 4056733:(3103) 0 (0f9101) 0 (1f9107) 0 (b0)
114 4066563:(3103) 0 (0f9104)
77 4965165:(3103) 0 (0f9104) 0 (1f9107) 0 (b0)
101 4965453:(3103) 0 (0f9107)
77 4965704:(3103) 0 (0f9202)
73 4965707:(3103) 0 (0f9301)
73 4965708:(3105) 0 (0f6305)
69 4965709:(3289) 0 (0f5332)
71 4965710:(3289) 0 (0f8252)
71 4965711:(3289) 0 (0f8801)
93 4965712:(3289) 0 (0f8830)
76 4965713:(3401) 0 (0f4631)
85 4965714:(3401) 0 (0f5202)
74 4965716:(3401) 0 (0f5406)
71 4965718:(3401) 0 (0f5631)
99 4965719:(3401) 0 (0f5711)
72 4965721:(3401) 0 (0f5711) 0 (1f6361) 0 (b0)
74 4965723:(3401) 0 (0f5711) 0 (1f8309) 0 (b0)
94 4965726:(3401) 0 (0f6361)
73 4965730:(3401) 0 (0f6703)
92 4965731:(3401) 0 (0f8309)
72 4965734:(3401) 0 (0f8750)
73 4965736:(3401) 0 (0f9007)
81 4965737:(3401) 0 (0f9009)
82 4965738:(3405) 0 (0f4272)
77 4965739:(3405) 0 (0f5803)
72 4965740:(3405) 0 (0f6503)
73 4965741:(3405) 0 (0f6724)
73 4965742:(3405) 0 (0f6988)
69 4965743:(3405) 0 (0f9984)
80 4965744:(3407) 0 (0f4188)
73 4965746:(3407) 0 (0f5201)
82 4965747:(3407) 0 (0f5411)
78 4965748:(3407) 0 (0f6305)
77 4965749:(3407) 0 (0f6367)
69 4965750:(3407) 0 (0f6752)
72 4965751:(3407) 0 (0f6841)
71 4965752:(3407) 0 (0f6902)
87 4965753:(3407) 0 (0f7269)
76 4965754:(3407) 0 (0f7272)
70 4965755:(3407) 0 (0f7731)
74 4965756:(3407) 0 (0f8002)
75 4965757:(3407) 0 (0f8053)
75 4965758:(3407) 0 (0f8630)
94 4965759:(3436) 0 (0f4063)
72 4965762:(3436) 0 (0f5803)
75 4965763:(3436) 0 (0f6301)
74 4965764:(3436) 0 (0f6472)
81 4965765:(3436) 0 (0f6506)
83 4965766:(3436) 0 (0f6752)
69 4965767:(3436) 0 (0f6841)
69 4965768:(3436) 0 (0f6857)
76 4965769:(3436) 0 (0f6954)
69 4965770:(3436) 0 (0f7267)
84 4965771:(3436) 0 (0f8035)
69 4965773:(3436) 0 (0f8331)
69 4965774:(3436) 0 (0f8795)
75 4965775:(3861) 0 (0f4704)
80 4965776:(3861) 0 (0f5020)
79 4965777:(3861) 0 (0f8001)
85 4965778:(3861) 0 (0f8002)
80 4965779:(3861) 0 (0f8015)
77 4965780:(3861) 0 (0f8053)
72 4965781:(3861) 0 (0f8830)
69 4965782:(4005) 0 (0f4063)
99 4965783:(4005) 0 (0f4188)
70 4965794:(4005) 0 (0f5411)
82 4965795:(4005) 0 (0f5802)
72 4965798:(4005) 0 (0f5803)
70 4965799:(4005) 0 (0f6301)
77 4965800:(4005) 0 (0f6305)
75 4965802:(4005) 0 (0f6471)
87 4965805:(4005) 0 (0f6472)
82 4965810:(4005) 0 (0f6902)
91 4965812:(4005) 0 (0f6971)
72 4965815:(4005) 0 (0f7269)
76 4965816:(4005) 0 (0f7272)
76 4965817:(4005) 0 (0f7751)
86 4965818:(4005) 0 (0f8015)
76 4965821:(4005) 0 (0f8053)
71 4965822:(4005) 0 (0f9020)
75 4965823:(4042) 0 (0f4043)
83 4965824:(4042) 0 (0f4061)
71 4965843:(4042) 0 (0f4061) 0 (1f5706) 0 (b0)
71 4965846:(4042) 0 (0f4061) 0 (1f5707) 0 (b0)
74 4965855:(4042) 0 (0f4061) 0 (1f6103) 0 (b0)
70 4965860:(4042) 0 (0f4061) 0 (1f6103) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
72 4965916:(4042) 0 (0f4061) 0 (1f6302) 0 (b0)
73 4965998:(4042) 0 (0f4061) 0 (1f9104) 0 (b0)
91 4966024:(4042) 0 (0f4183)
76 4966031:(4042) 0 (0f4183) 0 (1f5706) 0 (b0)
75 4966036:(4042) 0 (0f4183) 0 (1f6302) 0 (b0)
77 4966066:(4042) 0 (0f4188)
81 4966068:(4042) 0 (0f4208)
69 4966076:(4042) 0 (0f4208) 0 (1f6302) 0 (b0)
88 4966079:(4042) 0 (0f5201)
71 4966113:(4042) 0 (0f5201) 0 (1f6103) 0 (b0)
74 4966138:(4042) 0 (0f5201) 0 (1f6302) 0 (b0)
79 4966278:(4042) 0 (0f5233)
74 4966310:(4042) 0 (0f5233) 0 (1f5706) 0 (b0)
71 4966455:(4042) 0 (0f5233) 0 (1f6302) 0 (b0)
101 4966543:(4042) 0 (0f5706)
72 4982552:(4042) 0 (0f5706) 0 (1f5713) 0 (b0)
74 4986631:(4042) 0 (0f5706) 0 (1f6103) 0 (b0)
69 4986660:(4042) 0 (0f5706) 0 (1f6103) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
80 5009400:(4042) 0 (0f5706) 0 (1f6302) 0 (b0)
70 5010018:(4042) 0 (0f5706) 0 (1f6302) 0 (b0) 0 (2f8303) 0 (b0) 0 (b1)
70 5010499:(4042) 0 (0f5706) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
76 5020254:(4042) 0 (0f5706) 0 (1f7012) 0 (b0)
77 5020737:(4042) 0 (0f5706) 0 (1f8303) 0 (b0)
75 5024736:(4042) 0 (0f5706) 0 (1f9104) 0 (b0)
71 5029381:(4042) 0 (0f5706) 0 (1f9107) 0 (b0)
89 5030502:(4042) 0 (0f5707)
69 5030517:(4042) 0 (0f5707) 0 (1f6103) 0 (b0)
78 5030520:(4042) 0 (0f5707) 0 (1f6302) 0 (b0)
70 5030559:(4042) 0 (0f5707) 0 (1f9104) 0 (b0)
76 5030561:(4042) 0 (0f5707) 0 (1f9107) 0 (b0)
80 5030620:(4042) 0 (0f5713)
69 5030630:(4042) 0 (0f5713) 0 (1f6302) 0 (b0)
79 5030641:(4042) 0 (0f5714)
69 5030647:(4042) 0 (0f5714) 0 (1f6103) 0 (b0)
72 5030659:(4042) 0 (0f5714) 0 (1f6302) 0 (b0)
89 5030690:(4042) 0 (0f6103)
79 5034979:(4042) 0 (0f6103) 0 (1f6302) 0 (b0)
73 5036309:(4042) 0 (0f6103) 0 (1f6302) 0 (b0) 0 (2f9104) 0 (b0) 0 (b1)
69 5040145:(4042) 0 (0f6103) 0 (1f7012) 0 (b0)
71 5040181:(4042) 0 (0f6103) 0 (1f8303) 0 (b0)
79 5043877:(4042) 0 (0f6103) 0 (1f9104) 0 (b0)
69 5044959:(4042) 0 (0f6103) 0 (1f9107) 0 (b0)
77 5045415:(4042) 0 (0f6301)
97 5045417:(4042) 0 (0f6302)
75 5119546:(4042) 0 (0f6302) 0 (1f7012) 0 (b0)
77 5120876:(4042) 0 (0f6302) 0 (1f8303) 0 (b0)
83 5138140:(4042) 0 (0f6302) 0 (1f9104) 0 (b0)
75 5143611:(4042) 0 (0f6302) 0 (1f9107) 0 (b0)
77 5144232:(4042) 0 (0f6305)
78 5144234:(4042) 0 (0f6479)
71 5144235:(4042) 0 (0f6506)
79 5144236:(4042) 0 (0f6752)
71 5144237:(4042) 0 (0f7011)
85 5144238:(4042) 0 (0f7012)
69 5144633:(4042) 0 (0f7012) 0 (1f9104) 0 (b0)
76 5144681:(4042) 0 (0f7272)
85 5144682:(4042) 0 (0f8303)
73 5145705:(4042) 0 (0f8303) 0 (1f9104) 0 (b0)
73 5145936:(4042) 0 (0f9101)
89 5145937:(4042) 0 (0f9104)
87 5172585:(4042) 0 (0f9107)
69 5172601:(4042) 0 (0f9202)
97 5172602:(4043) 0 (0f4061)
75 5172604:(4043) 0 (0f4061) 0 (1f4183) 0 (b0)
78 5172676:(4043) 0 (0f4061) 0 (1f4208) 0 (b0)
