value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,6028,3510,3450,3575,3425,163700,,3450.0,3450.0,,,,0.0,,,,,,
2016-01-05,6028,3460,3470,3515,3440,119800,,3460.9999999999995,3460.5263157894738,,,,-0.27777777777737356,,100.0,,,,
2016-01-06,6028,3495,3575,3520,3445,136500,,3470.647840531561,3469.5571955719556,,,,-0.6360504297117586,,100.0,,,,3575.0
2016-01-07,6028,3450,3515,3475,3390,252500,,3447.3725247524753,3449.331200930503,,,,1.2020196710591335,,26.833552920509433,,,,3515.0
2016-01-08,6028,3370,3475,3415,3310,143600,,3422.2902492107996,3427.517032551097,,,,3.115374951902595,,19.575128767528398,,,,3475.0
2016-01-12,6028,3310,3415,3400,3235,217100,,3374.9431748540464,3387.49709214848,,,,7.427768914411445,,10.44610331079734,,,,3415.0
2016-01-13,6028,3300,3400,3385,3285,96500,,3373.752068286331,3384.1432512093556,,,,5.829134746147247,,42.00195634327599,,,,3400.0
2016-01-14,6028,3235,3385,3240,3080,314300,,3325.122442621703,3344.7876153013067,,,,11.302331657938794,,26.03975108106711,,,,3385.0
2016-01-15,6028,3365,3080,3370,3175,281300,,3302.251477790054,3324.4167715070703,,,,12.40478549380623,4.485287469752923,33.78278117417766,,,3080.0,
2016-01-18,6028,3290,3080,3290,3205,169700,3339.0,3288.124890275512,3310.6882575114946,,3560.5761720041214,3117.4238279958786,12.21047588465126,5.842007012491952,35.59803106827613,,,3080.0,
2016-01-19,6028,3225,3085,3290,3210,125300,3322.0,3286.4650767691296,3306.2159853754592,95.07246376811594,3532.722566423248,3111.277433576752,10.098664806534998,6.994945077415549,40.83783992108101,,,3085.0,
2016-01-20,6028,3245,3090,3285,3145,166400,3290.5,3260.1985950384496,3285.1426562651877,90.92219020172911,3497.4516851827984,3083.5483148172016,13.022003513275195,8.512506626636322,32.84401364631802,,,3090.0,
2016-01-21,6028,3095,3370,3210,3015,260200,3244.0,3213.0549966934977,3249.591853589593,86.6571018651363,3463.809008004677,3024.190991995323,19.69968972437755,10.567803299227258,26.75319078865357,,,,3370.0
2016-01-22,6028,3100,3210,3200,3070,243700,3224.0,3210.5292026942384,3243.161642091889,94.11764705882352,3418.309032214151,3029.690967785849,16.558199944394346,12.06145052061523,42.15604331187529,,,,3210.0
2016-01-25,6028,3255,3015,3285,3225,489700,3215.0,3221.902657746348,3246.541324524967,97.32142857142857,3390.7270610919104,3039.2729389080896,11.171951055530371,12.477470758517333,46.83796615608204,,,3015.0,
2016-01-26,6028,3250,3020,3340,3215,220700,3218.5,3231.9624004058805,3250.034481024028,101.08024691358024,3397.44412535761,3039.55587464239,7.012625623201075,12.608969744856646,47.166915386899525,44.5859872611465,,3020.0,
2016-01-27,6028,3345,3032,3445,3340,735700,3221.0,3262.617047815119,3267.4325385949383,100.74183976261128,3408.819061865403,3033.180938134597,-0.9467283146273076,11.24796308123819,54.45139154490599,60.8843537414966,,3032.0,
2016-01-28,6028,3345,3056,3365,3245,585600,3232.0,3263.996646173654,3267.7346265110396,103.48101265822784,3417.1053753946653,3046.8946246053347,-1.0651234262404614,9.751306534566336,47.157539544385685,64.15770609318996,56.54268236527768,3056.0,
2016-01-29,6028,3300,3079,3325,3210,283500,3240.0,3270.6905624143274,3271.4650948110097,102.48447204968944,3429.208879284245,3050.791120715755,-2.38403367457704,8.129694361318748,48.925796958052985,69.6969696969697,64.9130098438854,3079.0,
2016-02-01,6028,3300,3100,3395,3280,953300,3254.0,3290.0049566126672,3283.2515421692287,104.3276661514683,3459.6599134493645,3048.3400865506355,-6.417891001982753,6.2945214937056635,53.14689577018253,69.76744186046511,67.87403921687492,3100.0,
2016-02-02,6028,3320,3120,3350,3250,408800,3252.0,3284.467635960642,3280.6407137453716,99.39024390243902,3456.9975609611,3047.0024390389,-3.9803923543831843,4.4053663972991775,46.76478778362844,68.9922480620155,69.48555320648343,3120.0,
2016-02-03,6028,3195,3445,3205,3130,497400,3255.0,3266.1611482487265,3270.0319191481785,100.95087163232964,3455.049993751562,3054.950006248438,1.0637834941717301,2.3347101494985307,43.12741525831889,60.07751937984496,66.27906976744185,,3445.0
2016-02-04,6028,3200,3205,3225,3100,264600,3267.0,3242.993444513754,3255.7641869582935,103.97350993377484,3417.4792344478137,3116.5207655521863,6.427975238567342,1.2091296266288636,41.06364094922623,41.86046511627907,56.97674418604651,,3205.0
2016-02-05,6028,3200,3100,3295,3135,672900,3266.0,3233.2796068644666,3248.61772001373,99.6875,3418.3679756379274,3113.6320243620726,7.6554923217563555,0.8184119895428618,44.2555644032896,36.434108527131784,46.12403100775193,3100.0,
2016-02-08,6028,3085,3295,3190,2940,444600,3254.0,3218.036863096154,3237.993217085087,96.3302752293578,3421.3798076232615,3086.6201923767385,10.035774824556484,1.1543174563601295,42.28265958995995,37.362637362637365,38.552403668682736,,3295.0
2016-02-09,6028,2998,3190,3010,2879,540400,3216.4,3159.713980703806,3201.752342812452,88.51908396946565,3485.833776650219,2946.966223349781,22.572641966746232,3.7675808209571895,32.49371224797174,26.98201199200533,33.592919293924815,,3190.0
2016-02-10,6028,2921,3010,2949,2759,414100,3159.5,3098.768385634822,3161.857217485756,83.240058910162,3487.9049329714767,2831.0950670285233,33.6622318076802,7.6261758469483745,30.29683977216108,16.903813318155947,27.082820890932876,,3010.0
2016-02-12,6028,2649,2949,2713,2590,671900,3092.5,3007.7529233283512,3102.5686421821074,79.51070336391437,3551.0038713031768,2633.9961286968232,50.34411302183162,13.484858813216002,24.723811945960676,4.603701945894637,16.163175752018635,,2949.0
2016-02-15,6028,2800,2713,2821,2688,460500,3042.3,2969.5024534567547,3070.6063110320906,84.7878787878788,3508.792486541852,2575.807513458148,51.15506255199398,19.881853652546752,35.85623634668464,11.89482470784641,11.134113323965659,,2713.0
2016-02-16,6028,2863,2590,2918,2818,468500,2992.8,2953.1896501689394,3050.701909284005,85.33333333333334,3410.023009911966,2575.5769900880346,46.42270996925254,25.48219835517294,39.82522585100742,19.80506822612086,12.101198293287297,2590.0,
2016-02-17,6028,2904,2596,2990,2832,299000,2953.1,2936.7588729732092,3031.187192034756,87.82208588957056,3335.13607159534,2571.0639284046597,42.57117379503097,30.094130610823967,39.28254452739482,30.656063618290258,20.785318850752507,2596.0,
2016-02-18,6028,2946,2611,3075,2940,342800,2937.6,2953.7394202242513,3031.0642514399688,95.13343799058084,3292.346331904926,2582.8536680950738,31.048932996472104,32.8297925839245,46.93263213335231,40.689655172413794,30.383595672274968,2611.0,
