value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,2467,242,249,256,241,97000,,249.0,249.0,,,,0.0,,,,,,
2016-01-05,2467,256,263,282,252,200100,,256.70000000000005,256.3684210526316,,,,-0.19444444444445708,,100.0,,,,
2016-01-06,2467,277,256,277,248,119600,,254.40863787375415,254.38745387453878,,,,-0.0056790216938509275,,51.99999999999999,,,,256.0
2016-01-07,2467,249,248,258,248,54500,,253.615099009901,253.69322477464382,,,,0.05176268573035259,,53.98230088495575,,,248.0,
2016-01-08,2467,253,258,253,242,47500,,251.42901119585892,251.8145832824595,,,,0.23346660721946932,,42.61149919398173,,,,258.0
2016-01-12,2467,242,253,244,215,111800,,246.64236041673385,247.79916936821186,,,,0.6901456153244965,,28.569712981866218,,,,253.0
2016-01-13,2467,235,244,238,228,37000,,242.63222009599707,244.38742629668096,,,,1.0258916477648654,,26.40709985018171,,,,244.0
2016-01-14,2467,226,238,229,205,46500,,237.02827131477414,239.7542556065999,,,,1.5780917107063033,,19.913728789530325,,,,238.0
2016-01-15,2467,214,229,226,211,26900,,232.8883853570878,236.2030014076001,,,,1.8762733673921161,0.5839453519999217,19.913728789530325,,,,229.0
2016-01-18,2467,210,226,214,204,36800,236.8,227.66042657616504,231.8728819790447,,271.1487991056456,202.45120089435443,2.355344083490138,0.8456502501654926,16.089953066747924,,,,226.0
2016-01-19,2467,197,214,210,195,39800,231.8,221.80545973763824,227.0822393675834,79.91967871485943,271.69786961731165,191.90213038268837,2.917969532603138,1.1914740253930032,13.565325914744548,,,,214.0
2016-01-20,2467,200,210,212,199,47700,225.4,217.24897062068138,223.1687227451368,75.66539923954373,263.7270139718711,187.07298602812892,3.200135741170328,1.5476756657112452,13.565325914744548,,,,210.0
2016-01-21,2467,199,195,209,191,25000,219.7,212.6859125699066,219.25772810844452,77.29083665338645,258.05674647307825,181.34325352692176,3.4810300186896086,1.9287053693733849,12.319825466171267,,,195.0,
2016-01-22,2467,190,209,204,189,45700,214.3,209.84457980563326,216.5013946019536,78.57142857142857,247.8505588627075,180.74944113729254,3.408350322534261,2.2814702266305837,18.747104743708533,,,,209.0
2016-01-25,2467,204,204,208,200,17500,210.2,208.91808120191618,215.05305482553337,83.33333333333334,236.4876396810364,183.91236031896358,2.9791087110166643,2.5357994594852693,28.609630041973375,,,,204.0
2016-01-26,2467,208,189,208,201,17400,207.4,208.1757674261694,213.81909389049125,87.98283261802575,228.90720809403211,185.8927919059679,2.601267843423898,2.7108412590029394,28.609630041973375,14.963503649635038,,189.0,
2016-01-27,2467,209,189,218,202,38000,205.2,208.1427192919435,213.12071450184445,90.43478260869566,220.66091847207014,189.73908152792984,2.145041024923586,2.773835627249304,32.67163046356242,20.4,,189.0,
2016-01-28,2467,208,190,210,203,23400,203.9,207.55546228852168,212.16522994566893,94.03669724770643,216.81355876588634,190.98644123411367,1.8981535281331503,2.7762667562205303,30.785256508577817,23.076923076923077,19.480142242186037,190.0,
2016-01-29,2467,206,191,209,200,32700,202.5,206.89441368535455,211.22117977111557,93.57798165137615,211.41066776397818,193.58933223602182,1.7166313693277004,2.7052986768691483,30.160150157587125,26.595744680851062,23.357555919258044,191.0,
2016-02-01,2467,208,192,209,205,31400,202.4,206.91396451172474,210.74063928990284,99.51923076923077,211.08101376568428,193.71898623431574,1.4136732510719696,2.538154645587907,34.45972331873685,29.166666666666668,26.279778141480268,192.0,
2016-02-02,2467,208,193,210,199,61500,202.6,205.82256090635204,209.64689945365774,101.00502512562815,211.04748483277714,194.15251516722284,1.4255634438276559,2.340979945883166,30.425380960094785,31.25,29.004137115839242,193.0,
2016-02-03,2467,204,194,204,199,18500,202.6,204.56690497173878,208.4659090053688,100.0,211.04748483277714,194.15251516722284,1.4778904062438016,2.118408877833632,29.198276296758095,31.746031746031743,30.720899470899468,194.0,
2016-02-04,2467,201,194,204,196,23800,202.8,202.99371450013965,207.09808907040807,101.03092783505154,210.48374908491942,195.1162509150806,1.6005889149415395,1.9175464992122184,27.412333551861792,27.358490566037734,30.118174104023154,194.0,
2016-02-05,2467,197,218,199,190,21300,202.4,201.3451429962487,205.6747450756289,97.97979797979798,211.35321171423973,193.44678828576028,1.7237984311147443,1.7780675792231162,26.25918569389175,23.157894736842106,27.420805682970524,,218.0
2016-02-08,2467,189,199,194,188,6800,201.2,199.81772372530082,204.30924132886744,94.14634146341463,211.546013725102,190.85398627489798,1.7995387740302249,1.6889865715127081,25.67755496372824,19.318181818181817,23.27818904035388,,199.0
