value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2016-01-04,7241,571,548,572,546,270200,,548.0,548.0,,,,0.0,,,,,,
2016-01-05,7241,538,542,557,532,174500,,544.6999999999999,544.8421052631579,,,,0.08333333333314386,,0.0,,,,
2016-01-06,7241,548,572,555,522,125800,,540.3986710963454,540.8413284132841,,,,0.25919055010785996,,0.0,,,,572.0
2016-01-07,7241,530,555,539,519,146400,,533.3487623762376,534.4902587961617,,,,0.6691302214745747,,0.0,,,,555.0
2016-01-08,7241,517,539,526,505,182200,,526.0718221211348,528.0214890967253,,,,1.1339500875989188,,0.0,,,,539.0
2016-01-12,7241,497,526,506,490,185200,,519.3000693481275,522.0411346276562,,,,1.575782205468613,,0.0,,,,526.0
2016-01-13,7241,510,506,513,492,257300,,513.2037689634568,516.6662126408679,,,,1.9626168033040585,,0.0,,,,506.0
2016-01-14,7241,486,504,486,467,239100,,504.28472259062056,509.1747716931276,,,,2.768781323104747,,0.0,,,,504.0
2016-01-15,7241,480,486,488,472,146600,,498.566086769504,504.08567368489736,,,,3.056728488695967,1.278834779231987,6.516391952936871,,,,486.0
2016-01-18,7241,462,484,473,457,209800,506.1,491.30526714396314,497.93116013078566,,561.8454930913703,450.3545069086298,3.630868396508504,1.6822646010662652,5.231453571530352,,,,484.0
2016-01-19,7241,460,473,479,460,165600,498.7,487.7700174158934,494.443615730592,86.4963503649635,549.6748957821397,447.7251042178603,3.5359150461283093,2.0658847913768392,17.71286483247391,,,,473.0
2016-01-20,7241,474,457,481,459,266300,490.6,482.42141693076695,489.7829423290444,85.05535055350553,537.0172381772118,444.1827618227883,3.8467573669646526,2.4645033265831495,14.955316580995131,,,457.0,
2016-01-21,7241,455,481,468,431,266300,480.4,472.52524319425146,482.0353018335801,80.89887640449437,528.9650079789966,431.83499202100336,5.039134434560083,2.950059350259317,10.88449597642466,,,,481.0
2016-01-22,7241,440,468,474,436,256600,475.8,472.6170959858852,480.86376059182044,91.13680154142581,517.0291159255205,434.5708840744795,4.087627955878588,3.2782457800681692,36.99570799086659,,,,468.0
2016-01-25,7241,457,431,489,457,297200,472.9,473.83779043081125,480.6290622189466,94.29133858267717,508.33388209045125,437.4661179095487,3.088677767303409,3.446345286938702,39.77664276407715,,,431.0,
2016-01-26,7241,471,432,485,466,118600,470.8,474.8158148971308,480.4291031842234,95.8,501.7683709613535,439.8316290386465,2.324430796763579,3.4865468417675376,39.776642764077145,35.294117647058826,,432.0,
2016-01-27,7241,487,433,495,481,100100,470.1,477.10670914009796,481.21771030887584,98.582995951417,499.199140880789,441.00085911921104,1.4099585020466066,3.335566528316633,43.62450187952126,42.45810055865922,,433.0,
2016-01-28,7241,489,435,493,479,78000,470.8,477.834219971147,481.1920944794062,101.47679324894514,500.5697833381435,441.0302166618565,1.0011458262948167,3.1071684547165055,41.48369458796171,47.09480122324159,41.615673142986545,435.0,
2016-01-29,7241,479,437,500,478,136600,472.6,481.2116889299042,482.90415964897335,103.76569037656904,505.864996618067,439.33500338193306,0.05929469477786142,2.7103269323019896,48.312674663233224,60.0,49.8509672606336,437.0,
2016-02-01,7241,499,440,515,499,179300,476.2,484.6906152354057,484.85035568763385,107.75862068965519,512.6065928095448,439.7934071904551,-0.7511733724669512,2.233983774680294,49.988774411705265,70.49808429118774,59.19762850480978,440.0,
2016-02-02,7241,500,446,502,479,180600,476.9,484.00952376690265,484.41801369508687,101.47679324894514,513.3795833309538,440.4204166690461,-0.45527081059168495,1.7559806438407008,42.87643093617048,73.6,68.03269476372924,446.0,
2016-02-03,7241,466,451,513,461,735300,481.8,488.7929322514101,487.25565498266207,110.62906724511932,521.4464374187644,442.1535625812356,-1.5066596632741494,1.028670188525786,53.70363265912086,78.57142857142857,74.22317095420543,451.0,
2016-02-04,7241,514,456,535,511,586200,489.8,493.0545807669798,489.9707244074175,118.5185185185185,516.0419511469709,463.55804885302916,-2.261436671790648,0.3232185632292044,54.34631068966969,77.20588235294117,76.45910364145657,456.0,
2016-02-05,7241,506,461,507,478,207000,491.2,491.94476020059494,489.64790153434706,102.95983086680761,515.0964432499902,467.30355675000976,-1.5979670421912147,-0.1975197489368649,45.78957947185805,73.97260273972603,76.58330455469857,461.0,
2016-02-08,7241,486,468,521,482,173800,495.1,496.7136749329931,492.7023926860343,108.1419624217119,522.2654191942626,467.93458080573754,-2.4797788351803547,-0.7313208191528575,55.20740095772722,71.7948717948718,74.32445229584631,468.0,
2016-02-09,7241,508,474,509,488,200100,496.4,495.8519716611995,492.6273017292196,102.71398747390397,521.5268780392631,471.27312196073683,-1.8389787721713446,-1.0923138496215188,47.719502852800396,65.38461538461539,70.38402997307107,474.0,
2016-02-10,7241,496,535,502,476,193000,495.4,492.40906936297307,490.9680887584132,97.94661190965093,522.6499541284019,468.15004587159814,-0.6748427532328947,-1.2785348029023755,44.01078075933603,61.563517915309454,66.24766836493221,,535.0
2016-02-12,7241,456,502,472,451,229800,492.5,485.0352055909857,486.85607881551164,93.97089397089398,529.6402746354952,455.35972536450487,1.26204027935853,-1.1448964046156347,38.62302282965425,35.88850174216028,54.278878347361704,,502.0
2016-02-15,7241,478,472,494,462,123700,491.9,485.94058376616084,487.1860111725928,98.79032258064517,528.9885427052615,454.8114572947385,0.8168085104692295,-0.9706761954005034,48.869160685022955,30.337078651685395,42.59636610305171,,472.0
2016-02-16,7241,490,451,513,481,263600,492.1,488.8675884215845,488.73298820349885,100.4,529.3821673189744,454.8178326810256,-0.05424750540811374,-0.9261180503801066,51.61603319785315,36.11111111111111,34.112230501652256,451.0,
2016-02-17,7241,495,452,505,483,103800,492.8,488.709530905828,488.6567819592849,101.45530145530147,529.4802399119744,456.11976008802554,-0.006030693279171828,-0.7593814981584425,48.35237361501526,50.39682539682539,38.94833838654063,452.0,
2016-02-18,7241,500,453,507,490,98500,491.9,490.94780169733286,489.9349935064402,98.23529411764706,527.2660854491984,456.53391455080157,-0.5656596905319589,-0.5709618335741438,51.42382431456242,54.761904761904766,47.08994708994708,453.0,
2016-02-19,7241,498,454,510,489,81100,490.2,491.6855466610399,490.4576457590469,96.6796875,523.0852550545073,457.3147449454926,-0.6535060335939988,-0.4660217215077864,49.94744140495718,51.98412698412699,52.38095238095237,454.0,
2016-02-22,7241,489,455,489,460,289900,487.8,486.46430854655614,487.63332891359164,95.07186858316223,524.5456119829294,451.0543880170706,0.7703082094188289,-0.1049009387745438,42.87705711974438,42.06349206349206,49.60317460317459,455.0,
2016-02-23,7241,461,513,462,450,242500,481.0,479.82852360298943,483.7733753829398,86.87258687258688,518.0405183549043,443.95948164509565,2.3063387057517275,0.35568989210579754,40.37650151516524,22.134387351778656,38.72733546646589,,513.0
2016-02-24,7241,442,462,442,425,267000,475.0,471.12608628064885,478.4767125071246,87.8048780487805,521.2601340248816,428.73986597511845,4.10108984555967,0.8863490697494159,37.146222483610885,6.810035842293908,23.669305085854862,,462.0
2016-02-25,7241,440,442,456,438,219700,471.7,466.19112802204484,474.957691128755,93.08176100628931,521.4919672236397,421.90803277636036,4.640109694201385,1.2616901158430665,40.56035953219827,8.934707903780069,12.626377032617532,,442.0
2016-02-26,7241,448,425,458,440,144600,470.9,462.1544081269789,471.804380390069,98.23008849557522,522.1675335860816,419.6324664139184,4.862737130591427,1.7112377403010883,40.56035953219828,14.90066225165563,10.215135332576523,425.0,
2016-02-29,7241,449,425,455,440,102200,465.9,458.12472544825766,468.57083721420827,89.79591836734694,518.4771813622602,413.3228186377397,5.048047581991852,2.2781594166788626,39.72615186535617,18.928571428571427,14.254647194669031,425.0,
2016-03-01,7241,440,425,444,427,127900,459.7,454.82824424807654,465.67088970816434,87.64940239043824,508.2555352148445,411.1444647851555,5.018509714592938,2.836441684220208,39.72615186535617,18.014705882352942,17.281313187526653,425.0,
2016-03-02,7241,445,425,458,443,115200,456.4,454.85948091316686,464.58941408927376,93.23770491803278,501.14997206703043,411.6500279329695,4.154179585500174,3.3608682704460002,44.674898660727344,22.727272727272727,19.890183346065687,425.0,
2016-03-03,7241,450,425,454,441,122600,451.6,454.5213195451063,463.41642909975036,90.41916167664671,485.05683786612246,418.1431621338776,3.533389522631751,3.826078887804417,44.15434775346301,27.65151515151515,22.797831253713596,425.0,
2016-03-04,7241,453,425,484,451,217000,449.5,458.0635314122719,464.48631448691265,95.75757575757575,472.9307490277201,426.0692509722799,2.037432246338426,3.96687044746215,50.65579139518266,40.53030303030303,30.303030303030294,425.0,
2016-03-07,7241,474,427,475,460,117900,449.9,459.6885817086278,464.74014461613285,100.86393088552916,474.3532206467779,425.44677935322204,1.284444306623925,3.853326625336839,48.62375106800087,45.593869731800766,37.92522930453964,427.0,
2016-03-08,7241,466,429,470,444,185600,451.1,460.10888990781916,464.46371750879746,102.66666666666666,476.60999803998436,425.5900019600157,0.9655614791499261,3.5049345846246447,47.168259425652536,49.6124031007752,45.24552528762632,429.0,
2016-03-09,7241,450,431,454,440,181300,452.2,456.9978778668383,462.30035216137463,102.5462962962963,475.1399215343036,429.2600784656964,1.5956985347488626,3.166666678018809,42.02079027568056,38.03921568627451,44.41516283961681,431.0,
2016-03-10,7241,449,433,462,449,110300,453.9,457.72559476814615,462.1693910962791,103.82882882882882,476.6763034753229,431.12369652467703,1.143445018033617,2.753411998845719,47.829413520009105,38.88888888888889,42.18016922531285,433.0,
2016-03-11,7241,451,435,470,451,137500,456.0,459.04830064828747,462.45426454680745,104.72972972972974,478.60973241770034,433.39026758229966,0.6176813349847521,2.2611490825115967,49.0509575147671,45.19230769230769,40.70680408915701,435.0,
2016-03-14,7241,469,436,470,460,88600,458.4,459.9486579334659,462.60972834263407,105.45454545454544,478.6820117345398,438.11798826546016,0.28886823899563296,1.7356333630007852,48.7436830806106,63.18681318681318,49.08933658933657,436.0,
2016-03-15,7241,464,437,465,450,107700,459.7,458.68521011315806,461.6437772133893,102.95454545454545,476.45828153481176,442.9417184651882,0.5647111301315135,1.3368035346264895,45.37635152521276,60.0,56.126373626373606,437.0,
2016-03-16,7241,450,438,461,449,98800,459.9,458.3787972679333,461.17723548598127,100.43956043956044,476.47588609999514,443.3241139000048,0.5495760668738399,1.0052687062089438,46.815174187047106,54.91329479768786,59.366702661500334,438.0,
2016-03-17,7241,462,439,477,455,142400,460.2,457.9462759622177,460.6573416102879,100.66225165562915,476.36910634512657,444.0308936548734,0.5685552002389045,0.8420601455312193,46.485512195869795,49.707602339181285,54.87363237895636,439.0,
2016-03-18,7241,455,440,470,450,234500,458.1,457.04693143446514,459.88871965808835,95.56962025316456,471.82443077143864,444.3755692285614,0.7023138557119637,0.7773789843187792,45.451475018006754,49.707602339181285,51.44283315868345,440.0,
2016-03-22,7241,465,441,485,461,153100,459.5,461.40212049358115,462.00701046368005,102.99785867237688,478.43673678330066,440.56326321669934,-0.5205627780484292,0.6122540668522952,55.41904626053407,60.37735849056604,53.26418772297618,441.0,
