Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2018-01-04,1919.0,1933.5,1913.5,1932.0,1932.0,2410600,5802,,1932.0,1932.0,,,,0.0,,,,,,
2018-01-05,1942.0,1960.0,1939.0,1953.5,1953.5,2248600,5802,,1943.825,1943.3157894736844,,,,-0.2986111111115406,,100.0,,,,
2018-01-09,1973.0,1978.5,1961.0,1913.5,1977.0,2695200,5802,,1957.1611295681064,1955.7453874538744,,,,-0.8278309923143752,,100.0,,,1913.5,
2018-01-10,1985.0,1992.5,1964.0,1916.1,1977.5,2719900,5802,,1963.8618811881188,1962.0712416400115,,,,-1.0285557424540457,,100.0,,,1916.1,
2018-01-11,1958.5,1968.5,1949.0,1920.684,1967.5,2363100,5802,,1964.9062861512518,1963.3969133842882,,,,-0.8323824251829137,,79.14109030372367,,,1920.684,
2018-01-12,1960.0,1964.0,1944.5,1924.99296,1950.0,2133200,5802,,1961.0346087475405,1960.5377401778642,,,,-0.2035672530098509,,56.80892229446619,,,1924.99296,
2018-01-15,1955.0,1958.0,1946.0,1929.0433824,1947.5,1505700,5802,,1957.7733117376924,1958.0386673953058,,,,0.2489305850801884,,54.445311380569414,,,1929.0433824,
2018-01-16,1953.0,1962.5,1950.0,1932.8507794559998,1952.0,2022000,5802,,1956.4598554942045,1956.978382983006,,,,0.37602892212635197,,57.845192524317746,,,1932.8507794559998,
2018-01-17,1950.0,1960.5,1942.0,1936.42973268864,1957.5,2075900,5802,,1956.6861545395711,1957.0635338911948,,,,0.26182431734605416,-0.25601818883557015,61.6158528154095,,,1936.42973268864,
2018-01-18,1966.0,1968.5,1932.5,1992.5,1940.0,2786600,5802,1955.45,1953.181124908545,1954.443701393432,,1983.7146422231028,1927.1853577768973,0.785083486466192,-0.1687866903393266,47.1610083765326,,,,1992.5
2018-01-19,1944.0,1954.5,1934.0,1960.5,1953.0,1364400,5802,1957.55,1953.1441233541423,1954.2333073848383,101.08695652173914,1981.2921565996014,1933.8078434003985,0.6365171148531772,-0.06488355412102464,55.51063657300856,,,,1960.5
