Date,Open,High,Low,Close,Adj Close,Volume,Code,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2018-01-04,2750.0,2794.0,2743.5,2794.0,2794.0,3190700,5411,,2794.0,2794.0,,,,0.0,,,,,,
2018-01-05,2810.0,2844.5,2806.0,2827.5,2827.5,2730600,5411,,2812.425,2811.631578947369,,,,-0.46527777777828305,,100.0,,,,
2018-01-09,2869.0,2887.0,2792.5,2794.0,2794.0,3269000,5411,,2805.018272425249,2805.1254612546127,,,,0.07990383523247147,,48.14814814814815,,,,2794.0
2018-01-10,2794.5,2817.0,2777.5,2792.5,2790.0,2548900,5411,,2800.0704207920785,2800.727246292527,,,,0.4006897719841618,,45.138529001395256,,,2792.5,
2018-01-11,2777.5,2805.0,2770.0,2817.0,2793.5,2211600,5411,,2798.184231681731,2798.96239408073,,,,0.4570245880750008,,48.19019266578437,,,,2817.0
2018-01-12,2799.5,2802.0,2761.0,2805.0,2777.0,2273000,5411,,2792.6819549720985,2794.2751734573444,,,,0.9340529901514856,,37.578031672820835,,,,2805.0
2018-01-15,2802.0,2804.0,2728.5,2761.0,2736.5,2389800,5411,,2779.1443607072315,2783.200833769245,,,,2.3958096946812475,,23.75192822796521,,,2761.0,
2018-01-16,2734.0,2734.0,2646.0,2804.0,2664.5,4694400,5411,,2753.062216143909,2762.3590427690738,,,,5.4921856346895765,,13.935539912402064,,,,2804.0
2018-01-17,2672.0,2673.0,2615.0,2734.0,2638.5,4449800,5411,,2728.1374869317838,2742.139782975862,,,,8.132697234020725,1.9363428856729317,12.005912093411865,,,,2734.0
2018-01-18,2673.5,2673.5,2612.0,2673.0,2620.5,3929600,5411,2743.6,2705.527569217647,2723.463941354016,,2885.5646434856226,2601.6353565143772,10.199724401082676,3.06964559690434,10.882445663151742,,,,2673.0
2018-01-19,2650.0,2676.5,2623.0,2612.0,2666.0,2997500,5411,2730.8,2697.45258099785,2715.089585669335,95.41875447387258,2875.3380226791555,2586.261977320845,9.605489055638373,4.188619689506191,28.974995769264183,,,2612.0,
2018-01-22,2665.0,2681.0,2635.5,2612.0,2658.5,2259100,5411,2713.9,2689.6699266056144,2707.203309889279,94.02298850574712,2848.433861908443,2579.3661380915573,9.200331690937674,5.202000562362325,27.967093531574392,,,2612.0,
2018-01-23,2669.0,2706.0,2653.0,2614.76,2690.0,2769300,5411,2703.5,2689.7347098635128,2704.8966592588,96.27773801002148,2827.3095311355305,2579.6904688644695,7.457470707514858,5.9860873329768465,37.75974631511048,,,2614.76,
2018-01-24,2683.0,2698.0,2667.5,2620.2344000000003,2681.0,2753400,5411,2692.6,2688.044776248323,2701.798154927941,96.09318996415772,2802.4324178009383,2582.7675821990615,6.420697237623699,6.648717627371146,36.24367951275169,,,2620.2344000000003,
2018-01-25,2660.0,2684.5,2648.0,2625.380336,2667.0,2361700,5411,2679.95,2684.0200813125643,2697.416116603684,95.47163057096833,2767.201876770645,2592.6981232293547,6.090235439164644,7.221626788372608,33.95954664293997,,,2625.380336,
2018-01-26,2650.5,2667.5,2621.5,2706.0,2642.0,2591100,5411,2666.45,2676.059019862112,2690.614072424336,95.13863881886928,2727.2158621266885,2605.684137873311,6.699060140413167,7.699765726787266,30.288699014003782,18.666666666666668,,,2706.0
2018-01-29,2647.5,2680.0,2640.5,2667.5,2661.5,2001800,5411,2658.95,2673.321604556635,2687.119942842761,97.2592727937146,2697.866448964412,2620.0335510355876,6.1051773987946945,7.767875922798946,36.09155767448181,17.81456953642384,,,2667.5
2018-01-30,2660.0,2676.0,2634.0,2621.5,2652.0,2554000,5411,2657.7,2669.33739202064,2682.987724798105,99.53086883092513,2696.6260837999366,2618.773916200063,5.918480037471454,7.521851789849027,34.581290849377936,17.75631500742942,18.079183736839976,2621.5,
2018-01-31,2640.0,2642.0,2588.0,2676.0,2588.5,3803600,5411,2652.7,2654.3077163434627,2672.0632127289605,98.10498389236308,2709.1202091453024,2596.2797908546972,8.304559451926252,7.311277906609424,26.57606573476687,14.65798045602606,16.742954999959775,,2676.0
2018-02-01,2602.0,2670.0,2582.5,2642.0,2665.5,4844100,5411,2657.2,2656.3801288070467,2671.316054452344,101.71722953634803,2709.6694196651692,2604.7305803348304,6.3707567837032,6.951863209727738,43.61967613602443,19.587628865979383,17.33397477647829,,2642.0
2018-02-02,2720.5,2721.0,2635.0,2582.5,2663.5,4212600,5411,2656.95,2657.6940787089056,2670.4384190259248,99.90622655663915,2709.272939519867,2604.6270604801325,4.956078904698643,6.48027956681229,43.33827907172822,27.928692699490664,20.7247673404987,2582.5,
2018-02-05,2625.0,2646.5,2596.5,2582.5,2619.0,3885400,5411,2653.0,2650.572639965868,2664.7326939170216,98.51419973669363,2710.0122793790924,2595.9877206209076,5.790277773753587,6.295035907505483,37.535986096896934,39.19843597262952,28.904919179366527,2582.5,
2018-02-06,2505.0,2521.0,2452.0,2721.0,2509.5,5299500,5411,2634.95,2624.6666524791644,2647.6998106185865,93.2899628252788,2733.1156253481818,2536.784374651818,10.995194394496139,6.803313369380198,27.70620532831137,31.305903398926656,32.81101069034895,,2721.0
2018-02-07,2590.0,2666.0,2520.0,2521.0,2520.0,4475000,5411,2618.85,2605.480980009561,2633.8229192948706,93.99477806788512,2733.0288509313327,2504.671149068667,13.72475607335764,7.651593439846086,29.609772619526197,23.946784922394677,31.48370809798362,,2521.0
2018-02-08,2525.0,2595.0,2523.0,2452.0,2571.5,3096600,5411,2609.3,2599.2614096875627,2627.1086083325226,96.41919760029997,2721.734158510657,2496.8658414893434,12.86598259561515,8.33680704597964,38.204405673129706,30.359355638166047,28.537347986495792,2452.0,
2018-02-09,2485.0,2495.5,2456.0,2454.86,2495.0,3678300,5411,2594.6,2580.20146195533,2612.98522407699,94.43603330809992,2723.344553282845,2465.855446717155,15.31544344760232,9.360169940291598,31.961569258553013,28.562577447335812,27.622906002632178,2454.86,
