value_date,stock_code,open,close,HIGH,LOW,VOLUME,SMA,EMA,SMMA,MOMENTUM,BBAND_UPPER,BBAND_LOWER,MACD,MACD_SIGNAL,RSI,STOCH,STOCHAS_SIGNAL,PSARBULL,PSARBEAR
2018-01-04,3328,2050,2016,2050,1952,311200,,2016.0,2016.0,,,,0.0,,,,,,
2018-01-05,3328,2028,1939,2028,1931,173100,,1973.6499999999999,1975.4736842105265,,,,1.0694444444443434,,0.0,,,,
2018-01-09,3328,1923,2050,1925,1853,278800,,1947.6611295681062,1950.9446494464946,,,,1.9066747434976605,,0.0,,,,2050.0
2018-01-10,3328,1890,1925,1925,1868,171600,,1925.369801980198,1930.315207909276,,,,2.8497360059807306,,0.0,,,,1925.0
2018-01-11,3328,1877,1923,1890,1827,206700,,1914.0678025921059,1919.493687577837,,,,3.0612979206330238,,4.9814677538917636,,,,1923.0
2018-01-12,3328,1895,1890,1914,1855,128100,,1899.5050575750734,1906.3696866349808,,,,3.8535806196002795,,3.9840564772841276,,,,1890.0
2018-01-15,3328,1847,1887,1862,1800,179600,,1889.9859256558093,1897.4815495633438,,,,4.130658361887299,,5.440450846546483,,,,1887.0
2018-01-16,3328,1865,1800,1883,1808,197600,,1877.70386739622,1886.6864644263942,,,,4.925575282915588,,4.5487938497815605,,,1800.0,
2018-01-17,3328,1810,1883,1844,1739,205400,,1855.7942299088345,1868.7807946387552,,,,7.227930054441913,3.2249886037112043,3.172325728448243,,,,1883.0
2018-01-18,3328,1800,1844,1848,1745,152500,1870.8,1832.9413312010586,1850.0833029332061,,2016.574620562017,1725.025379437983,9.52036959745601,4.282807447872983,2.7213900294116087,,,,1844.0
2018-01-19,3328,1761,1841,1816,1755,138800,1846.2,1820.083204125539,1838.4125743447316,87.79761904761905,1966.452401223427,1725.9475987765732,9.89974957661093,5.2639524625581595,12.939051377412639,,,,1841.0
2018-01-22,3328,1772,1739,1850,1772,115300,1834.9,1821.265369112318,1836.682768705316,94.17225373904074,1938.1877533882894,1731.6122466117108,7.779885419730135,5.91653142658399,31.738830512558152,,,1739.0,
2018-01-23,3328,1830,1741,1870,1815,125900,1828.3,1825.5312088379026,1837.529794402263,96.54269250916711,1919.5361770352094,1737.0638229647905,5.4926759245215635,6.210191417532972,36.239979399623586,,,1741.0,
2018-01-24,3328,1850,1746,1935,1846,192500,1830.5,1840.325882355057,1845.889172551841,101.17021276595746,1927.4958762010017,1733.5041237989983,1.5040718182992805,6.037166295051445,48.846908573960704,,,1746.0,
2018-01-25,3328,1902,1757,1967,1877,252600,1837.0,1861.491684050888,1859.1254971537073,103.44644750795334,1954.5380789361475,1719.4619210638525,-3.163862457774485,5.25745039756536,56.53365777006527,,,1757.0,
2018-01-26,3328,1954,1773,1966,1855,166200,1837.8,1862.345822814732,1859.9693071306124,100.43057050592034,1956.0059220174694,1719.5940779825305,-2.762870620242893,4.491502732884227,44.14197882228815,60.6280193236715,,1773.0,
2018-01-29,3328,1906,1788,1944,1882,131700,1841.6,1869.0495907369896,1864.5335661949548,102.04301075268818,1964.7558362401069,1718.444163759893,-3.728691549454652,3.5299175292875336,48.70076952367536,66.84563758389261,,1788.0,
2018-01-30,3328,1928,1802,2020,1899,418900,1851.7,1881.7469874874344,1873.059978289126,105.50108932461875,1987.299557521402,1716.100442478598,-5.900095890383,2.071247979862543,53.66418082114917,65.67164179104478,64.38176623286962,1802.0,
