76 1:(1332) 0 (0f1333)
53 5:(1332) 0 (0f1333) 0 (1f3382) 0 (b0)
61 522:(1332) 0 (0f1333) 0 (1f7912) 0 (b0)
52 659:(1332) 0 (0f1333) 0 (1f7912) 0 (b0) 0 (2f8267) 0 (b0) 0 (b1)
63 19926:(1332) 0 (0f1333) 0 (1f8267) 0 (b0)
53 28086:(1332) 0 (0f1333) 0 (1f8729) 0 (b0)
51 28092:(1332) 0 (0f1333) 0 (1f9503) 0 (b0)
66 39635:(1332) 0 (0f1605)
119 39640:(1332) 0 (0f1721)
